"",BBK01.OUU240,BBK01.OUU240_FLAGS
"",Time deposits of non-profit institutions / for up and including 1 year / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:12,
1999-01,0.020,
1999-02,0.022,
1999-03,0.021,
1999-04,0.025,
1999-05,0.023,
1999-06,0.027,
1999-07,0.029,
1999-08,0.030,
1999-09,0.015,
1999-10,0.017,
1999-11,0.015,
1999-12,0.013,
2000-01,0.013,
2000-02,0.014,
2000-03,0.009,
2000-04,0.008,
2000-05,0.005,
2000-06,0.004,
2000-07,0.007,
2000-08,0.007,
2000-09,0.007,
2000-10,0.007,
2000-11,0.003,
2000-12,0.003,
2001-01,0.003,
2001-02,0.008,
2001-03,0.006,
2001-04,0.006,
2001-05,0.004,
2001-06,0.001,
2001-07,0.001,
2001-08,0.001,
2001-09,0.001,
2001-10,0.002,
2001-11,0.002,
2001-12,0.002,
2002-01,0.003,
2002-02,0.003,
2002-03,0.006,
2002-04,0.006,
2002-05,0.006,
2002-06,0.007,
2002-07,0.007,
2002-08,0.004,
2002-09,0.004,
2002-10,0.004,
2002-11,0.005,
2002-12,0.006,
2003-01,0.008,
2003-02,0.009,
2003-03,0.012,
2003-04,0.016,
2003-05,0.023,
2003-06,0.024,
2003-07,0.018,
2003-08,0.021,
2003-09,0.023,
2003-10,0.027,
2003-11,0.018,
2003-12,0.017,
2004-01,0.019,
2004-02,0.021,
2004-03,0.023,
2004-04,0.023,
2004-05,0.023,
2004-06,0.022,
2004-07,0.026,
2004-08,0.027,
2004-09,0.027,
2004-10,0.028,
2004-11,0.034,
2004-12,0.036,
2005-01,0.040,
2005-02,0.040,
2005-03,0.037,
2005-04,0.034,
2005-05,0.039,
2005-06,0.039,
2005-07,0.040,
2005-08,0.042,
2005-09,0.042,
2005-10,0.043,
2005-11,0.040,
2005-12,0.041,
2006-01,0.041,
2006-02,0.040,
2006-03,0.030,
2006-04,0.031,
2006-05,0.031,
2006-06,0.031,
2006-07,0.029,
2006-08,0.030,
2006-09,0.027,
2006-10,0.027,
2006-11,0.027,
2006-12,0.026,
2007-01,0.026,
2007-02,0.026,
2007-03,0.025,
2007-04,0.025,
2007-05,0.025,
2007-06,0.024,
2007-07,0.025,
2007-08,0.024,
2007-09,0.024,
2007-10,0.024,
2007-11,0.023,
2007-12,0.023,
2008-01,0.023,
2008-02,0.024,
2008-03,0.025,
2008-04,0.025,
2008-05,0.025,
2008-06,0.025,
2008-07,0.025,
2008-08,0.025,
2008-09,0.024,
2008-10,0.023,
2008-11,0.023,
2008-12,0.024,
2009-01,0.025,
2009-02,0.026,
2009-03,0.027,
2009-04,0.027,
2009-05,0.027,
2009-06,0.028,
2009-07,0.028,
2009-08,0.027,
2009-09,0.027,
2009-10,0.027,
2009-11,0.026,
2009-12,0.026,
2010-01,0.025,
2010-02,0.024,
2010-03,0.023,
2010-04,0.023,
2010-05,0.021,
2010-06,0.021,
2010-07,0.020,
2010-08,0.019,
2010-09,0.017,
2010-10,0.016,
2010-11,0.015,
2010-12,0.014,
2011-01,0.014,
2011-02,0.014,
2011-03,0.014,
2011-04,0.014,
2011-05,0.013,
2011-06,0.013,
2011-07,0.013,
2011-08,0.013,
2011-09,0.013,
2011-10,0.013,
2011-11,0.013,
2011-12,0.012,
2012-01,0.012,
2012-02,0.012,
2012-03,0.011,
2012-04,0.011,
2012-05,0.011,
2012-06,0.011,
2012-07,0.011,
2012-08,0.011,
2012-09,0.011,
2012-10,0.010,
2012-11,0.010,
2012-12,0.009,
2013-01,0.009,
2013-02,0.009,
2013-03,0.009,
2013-04,0.009,
2013-05,0.009,
2013-06,0.009,
2013-07,0.009,
2013-08,0.008,
2013-09,0.008,
2013-10,0.008,
2013-11,0.008,
2013-12,0.008,
2014-01,0.008,
2014-02,0.008,
2014-03,0.008,
2014-04,0.009,
2014-05,0.009,
2014-06,0.009,
2014-07,0.010,
2014-08,0.009,
2014-09,0.009,
2014-10,0.008,
2014-11,0.008,
2014-12,0.008,Provisional value
