"",BBK01.OUH243,BBK01.OUH243_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:07,
1999-01,5.636,
1999-02,5.715,
1999-03,5.659,
1999-04,5.718,
1999-05,5.697,
1999-06,5.690,
1999-07,5.696,
1999-08,5.712,
1999-09,5.774,
1999-10,5.740,
1999-11,5.714,
1999-12,5.688,
2000-01,5.727,
2000-02,5.790,
2000-03,5.761,
2000-04,5.867,
2000-05,5.847,
2000-06,5.852,
2000-07,5.899,
2000-08,5.955,
2000-09,6.028,
2000-10,6.063,
2000-11,6.044,
2000-12,6.030,
2001-01,6.111,
2001-02,6.187,
2001-03,6.308,
2001-04,6.260,
2001-05,6.389,
2001-06,6.450,
2001-07,6.573,
2001-08,6.648,
2001-09,6.926,
2001-10,6.971,
2001-11,7.107,
2001-12,7.478,
2002-01,7.551,
2002-02,7.583,
2002-03,7.628,
2002-04,7.644,
2002-05,7.717,
2002-06,7.773,
2002-07,7.770,
2002-08,7.796,
2002-09,7.740,
2002-10,7.747,
2002-11,7.734,
2002-12,7.916,
2003-01,7.976,
2003-02,8.123,
2003-03,8.111,
2003-04,8.017,
2003-05,8.052,
2003-06,8.393,
2003-07,8.401,
2003-08,8.389,
2003-09,8.374,
2003-10,8.357,
2003-11,8.368,
2003-12,8.554,
2004-01,8.592,
2004-02,8.664,
2004-03,8.672,
2004-04,8.898,
2004-05,8.956,
2004-06,8.985,
2004-07,9.087,
2004-08,8.884,
2004-09,9.008,
2004-10,9.066,
2004-11,9.273,
2004-12,9.274,
2005-01,9.408,
2005-02,9.548,
2005-03,9.668,
2005-04,9.725,
2005-05,9.677,
2005-06,9.874,
2005-07,10.130,
2005-08,10.202,
2005-09,10.130,
2005-10,10.333,
2005-11,10.404,
2005-12,10.433,
2006-01,10.528,
2006-02,10.622,
2006-03,10.662,
2006-04,10.722,
2006-05,10.755,
2006-06,10.805,
2006-07,10.855,
2006-08,10.876,
2006-09,10.870,
2006-10,10.916,
2006-11,10.951,
2006-12,10.937,
2007-01,10.972,
2007-02,10.987,
2007-03,10.955,
2007-04,11.013,
2007-05,11.006,
2007-06,10.917,
2007-07,10.938,
2007-08,10.915,
2007-09,10.926,
2007-10,10.914,
2007-11,10.879,
2007-12,10.898,
2008-01,10.866,
2008-02,10.824,
2008-03,10.760,
2008-04,10.770,
2008-05,10.818,
2008-06,10.851,
2008-07,10.929,
2008-08,10.986,
2008-09,11.182,
2008-10,11.243,
2008-11,11.279,
2008-12,11.258,
2009-01,11.302,
2009-02,11.304,
2009-03,11.282,
2009-04,11.429,
2009-05,11.419,
2009-06,11.717,
2009-07,11.835,
2009-08,11.923,
2009-09,11.972,
2009-10,12.156,
2009-11,12.165,
2009-12,12.215,
2010-01,12.187,
2010-02,12.408,
2010-03,12.559,
2010-04,12.603,
2010-05,12.635,
2010-06,12.638,
2010-07,12.100,
2010-08,12.037,
2010-09,12.045,
2010-10,11.968,
2010-11,11.912,
2010-12,12.067,
2011-01,12.204,
2011-02,12.107,
2011-03,12.472,
2011-04,12.684,
2011-05,12.773,
2011-06,12.875,
2011-07,12.957,
2011-08,12.955,
2011-09,12.903,
2011-10,13.016,
2011-11,13.115,
2011-12,13.126,
2012-01,12.754,
2012-02,12.789,
2012-03,12.721,
2012-04,12.803,
2012-05,12.822,
2012-06,12.743,
2012-07,12.842,
2012-08,12.831,
2012-09,12.796,
2012-10,12.791,
2012-11,12.704,
2012-12,12.764,
2013-01,12.842,
2013-02,12.990,
2013-03,13.137,
2013-04,13.205,
2013-05,13.341,
2013-06,13.308,
2013-07,13.365,
2013-08,13.376,
2013-09,13.438,
2013-10,13.412,
2013-11,13.357,
2013-12,13.328,
2014-01,13.324,
2014-02,13.369,
2014-03,13.279,
2014-04,13.220,
2014-05,13.241,
2014-06,13.129,
2014-07,13.150,
2014-08,13.037,
2014-09,11.758,
2014-10,11.739,
2014-11,13.086,
2014-12,12.977,Provisional value
