"",BBK01.PC3427,BBK01.PC3427_FLAGS
"",Housing loans to domestic employees and other individuals / Total / Building and loan asscociations,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:01,
1999-01,83.409,
1999-04,83.550,
1999-07,84.296,
1999-10,85.333,
2000-01,85.520,
2000-04,86.570,
2000-07,87.833,
2000-10,88.702,
2001-01,89.130,
2001-04,89.942,
2001-07,90.875,
2001-10,91.387,
2002-01,91.502,
2002-04,92.386,
2002-07,93.423,
2002-10,94.451,
2003-01,94.673,
2003-04,95.845,
2003-07,97.238,
2003-10,96.819,
2004-01,97.079,
2004-04,97.114,
2004-07,95.528,
2004-10,95.677,
2005-01,93.411,
2005-04,93.279,
2005-07,93.065,
2005-10,92.656,
2006-01,92.127,
2006-04,92.066,
2006-07,92.662,
2006-10,93.060,
2007-01,93.099,
2007-04,93.463,
2007-07,94.085,
2007-10,94.328,
2008-01,94.389,
2008-04,95.089,
2008-07,96.181,
2008-10,96.747,
2009-01,96.614,
2009-04,97.217,
2009-07,98.202,
2009-10,98.624,
2010-01,98.320,
2010-04,98.435,
2010-07,98.679,
2010-10,98.597,
2011-01,98.533,
2011-04,99.105,
2011-07,99.939,
2011-10,100.310,
2012-01,100.361,
2012-04,100.621,
2012-07,101.063,
2012-10,101.152,
2013-01,100.852,
2013-04,100.815,
2013-07,101.596,
2013-10,101.949,
2014-01,102.310,
2014-04,102.911,
2014-07,103.578,
2014-10,103.572,
