"",BBDR1.A.OSTDGEB.N.BUL.BETWWBZK.P.I10.A,BBDR1.A.OSTDGEB.N.BUL.BETWWBZK.P.I10.A_FLAGS
"",bulwiengesa AG / Price index for re-occupied owner-occupied apartments / Eastern Germany: Up to 1994 including East Berlin; from 1995 including Berlin / Unadjusted figure,
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:11:30,
1990,77.3,
1991,83.6,
1992,96.9,
1993,108.9,
1994,120.6,
1995,127.8,
1996,128.1,
1997,125.0,
1998,123.9,
1999,123.5,
2000,119.8,
2001,116.8,
2002,112.2,
2003,108.6,
2004,103.5,
2005,98.3,
2006,98.4,
2007,99.1,
2008,99.5,
2009,98.0,
2010,100.0,
2011,106.9,
2012,115.7,
2013,122.8,
2014,127.8,
"",Source: Bundesbank calculations based on data provided by bulwiengesa AG,
