"",BBK01.QUX913,BBK01.QUX913_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Mexico / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:52,
2002-03,5.785,
2002-04,5.449,
2002-05,5.231,
2002-06,4.907,
2002-07,4.944,
2002-08,4.963,
2002-09,5.004,
2002-10,5.022,
2002-11,4.914,
2002-12,4.811,
2003-01,4.739,
2003-02,4.656,
2003-03,4.475,
2003-04,4.424,
2003-05,4.220,
2003-06,4.375,
2003-07,4.465,
2003-08,4.249,
2003-09,3.979,
2003-10,4.292,
2003-11,4.066,
2003-12,3.745,
2004-01,3.752,
2004-02,3.732,
2004-03,3.709,
2004-04,3.794,
2004-05,3.649,
2004-06,3.622,
2004-07,4.079,
2004-08,3.874,
2004-09,3.799,
2004-10,3.808,
2004-11,3.684,
2004-12,3.778,
2005-01,3.726,
2005-02,3.705,
2005-03,3.860,
2005-04,3.932,
2005-05,4.118,
2005-06,4.128,
2005-07,4.174,
2005-08,3.913,
2005-09,4.146,
2005-10,4.097,
2005-11,4.133,
2005-12,3.943,
2006-01,3.908,
2006-02,4.045,
2006-03,3.928,
2006-04,3.883,
2006-05,3.663,
2006-06,3.783,
2006-07,3.749,
2006-08,3.727,
2006-09,3.813,
2006-10,3.622,
2006-11,3.638,
2006-12,3.646,
2007-01,3.692,
2007-02,3.526,
2007-03,3.583,
2007-04,3.429,
2007-05,3.582,
2007-06,3.791,
2007-07,3.690,
2007-08,3.584,
2007-09,3.600,
2007-10,3.396,
2007-11,3.392,
2007-12,3.270,
2008-01,3.201,
2008-02,3.041,
2008-03,2.966,
2008-04,3.240,
2008-05,3.296,
2008-06,3.088,
2008-07,3.107,
2008-08,3.398,
2008-09,3.633,
2008-10,3.708,
2008-11,3.598,
2008-12,3.145,
2009-01,3.438,
2009-02,3.384,
2009-03,3.216,
2009-04,3.179,
2009-05,2.982,
2009-06,2.824,
2009-07,2.760,
2009-08,2.788,
2009-09,2.720,
2009-10,2.782,
2009-11,2.827,
2009-12,2.945,
2010-01,3.250,
2010-02,3.400,
2010-03,3.495,
2010-04,3.506,
2010-05,3.336,
2010-06,3.299,
2010-07,3.200,
2010-08,3.234,
2010-09,2.963,
2010-10,3.049,
2010-11,3.090,
2010-12,3.139,
2011-01,2.996,
2011-02,2.849,
2011-03,2.762,
2011-04,2.741,
2011-05,2.752,
2011-06,2.858,
2011-07,2.916,
2011-08,2.950,
2011-09,3.080,
2011-10,3.021,
2011-11,2.885,
2011-12,3.040,
2012-01,2.920,
2012-02,2.797,
2012-03,2.900,
2012-04,2.630,
2012-05,2.883,
2012-06,2.752,
2012-07,2.810,
2012-08,2.880,
2012-09,2.823,
2012-10,2.479,
2012-11,2.422,
2012-12,2.209,
2013-01,2.057,
2013-02,2.222,
2013-03,2.233,
2013-04,2.185,
2013-05,2.016,
2013-06,1.932,
2013-07,1.834,
2013-08,1.982,
2013-09,1.948,
2013-10,1.924,
2013-11,1.864,
2013-12,2.067,
2014-01,1.974,
2014-02,1.888,
2014-03,1.960,
2014-04,1.949,
2014-05,2.058,
2014-06,2.116,
2014-07,2.223,
2014-08,2.168,
2014-09,2.346,
2014-10,2.224,
