"",BBK01.WT4109,BBK01.WT4109_FLAGS
"","DE0001135325 / Prices / 4,250 Bund 07/39 I",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:37:50,
2007-01-24,102.030,
2007-01-25,102.250,
2007-01-26,101.270,
2007-01-27,.,No value available
2007-01-28,.,No value available
2007-01-29,100.900,
2007-01-30,100.600,
2007-01-31,100.940,
2007-02-01,101.190,
2007-02-02,100.750,
2007-02-03,.,No value available
2007-02-04,.,No value available
2007-02-05,101.450,
2007-02-06,101.850,
2007-02-07,101.600,
2007-02-08,101.840,
2007-02-09,101.520,
2007-02-10,.,No value available
2007-02-11,.,No value available
2007-02-12,100.510,
2007-02-13,100.420,
2007-02-14,100.320,
2007-02-15,101.130,
2007-02-16,101.770,
2007-02-17,.,No value available
2007-02-18,.,No value available
2007-02-19,101.300,
2007-02-20,100.780,
2007-02-21,101.900,
2007-02-22,101.400,
2007-02-23,101.470,
2007-02-24,.,No value available
2007-02-25,.,No value available
2007-02-26,102.500,
2007-02-27,103.030,
2007-02-28,103.090,
2007-03-01,102.860,
2007-03-02,103.000,
2007-03-03,.,No value available
2007-03-04,.,No value available
2007-03-05,103.470,
2007-03-06,103.370,
2007-03-07,103.010,
2007-03-08,102.940,
2007-03-09,103.060,
2007-03-10,.,No value available
2007-03-11,.,No value available
2007-03-12,102.420,
2007-03-13,103.070,
2007-03-14,103.610,
2007-03-15,103.290,
2007-03-16,103.580,
2007-03-17,.,No value available
2007-03-18,.,No value available
2007-03-19,103.210,
2007-03-20,103.140,
2007-03-21,103.550,
2007-03-22,103.160,
2007-03-23,101.900,
2007-03-24,.,No value available
2007-03-25,.,No value available
2007-03-26,100.970,
2007-03-27,100.880,
2007-03-28,100.810,
2007-03-29,100.000,
2007-03-30,100.550,
2007-03-31,.,No value available
2007-04-01,.,No value available
2007-04-02,100.580,
2007-04-03,100.050,
2007-04-04,99.750,
2007-04-05,99.500,
2007-04-06,.,No value available
2007-04-07,.,No value available
2007-04-08,.,No value available
2007-04-09,.,No value available
2007-04-10,98.970,
2007-04-11,98.760,
2007-04-12,98.500,
2007-04-13,97.540,
2007-04-14,.,No value available
2007-04-15,.,No value available
2007-04-16,97.170,
2007-04-17,96.850,
2007-04-18,98.480,
2007-04-19,98.930,
2007-04-20,98.110,
2007-04-21,.,No value available
2007-04-22,.,No value available
2007-04-23,98.570,
2007-04-24,98.900,
2007-04-25,98.270,
2007-04-26,98.110,
2007-04-27,98.060,
2007-04-28,.,No value available
2007-04-29,.,No value available
2007-04-30,98.140,
2007-05-01,.,No value available
2007-05-02,98.350,
2007-05-03,98.030,
2007-05-04,97.840,
2007-05-05,.,No value available
2007-05-06,.,No value available
2007-05-07,97.880,
2007-05-08,98.020,
2007-05-09,98.030,
2007-05-10,97.830,
2007-05-11,98.800,
2007-05-12,.,No value available
2007-05-13,.,No value available
2007-05-14,97.250,
2007-05-15,96.760,
2007-05-16,96.800,
2007-05-17,96.960,
2007-05-18,96.680,
2007-05-19,.,No value available
2007-05-20,.,No value available
2007-05-21,96.520,
2007-05-22,96.400,
2007-05-23,95.880,
2007-05-24,96.060,
2007-05-25,96.070,
2007-05-26,.,No value available
2007-05-27,.,No value available
2007-05-28,.,No value available
2007-05-29,95.740,
2007-05-30,95.870,
2007-05-31,95.770,
2007-06-01,95.380,
2007-06-02,.,No value available
2007-06-03,.,No value available
2007-06-04,94.950,
2007-06-05,94.800,
2007-06-06,94.420,
2007-06-07,93.950,
2007-06-08,92.260,
2007-06-09,.,No value available
2007-06-10,.,No value available
2007-06-11,93.070,
2007-06-12,92.500,
2007-06-13,90.530,
2007-06-14,91.500,
2007-06-15,90.760,
2007-06-16,.,No value available
2007-06-17,.,No value available
2007-06-18,91.400,
2007-06-19,91.090,
2007-06-20,92.080,
2007-06-21,91.300,
2007-06-22,91.500,
2007-06-23,.,No value available
2007-06-24,.,No value available
2007-06-25,91.830,
2007-06-26,92.400,
2007-06-27,93.000,
2007-06-28,92.560,
2007-06-29,93.150,
2007-06-30,.,No value available
2007-07-01,.,No value available
2007-07-02,93.800,
2007-07-03,93.500,
2007-07-04,92.700,
2007-07-05,92.090,
2007-07-06,91.820,
2007-07-07,.,No value available
2007-07-08,.,No value available
2007-07-09,91.400,
2007-07-10,91.970,
2007-07-11,93.130,
2007-07-12,92.550,
2007-07-13,92.200,
2007-07-14,.,No value available
2007-07-15,.,No value available
2007-07-16,92.710,
2007-07-17,93.420,
2007-07-18,93.190,
2007-07-19,92.940,
2007-07-20,94.000,
2007-07-21,.,No value available
2007-07-22,.,No value available
2007-07-23,95.360,
2007-07-24,94.940,
2007-07-25,95.410,
2007-07-26,95.400,
2007-07-27,96.400,
2007-07-28,.,No value available
2007-07-29,.,No value available
2007-07-30,96.490,
2007-07-31,96.110,
2007-08-01,96.900,
2007-08-02,96.270,
2007-08-03,96.150,
2007-08-04,.,No value available
2007-08-05,.,No value available
2007-08-06,96.550,
2007-08-07,96.050,
2007-08-08,95.350,
2007-08-09,95.550,
2007-08-10,96.010,
2007-08-11,.,No value available
2007-08-12,.,No value available
2007-08-13,95.620,
2007-08-14,95.640,
2007-08-15,95.870,
2007-08-16,96.330,
2007-08-17,96.650,
2007-08-18,.,No value available
2007-08-19,.,No value available
