"",BBK01.OUU049,BBK01.OUU049_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / Total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:49,
1999-01,0.167,
1999-02,0.169,
1999-03,0.169,
1999-04,0.171,
1999-05,0.179,
1999-06,0.178,
1999-07,0.180,
1999-08,0.179,
1999-09,0.177,
1999-10,0.177,
1999-11,0.175,
1999-12,0.196,
2000-01,0.194,
2000-02,0.191,
2000-03,0.187,
2000-04,0.186,
2000-05,0.183,
2000-06,0.180,
2000-07,0.180,
2000-08,0.177,
2000-09,0.178,
2000-10,0.178,
2000-11,0.178,
2000-12,0.185,
2001-01,0.192,
2001-02,0.200,
2001-03,0.206,
2001-04,0.222,
2001-05,0.234,
2001-06,0.266,
2001-07,0.295,
2001-08,0.306,
2001-09,0.329,
2001-10,0.325,
2001-11,0.339,
2001-12,0.291,
2002-01,0.292,
2002-02,0.294,
2002-03,0.297,
2002-04,0.299,
2002-05,0.302,
2002-06,0.306,
2002-07,0.311,
2002-08,0.314,
2002-09,0.324,
2002-10,0.332,
2002-11,0.343,
2002-12,0.355,
2003-01,0.375,
2003-02,0.365,
2003-03,0.361,
2003-04,0.370,
2003-05,0.378,
2003-06,0.381,
2003-07,0.392,
2003-08,0.396,
2003-09,0.405,
2003-10,0.414,
2003-11,0.435,
2003-12,0.437,
2004-01,0.457,
2004-02,0.458,
2004-03,0.469,
2004-04,0.475,
2004-05,0.475,
2004-06,0.481,
2004-07,0.490,
2004-08,0.496,
2004-09,0.503,
2004-10,0.521,
2004-11,0.562,
2004-12,0.572,
2005-01,0.566,
2005-02,0.568,
2005-03,0.570,
2005-04,0.573,
2005-05,0.583,
2005-06,0.587,
2005-07,0.592,
2005-08,0.598,
2005-09,0.604,
2005-10,0.608,
2005-11,0.609,
2005-12,0.604,
2006-01,0.602,
2006-02,0.603,
2006-03,0.602,
2006-04,0.605,
2006-05,0.619,
2006-06,0.627,
2006-07,0.633,
2006-08,0.635,
2006-09,0.632,
2006-10,0.631,
2006-11,0.640,
2006-12,0.711,
2007-01,0.705,
2007-02,0.704,
2007-03,0.695,
2007-04,0.692,
2007-05,0.682,
2007-06,0.675,
2007-07,0.663,
2007-08,0.660,
2007-09,0.649,
2007-10,0.654,
2007-11,0.671,
2007-12,0.644,
2008-01,0.649,
2008-02,0.674,
2008-03,0.713,
2008-04,0.729,
2008-05,0.733,
2008-06,0.721,
2008-07,0.728,
2008-08,0.712,
2008-09,0.706,
2008-10,0.700,
2008-11,0.696,
2008-12,0.707,
2009-01,0.743,
2009-02,0.755,
2009-03,0.746,
2009-04,0.742,
2009-05,0.735,
2009-06,0.735,
2009-07,0.730,
2009-08,0.735,
2009-09,0.739,
2009-10,0.741,
2009-11,0.755,
2009-12,0.757,
2010-01,0.775,
2010-02,0.793,
2010-03,0.816,
2010-04,0.821,
2010-05,0.816,
2010-06,0.796,
2010-07,0.869,
2010-08,0.763,
2010-09,0.752,
2010-10,0.741,
2010-11,0.742,
2010-12,0.718,
2011-01,0.698,
2011-02,0.683,
2011-03,0.675,
2011-04,0.669,
2011-05,0.664,
2011-06,0.661,
2011-07,0.654,
2011-08,0.652,
2011-09,0.650,
2011-10,0.647,
2011-11,0.645,
2011-12,0.644,
2012-01,0.634,
2012-02,0.628,
2012-03,0.624,
2012-04,0.625,
2012-05,0.624,
2012-06,0.621,
2012-07,0.617,
2012-08,0.613,
2012-09,0.609,
2012-10,0.599,
2012-11,0.599,
2012-12,0.589,
2013-01,0.578,
2013-02,0.565,
2013-03,0.560,
2013-04,0.552,
2013-05,0.543,
2013-06,0.535,
2013-07,0.527,
2013-08,0.522,
2013-09,0.516,
2013-10,0.509,
2013-11,0.499,
2013-12,0.488,
2014-01,0.473,
2014-02,0.457,
2014-03,0.443,
2014-04,0.432,
2014-05,0.425,
2014-06,0.419,
2014-07,0.414,
2014-08,0.411,
2014-09,0.405,
2014-10,0.397,
2014-11,0.397,
2014-12,27.697,Provisional value
