"",BBK01.TU2058,BBK01.TU2058_FLAGS
"","Lending to banks (MFIs) / Money market paper, securities",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:35,
1984-12,3.493,
1985-01,3.680,
1985-02,3.742,
1985-03,3.508,
1985-04,3.392,
1985-05,3.368,
1985-06,3.431,
1985-07,3.359,
1985-08,3.421,
1985-09,3.528,
1985-10,3.597,
1985-11,3.528,
1985-12,4.061,
1986-01,4.018,
1986-02,3.867,
1986-03,3.805,
1986-04,3.995,
1986-05,3.866,
1986-06,4.631,
1986-07,4.516,
1986-08,4.514,
1986-09,4.485,
1986-10,4.688,
1986-11,4.688,
1986-12,4.671,
1987-01,4.736,
1987-02,4.776,
1987-03,4.823,
1987-04,5.077,
1987-05,5.031,
1987-06,5.014,
1987-07,4.959,
1987-08,4.979,
1987-09,4.855,
1987-10,4.621,
1987-11,4.560,
1987-12,4.581,
1988-01,4.477,
1988-02,4.432,
1988-03,4.380,
1988-04,4.610,
1988-05,4.607,
1988-06,4.746,
1988-07,4.744,
1988-08,4.717,
1988-09,4.663,
1988-10,4.585,
1988-11,4.507,
1988-12,4.569,
1989-01,4.478,
1989-02,4.304,
1989-03,4.255,
1989-04,4.116,
1989-05,4.079,
1989-06,4.243,
1989-07,4.534,
1989-08,4.755,
1989-09,4.697,
1989-10,4.735,
1989-11,5.720,
1989-12,4.688,
1990-01,4.403,
1990-02,4.208,
1990-03,4.199,
1990-04,4.207,
1990-05,4.652,
1990-06,4.613,
1990-07,4.228,
1990-08,4.296,
1990-09,4.318,
1990-10,4.393,
1990-11,4.687,
1990-12,5.163,
1991-01,5.383,
1991-02,5.500,
1991-03,5.457,
1991-04,5.494,
1991-05,5.632,
1991-06,5.255,
1991-07,5.512,
1991-08,5.184,
1991-09,5.634,
1991-10,5.879,
1991-11,5.852,
1991-12,6.155,
1992-01,5.913,
1992-02,6.440,
1992-03,6.185,
1992-04,6.529,
1992-05,6.509,
1992-06,6.374,
1992-07,6.202,
1992-08,6.362,
1992-09,6.578,
1992-10,6.938,
1992-11,6.987,
1992-12,8.132,
1993-01,7.916,
1993-02,8.158,
1993-03,8.835,
1993-04,9.048,
1993-05,9.560,
1993-06,12.642,
1993-07,12.844,
1993-08,12.934,
1993-09,14.956,
1993-10,15.958,
1993-11,16.575,
1993-12,20.019,
1994-01,20.432,
1994-02,20.211,
1994-03,19.457,
1994-04,19.773,
1994-05,19.188,
1994-06,19.400,
1994-07,21.257,
1994-08,20.690,
1994-09,20.989,
1994-10,20.130,
1994-11,19.477,
1994-12,19.004,
1995-01,18.932,
1995-02,19.687,
1995-03,20.099,
1995-04,19.499,
1995-05,20.519,
1995-06,20.540,
1995-07,20.420,
1995-08,21.807,
1995-09,21.192,
1995-10,21.405,
1995-11,21.987,
1995-12,22.659,
1996-01,25.672,
1996-02,25.946,
1996-03,27.026,
1996-04,27.941,
1996-05,28.011,
1996-06,28.230,
1996-07,27.842,
1996-08,28.289,
1996-09,27.916,
1996-10,29.107,
1996-11,29.172,
1996-12,29.928,
1997-01,31.240,
1997-02,31.941,
1997-03,32.623,
1997-04,31.665,
1997-05,30.214,
1997-06,30.605,
1997-07,31.306,
1997-08,31.344,
1997-09,30.707,
1997-10,31.082,
1997-11,32.171,
1997-12,32.063,
1998-01,33.193,
1998-02,34.404,
1998-03,36.326,
1998-04,35.717,
1998-05,36.417,
1998-06,38.835,
1998-07,39.272,
1998-08,39.783,
1998-09,41.551,
1998-10,43.588,
1998-11,45.744,
1998-12,49.030,
1999-01,46.479,
1999-02,46.509,
1999-03,47.723,
1999-04,47.574,
1999-05,51.736,
1999-06,49.880,
1999-07,51.149,
1999-08,51.277,
1999-09,54.443,
1999-10,54.115,
1999-11,62.115,
1999-12,63.446,
2000-01,59.470,
2000-02,58.119,
2000-03,59.928,
2000-04,59.984,
2000-05,60.753,
2000-06,58.971,
2000-07,61.797,
2000-08,62.382,
2000-09,63.516,
2000-10,64.383,
2000-11,64.744,
2000-12,64.289,
2001-01,64.845,
2001-02,66.899,
2001-03,74.547,
2001-04,74.795,
2001-05,75.307,
2001-06,75.215,
2001-07,76.512,
2001-08,77.422,
2001-09,77.229,
2001-10,78.118,
2001-11,79.447,
2001-12,79.590,
2002-01,81.010,
2002-02,79.899,
2002-03,81.071,
2002-04,74.179,
2002-05,74.253,
2002-06,72.836,
