"",BBK01.QU6790,BBK01.QU6790_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / China, People`s Republic of / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:20,
1984-12,0.010,
1985-01,0.035,
1985-02,0.043,
1985-03,0.040,
1985-04,0.023,
1985-05,0.018,
1985-06,0.064,
1985-07,0.039,
1985-08,0.127,
1985-09,0.085,
1985-10,0.102,
1985-11,0.105,
1985-12,0.146,
1986-01,0.116,
1986-02,0.079,
1986-03,0.096,
1986-04,0.076,
1986-05,0.048,
1986-06,0.047,
1986-07,0.052,
1986-08,0.043,
1986-09,0.039,
1986-10,0.033,
1986-11,0.034,
1986-12,0.039,
1987-01,0.033,
1987-02,0.022,
1987-03,0.037,
1987-04,0.038,
1987-05,0.059,
1987-06,0.062,
1987-07,0.071,
1987-08,0.104,
1987-09,0.119,
1987-10,0.108,
1987-11,0.129,
1987-12,0.078,
1988-01,0.071,
1988-02,0.086,
1988-03,0.100,
1988-04,0.082,
1988-05,0.097,
1988-06,0.090,
1988-07,0.119,
1988-08,0.170,
1988-09,0.177,
1988-10,0.194,
1988-11,0.205,
1988-12,0.116,
1989-01,0.120,
1989-02,0.085,
1989-03,0.083,
1989-04,0.076,
1989-05,0.065,
1989-06,0.091,
1989-07,0.063,
1989-08,0.065,
1989-09,0.073,
1989-10,0.063,
1989-11,0.062,
1989-12,0.063,
1990-01,0.063,
1990-02,0.064,
1990-03,.,No value available
1990-04,.,No value available
1990-05,.,No value available
1990-06,.,No value available
1990-07,.,No value available
1990-08,.,No value available
1990-09,0.077,
1990-10,0.066,
1990-11,0.066,
1990-12,0.066,
1991-01,0.066,
1991-02,0.059,
1991-03,0.062,
1991-04,0.062,
1991-05,0.061,
1991-06,0.058,
1991-07,0.056,
1991-08,0.105,
1991-09,0.093,
1991-10,0.037,
1991-11,0.035,
1991-12,0.035,
1992-01,.,No value available
1992-02,.,No value available
1992-03,0.153,
1992-04,0.066,
1992-05,0.067,
1992-06,0.034,
1992-07,0.054,
1992-08,0.107,
1992-09,0.112,
1992-10,0.084,
1992-11,0.036,
1992-12,0.040,
1993-01,0.081,
1993-02,0.080,
1993-03,0.102,
1993-04,0.153,
1993-05,0.097,
1993-06,0.070,
1993-07,0.077,
1993-08,0.078,
1993-09,0.138,
1993-10,0.085,
1993-11,0.171,
1993-12,0.103,
1994-01,0.163,
1994-02,0.103,
1994-03,0.092,
1994-04,0.149,
1994-05,0.096,
1994-06,0.115,
1994-07,0.129,
1994-08,0.182,
1994-09,0.179,
