"",BBK01.BU1131,BBK01.BU1131_FLAGS
"",Central government debt - total debt,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:35:26,
1961-01,0.0,
1961-02,0.0,
1961-03,0.0,
1961-04,0.0,
1961-05,0.0,
1961-06,0.0,
1961-07,0.0,
1961-08,0.0,
1961-09,0.0,
1961-10,0.0,
1961-11,0.0,
1961-12,13249.8,
1962-01,0.0,
1962-02,0.0,
1962-03,0.0,
1962-04,0.0,
1962-05,0.0,
1962-06,0.0,
1962-07,0.0,
1962-08,0.0,
1962-09,0.0,
1962-10,0.0,
1962-11,0.0,
1962-12,13922.6,
1963-01,0.0,
1963-02,0.0,
1963-03,0.0,
1963-04,0.0,
1963-05,0.0,
1963-06,0.0,
1963-07,0.0,
1963-08,0.0,
1963-09,0.0,
1963-10,0.0,
1963-11,0.0,
1963-12,15395.4,
1964-01,0.0,
1964-02,0.0,
1964-03,0.0,
1964-04,0.0,
1964-05,0.0,
1964-06,0.0,
1964-07,0.0,
1964-08,0.0,
1964-09,0.0,
1964-10,0.0,
1964-11,0.0,
1964-12,16009.8,
1965-01,0.0,
1965-02,0.0,
1965-03,0.0,
1965-04,0.0,
1965-05,0.0,
1965-06,0.0,
1965-07,0.0,
1965-08,0.0,
1965-09,0.0,
1965-10,0.0,
1965-11,0.0,
1965-12,16881.3,
1966-01,16876.9,
1966-02,17095.4,
1966-03,16883.2,
1966-04,16702.2,
1966-05,16824.7,
1966-06,16440.6,
1966-07,16768.8,
1966-08,17139.2,
1966-09,16850.3,
1966-10,17093.3,
1966-11,17724.9,
1966-12,18192.3,
1967-01,18313.1,
1967-02,18753.5,
1967-03,18517.9,
1967-04,18789.1,
1967-05,19211.5,
1967-06,19120.7,
1967-07,19628.8,
1967-08,20337.7,
1967-09,20231.3,
1967-10,20817.5,
1967-11,21585.3,
1967-12,22224.8,
1968-01,22817.5,
1968-02,23107.0,
1968-03,22824.1,
1968-04,22715.9,
1968-05,22847.9,
1968-06,22900.7,
1968-07,23214.2,
1968-08,23630.0,
1968-09,23823.2,
1968-10,24174.5,
1968-11,23912.4,
1968-12,24129.0,
1969-01,23830.1,
1969-02,24033.1,
1969-03,23664.4,
1969-04,23430.9,
1969-05,23219.8,
1969-06,22636.3,
1969-07,22198.2,
1969-08,22863.4,
1969-09,23050.8,
1969-10,23191.8,
1969-11,23117.6,
1969-12,23191.9,
1970-01,22923.2,
1970-02,23018.7,
1970-03,22643.7,
1970-04,22901.4,
1970-05,23047.4,
1970-06,23026.3,
1970-07,23386.1,
1970-08,23389.9,
1970-09,22949.0,
1970-10,22902.5,
1970-11,23835.8,
1970-12,24195.7,
1971-01,23935.6,
1971-02,23722.6,
1971-03,23504.5,
1971-04,23576.1,
1971-05,23746.8,
1971-06,23376.1,
1971-07,23605.4,
1971-08,23677.9,
1971-09,23563.6,
1971-10,23704.0,
1971-11,24154.1,
1971-12,24932.5,
1972-01,25976.4,
1972-02,26562.0,
1972-03,26599.6,
1972-04,26638.7,
1972-05,26686.9,
1972-06,26742.8,
1972-07,26996.4,
1972-08,26972.4,
1972-09,26992.3,
1972-10,27303.8,
1972-11,27363.2,
1972-12,28273.9,
1973-01,28567.9,
1973-02,28644.6,
1973-03,29464.7,
1973-04,29393.4,
1973-05,29367.8,
1973-06,29346.0,
1973-07,29441.6,
1973-08,29434.0,
1973-09,29598.3,
1973-10,29703.4,
1973-11,30735.2,
1973-12,31370.7,
