"",BBK01.QUW465,BBK01.QUW465_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / Switzerland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:48:41,
2001-12,3.749,
2002-01,5.114,
2002-02,3.802,
2002-03,3.439,
2002-04,3.279,
2002-05,3.817,
2002-06,4.594,
2002-07,2.916,
2002-08,2.911,
2002-09,3.043,
2002-10,2.715,
2002-11,2.682,
2002-12,2.499,
2003-01,2.689,
2003-02,2.398,
2003-03,2.606,
2003-04,3.065,
2003-05,2.756,
2003-06,2.758,
2003-07,3.358,
2003-08,3.266,
2003-09,3.429,
2003-10,2.889,
2003-11,3.505,
2003-12,3.216,
2004-01,3.256,
2004-02,3.325,
2004-03,3.902,
2004-04,4.283,
2004-05,3.956,
2004-06,3.182,
2004-07,3.387,
2004-08,3.000,
2004-09,3.279,
2004-10,3.722,
2004-11,4.342,
2004-12,3.923,
2005-01,4.416,
2005-02,4.663,
2005-03,4.767,
2005-04,4.545,
2005-05,5.359,
2005-06,4.777,
2005-07,3.875,
2005-08,4.128,
2005-09,5.072,
2005-10,4.975,
2005-11,4.660,
2005-12,4.365,
2006-01,4.222,
2006-02,4.754,
2006-03,5.082,
2006-04,4.774,
2006-05,5.152,
2006-06,3.466,
2006-07,4.931,
2006-08,8.905,
2006-09,9.439,
2006-10,7.300,
2006-11,6.909,
2006-12,6.080,
2007-01,6.713,
2007-02,7.155,
2007-03,6.926,
2007-04,6.348,
2007-05,6.517,
2007-06,7.324,
2007-07,6.323,
2007-08,5.186,
2007-09,5.297,
2007-10,5.439,
2007-11,6.208,
2007-12,6.277,
2008-01,6.049,
2008-02,6.644,
2008-03,6.033,
2008-04,5.267,
2008-05,4.945,
2008-06,5.283,
2008-07,5.041,
2008-08,4.660,
2008-09,5.130,
2008-10,4.851,
2008-11,6.575,
2008-12,6.500,
2009-01,5.451,
2009-02,4.687,
2009-03,3.913,
2009-04,3.989,
2009-05,4.128,
2009-06,3.541,
2009-07,3.483,
2009-08,3.027,
2009-09,3.780,
2009-10,3.284,
2009-11,3.448,
2009-12,3.751,
2010-01,2.858,
2010-02,2.964,
2010-03,3.077,
2010-04,3.511,
2010-05,3.949,
2010-06,3.615,
2010-07,2.895,
2010-08,2.941,
2010-09,3.293,
2010-10,3.060,
2010-11,3.330,
2010-12,3.430,
2011-01,2.858,
2011-02,3.301,
2011-03,3.037,
2011-04,3.325,
2011-05,3.672,
2011-06,4.462,
2011-07,4.346,
2011-08,7.154,
2011-09,11.566,
2011-10,5.663,
2011-11,12.264,
2011-12,4.304,
2012-01,4.549,
2012-02,4.803,
2012-03,5.197,
2012-04,4.513,
2012-05,6.413,
2012-06,9.613,
2012-07,12.436,
2012-08,13.244,
2012-09,14.716,
2012-10,10.804,
2012-11,7.004,
2012-12,8.837,
2013-01,8.971,
2013-02,11.098,
2013-03,11.495,
2013-04,8.542,
2013-05,7.152,
2013-06,10.535,
2013-07,6.461,
2013-08,6.684,
2013-09,5.768,
2013-10,5.330,
2013-11,2.919,
2013-12,3.762,
2014-01,4.880,
2014-02,4.660,
2014-03,4.606,
2014-04,4.852,
2014-05,5.587,
2014-06,4.854,
2014-07,4.405,
2014-08,6.009,
2014-09,5.002,
2014-10,5.046,
2014-11,5.060,
