"",BBK01.WU8570,BBK01.WU8570_FLAGS
"",Term structure of interest rates on Pfandbriefe (method by Svensson) / residual maturity of 10.0 years / end of month,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:50,
2000-01,6.10,
2000-02,5.94,
2000-03,5.88,
2000-04,6.05,
2000-05,5.94,
2000-06,5.97,
2000-07,5.98,
2000-08,6.03,
2000-09,6.00,
2000-10,5.94,
2000-11,5.74,
2000-12,5.58,
2001-01,5.52,
2001-02,5.46,
2001-03,5.54,
2001-04,5.67,
2001-05,5.67,
2001-06,5.67,
2001-07,5.51,
2001-08,5.49,
2001-09,5.28,
2001-10,5.10,
2001-11,5.30,
2001-12,5.40,
2002-01,5.43,
2002-02,5.60,
2002-03,5.63,
2002-04,5.62,
2002-05,5.50,
2002-06,5.39,
2002-07,5.19,
2002-08,4.98,
2002-09,4.91,
2002-10,5.06,
2002-11,4.88,
2002-12,4.72,
2003-01,4.52,
2003-02,4.54,
2003-03,4.69,
2003-04,4.40,
2003-05,4.18,
2003-06,4.41,
2003-07,4.60,
2003-08,4.61,
2003-09,4.63,
2003-10,4.78,
2003-11,4.74,
2003-12,4.63,
2004-01,4.67,
2004-02,4.52,
2004-03,4.43,
2004-04,4.64,
2004-05,4.68,
2004-06,4.61,
2004-07,4.66,
2004-08,4.48,
2004-09,4.41,
2004-10,4.31,
2004-11,4.19,
2004-12,4.05,
2005-01,3.90,
2005-02,4.02,
2005-03,3.98,
2005-04,3.75,
2005-05,3.68,
2005-06,3.50,
2005-07,3.55,
2005-08,3.44,
2005-09,3.43,
2005-10,3.69,
2005-11,3.73,
2005-12,3.69,
2006-01,3.79,
2006-02,3.82,
2006-03,4.09,
2006-04,4.30,
2006-05,4.24,
2006-06,4.39,
2006-07,4.28,
2006-08,4.23,
2006-09,4.11,
2006-10,4.12,
2006-11,4.06,
2006-12,4.12,
2007-01,4.40,
2007-02,4.26,
2007-03,4.36,
2007-04,4.51,
2007-05,4.68,
2007-06,4.88,
2007-07,4.79,
2007-08,4.66,
2007-09,4.75,
2007-10,4.63,
2007-11,4.64,
2007-12,4.82,
2008-01,4.55,
2008-02,4.54,
2008-03,4.54,
2008-04,4.72,
2008-05,4.88,
2008-06,5.05,
2008-07,5.02,
2008-08,4.81,
2008-09,4.86,
2008-10,4.65,
2008-11,4.36,
2008-12,4.21,
2009-01,4.42,
2009-02,4.32,
2009-03,4.33,
2009-04,4.38,
2009-05,4.61,
2009-06,4.47,
2009-07,4.35,
2009-08,4.13,
2009-09,4.08,
2009-10,4.10,
2009-11,4.00,
2009-12,4.09,
2010-01,4.03,
2010-02,3.90,
2010-03,3.84,
2010-04,3.74,
2010-05,3.53,
2010-06,3.48,
2010-07,3.53,
2010-08,2.95,
2010-09,3.15,
2010-10,3.40,
2010-11,3.64,
2010-12,3.85,
2011-01,3.94,
2011-02,3.96,
2011-03,4.12,
2011-04,4.10,
2011-05,3.92,
2011-06,3.97,
2011-07,3.77,
2011-08,3.52,
2011-09,3.32,
2011-10,3.45,
2011-11,3.55,
2011-12,3.22,
2012-01,3.13,
2012-02,3.06,
2012-03,3.12,
2012-04,3.02,
2012-05,2.48,
2012-06,2.75,
2012-07,2.51,
2012-08,2.38,
2012-09,2.29,
2012-10,2.44,
2012-11,2.35,
2012-12,2.10,
2013-01,2.34,
2013-02,2.36,
2013-03,2.25,
2013-04,1.98,
2013-05,2.19,
2013-06,2.43,
2013-07,2.41,
2013-08,2.59,
2013-09,2.51,
2013-10,2.44,
2013-11,2.41,
2013-12,2.58,
2014-01,2.31,
2014-02,2.20,
2014-03,2.16,
2014-04,2.09,
2014-05,1.86,
2014-06,1.72,
2014-07,1.62,
2014-08,1.32,
2014-09,1.37,
2014-10,1.25,
2014-11,1.08,
2014-12,0.97,
2015-01,0.85,
