"",BBK01.QX6412,BBK01.QX6412_FLAGS
"",Banks in Germany: Liabilities to non-residents / Libya / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:34,
1995-01,0.032,
1995-02,0.035,
1995-03,0.027,
1995-04,0.037,
1995-05,0.036,
1995-06,0.039,
1995-07,0.027,
1995-08,0.041,
1995-09,0.046,
1995-10,0.053,
1995-11,0.053,
1995-12,0.061,
1996-01,0.062,
1996-02,0.054,
1996-03,0.036,
1996-04,0.037,
1996-05,0.039,
1996-06,0.039,
1996-07,0.038,
1996-08,0.034,
1996-09,0.037,
1996-10,0.037,
1996-11,0.029,
1996-12,0.028,
1997-01,0.029,
1997-02,0.032,
1997-03,0.032,
1997-04,0.028,
1997-05,0.028,
1997-06,0.030,
1997-07,0.033,
1997-08,0.029,
1997-09,0.037,
1997-10,0.035,
1997-11,0.036,
1997-12,0.029,
1998-01,0.028,
1998-02,0.028,
1998-03,0.028,
1998-04,0.025,
1998-05,0.025,
1998-06,0.026,
1998-07,0.025,
1998-08,0.025,
1998-09,0.027,
1998-10,0.024,
1998-11,0.035,
1998-12,0.025,
1999-01,0.026,
1999-02,0.018,
1999-03,0.019,
1999-04,0.023,
1999-05,0.023,
1999-06,0.025,
1999-07,0.022,
1999-08,0.022,
1999-09,0.041,
1999-10,0.042,
1999-11,0.058,
1999-12,0.043,
2000-01,0.041,
2000-02,0.043,
2000-03,0.023,
2000-04,0.023,
2000-05,0.017,
2000-06,0.163,
2000-07,0.271,
2000-08,0.390,
2000-09,0.393,
2000-10,0.450,
2000-11,0.548,
2000-12,0.664,
2001-01,0.622,
2001-02,0.327,
2001-03,0.282,
2001-04,0.311,
2001-05,0.385,
2001-06,0.387,
2001-07,0.394,
2001-08,0.371,
2001-09,0.500,
2001-10,0.596,
2001-11,0.603,
2001-12,0.626,
2002-01,0.644,
2002-02,0.663,
2002-03,0.704,
2002-04,0.762,
2002-05,0.439,
2002-06,0.409,
2002-07,0.778,
2002-08,0.864,
2002-09,1.065,
2002-10,0.894,
2002-11,0.846,
2002-12,0.776,
2003-01,0.846,
2003-02,0.964,
2003-03,1.055,
2003-04,1.489,
2003-05,1.443,
2003-06,1.531,
2003-07,1.184,
2003-08,0.509,
2003-09,0.425,
2003-10,0.733,
2003-11,0.679,
2003-12,0.647,
2004-01,0.651,
2004-02,0.638,
2004-03,0.632,
2004-04,0.567,
2004-05,0.565,
2004-06,0.548,
2004-07,0.448,
2004-08,0.434,
2004-09,0.505,
2004-10,0.899,
2004-11,1.222,
2004-12,1.804,
2005-01,2.419,
2005-02,2.748,
2005-03,3.042,
2005-04,2.969,
2005-05,3.270,
2005-06,3.125,
2005-07,3.397,
2005-08,3.536,
2005-09,3.509,
2005-10,4.338,
2005-11,4.885,
2005-12,4.691,
2006-01,5.080,
2006-02,5.172,
2006-03,6.154,
2006-04,5.754,
2006-05,5.021,
2006-06,5.201,
2006-07,4.565,
2006-08,5.220,
2006-09,5.941,
2006-10,5.629,
2006-11,5.732,
2006-12,6.008,
2007-01,6.301,
2007-02,6.830,
2007-03,6.616,
2007-04,6.253,
2007-05,6.344,
2007-06,6.190,
2007-07,6.151,
2007-08,6.605,
2007-09,7.043,
2007-10,7.053,
2007-11,6.770,
2007-12,6.476,
2008-01,6.622,
2008-02,6.459,
2008-03,6.154,
2008-04,6.189,
2008-05,6.053,
2008-06,5.760,
2008-07,5.744,
2008-08,6.018,
2008-09,6.766,
2008-10,5.397,
2008-11,4.662,
2008-12,5.260,
2009-01,5.537,
2009-02,4.311,
2009-03,3.900,
2009-04,3.750,
2009-05,3.100,
2009-06,3.656,
2009-07,4.047,
2009-08,3.830,
2009-09,3.813,
2009-10,4.213,
2009-11,4.643,
2009-12,4.396,
2010-01,4.827,
2010-02,4.887,
2010-03,4.103,
2010-04,3.946,
2010-05,3.755,
2010-06,3.881,
2010-07,4.197,
2010-08,4.431,
2010-09,4.130,
2010-10,4.618,
2010-11,4.510,
2010-12,4.682,
2011-01,4.671,
2011-02,4.409,
2011-03,4.291,
2011-04,4.106,
2011-05,4.292,
2011-06,4.220,
2011-07,4.279,
2011-08,4.228,
2011-09,4.530,
2011-10,4.527,
2011-11,4.559,
2011-12,5.158,
2012-01,6.253,
2012-02,6.810,
2012-03,6.141,
2012-04,6.377,
2012-05,5.511,
2012-06,6.295,
2012-07,6.107,
2012-08,6.426,
2012-09,6.470,
2012-10,6.738,
2012-11,6.827,
2012-12,5.496,
2013-01,5.654,
2013-02,5.362,
2013-03,5.507,
2013-04,5.029,
2013-05,5.249,
2013-06,4.981,
2013-07,5.050,
2013-08,4.783,
2013-09,4.422,
2013-10,3.749,
2013-11,2.805,
2013-12,1.505,
2014-01,1.238,
2014-02,1.213,
2014-03,1.276,
2014-04,1.404,
2014-05,1.201,
2014-06,1.125,
2014-07,1.148,
2014-08,1.055,
2014-09,0.957,
2014-10,1.350,
2014-11,1.504,
2014-12,1.289,
