"",BBK01.RU5765,BBK01.RU5765_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Iraq / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:03,
1982-06,1.410,
1982-07,1.050,
1982-08,0.652,
1982-09,0.352,
1982-10,0.235,
1982-11,0.173,
1982-12,0.098,
1983-01,0.070,
1983-02,0.071,
1983-03,0.077,
1983-04,0.064,
1983-05,0.084,
1983-06,0.075,
1983-07,0.080,
1983-08,0.077,
1983-09,0.075,
1983-10,0.078,
1983-11,0.076,
1983-12,0.105,
1984-01,0.086,
1984-02,0.090,
1984-03,0.119,
1984-04,0.112,
1984-05,0.130,
1984-06,0.118,
1984-07,0.114,
1984-08,0.115,
1984-09,0.112,
1984-10,0.125,
1984-11,0.116,
1984-12,0.116,
1985-01,0.107,
1985-02,0.098,
1985-03,0.087,
1985-04,0.099,
1985-05,0.103,
1985-06,0.126,
1985-07,0.098,
1985-08,0.115,
1985-09,0.130,
1985-10,0.111,
1985-11,0.116,
1985-12,0.130,
1986-01,0.122,
1986-02,0.105,
1986-03,0.114,
1986-04,0.114,
1986-05,0.100,
1986-06,0.103,
1986-07,0.094,
1986-08,0.090,
1986-09,0.094,
1986-10,0.092,
1986-11,0.094,
1986-12,0.101,
1987-01,0.106,
1987-02,0.112,
1987-03,0.106,
1987-04,0.102,
1987-05,0.145,
1987-06,0.148,
1987-07,0.195,
1987-08,0.311,
1987-09,0.370,
1987-10,0.345,
1987-11,0.411,
1987-12,0.404,
1988-01,0.411,
1988-02,0.454,
1988-03,0.437,
1988-04,0.432,
1988-05,0.457,
1988-06,0.473,
1988-07,0.461,
1988-08,0.428,
1988-09,0.427,
1988-10,0.377,
1988-11,0.391,
1988-12,0.350,
1989-01,0.342,
1989-02,0.360,
1989-03,0.342,
1989-04,0.378,
1989-05,0.382,
1989-06,0.392,
1989-07,0.419,
1989-08,0.420,
1989-09,0.416,
1989-10,0.402,
1989-11,0.421,
1989-12,0.414,
1990-01,0.412,
1990-02,0.409,
1990-03,0.388,
1990-04,0.395,
1990-05,0.391,
1990-06,0.449,
1990-07,0.435,
1990-08,0.345,
1990-09,0.335,
1990-10,.,No value available
1990-11,.,No value available
1990-12,0.319,
1991-01,0.319,
1991-02,0.302,
1991-03,0.307,
1991-04,0.291,
1991-05,0.287,
1991-06,0.293,
1991-07,0.289,
1991-08,0.268,
1991-09,0.267,
1991-10,0.223,
1991-11,0.223,
1991-12,0.221,
1992-01,0.224,
1992-02,0.224,
1992-03,0.220,
1992-04,0.222,
1992-05,0.225,
1992-06,0.221,
1992-07,0.221,
1992-08,0.223,
1992-09,0.220,
1992-10,0.222,
1992-11,0.224,
1992-12,0.220,
1993-01,0.220,
1993-02,0.223,
1993-03,0.222,
1993-04,0.221,
1993-05,0.222,
1993-06,0.227,
1993-07,0.225,
1993-08,0.220,
1993-09,0.219,
1993-10,0.214,
1993-11,0.217,
1993-12,0.217,
1994-01,0.218,
1994-02,0.219,
1994-03,0.218,
1994-04,0.219,
1994-05,0.215,
1994-06,0.211,
1994-07,0.210,
1994-08,0.209,
1994-09,0.209,
1994-10,0.210,
1994-11,0.210,
1994-12,0.207,
1995-01,0.206,
1995-02,0.205,
1995-03,0.202,
1995-04,0.201,
1995-05,0.202,
1995-06,0.200,
1995-07,0.201,
1995-08,0.205,
1995-09,0.205,
1995-10,0.202,
1995-11,0.203,
1995-12,0.182,
1996-01,0.176,
1996-02,0.176,
1996-03,0.176,
1996-04,0.178,
1996-05,0.177,
1996-06,0.180,
1996-07,0.176,
1996-08,0.178,
1996-09,0.180,
1996-10,0.179,
1996-11,0.178,
1996-12,0.178,
1997-01,0.170,
1997-02,0.171,
1997-03,0.171,
1997-04,0.172,
1997-05,0.170,
1997-06,0.170,
1997-07,0.173,
1997-08,0.090,
1997-09,0.085,
1997-10,0.086,
1997-11,0.085,
1997-12,0.068,
1998-01,0.067,
1998-02,0.066,
1998-03,0.061,
1998-04,0.095,
1998-05,0.095,
1998-06,0.096,
1998-07,0.092,
1998-08,0.093,
1998-09,0.091,
1998-10,0.090,
1998-11,0.090,
1998-12,0.089,
1999-01,0.088,
1999-02,0.092,
1999-03,0.095,
1999-04,0.095,
1999-05,0.095,
1999-06,0.094,
1999-07,0.090,
1999-08,0.091,
1999-09,0.088,
1999-10,0.090,
1999-11,0.090,
1999-12,0.054,
2000-01,0.056,
2000-02,0.056,
2000-03,0.055,
2000-04,0.056,
2000-05,0.055,
2000-06,0.055,
2000-07,0.055,
2000-08,0.056,
2000-09,0.056,
2000-10,0.051,
2000-11,0.046,
2000-12,0.043,
2001-01,0.043,
2001-02,0.042,
2001-03,0.017,
2001-04,0.016,
2001-05,0.016,
2001-06,0.015,
2001-07,0.015,
2001-08,0.015,
2001-09,0.017,
2001-10,0.019,
2001-11,0.018,
2001-12,0.017,
2002-01,0.020,
2002-02,0.018,
2002-03,0.019,
2002-04,0.019,
2002-05,0.019,
2002-06,0.019,
2002-07,0.019,
2002-08,0.019,
2002-09,0.019,
2002-10,0.019,
2002-11,0.019,
2002-12,0.019,
2003-01,0.019,
2003-02,0.019,
2003-03,0.018,
2003-04,0.018,
2003-05,0.018,
2003-06,0.018,
2003-07,0.017,
2003-08,0.023,
2003-09,0.016,
2003-10,0.034,
2003-11,0.031,
2003-12,0.030,
2004-01,0.033,
2004-02,0.031,
2004-03,0.039,
2004-04,0.049,
2004-05,0.052,
2004-06,0.052,
2004-07,0.057,
2004-08,0.056,
2004-09,0.035,
2004-10,0.033,
2004-11,0.036,
2004-12,0.021,
2005-01,0.022,
2005-02,0.023,
2005-03,0.023,
2005-04,0.022,
2005-05,0.026,
2005-06,0.027,
2005-07,0.029,
2005-08,0.029,
2005-09,0.026,
2005-10,0.028,
2005-11,0.031,
2005-12,0.036,
2006-01,0.034,
2006-02,0.034,
2006-03,0.059,
2006-04,0.056,
2006-05,0.108,
2006-06,0.201,
2006-07,0.179,
2006-08,0.134,
2006-09,0.153,
2006-10,0.167,
2006-11,0.163,
2006-12,0.174,
2007-01,0.173,
2007-02,0.154,
2007-03,0.144,
2007-04,0.245,
2007-05,0.243,
2007-06,0.533,
2007-07,0.482,
2007-08,0.559,
2007-09,0.558,
2007-10,0.505,
2007-11,0.446,
2007-12,0.388,
2008-01,0.544,
2008-02,0.589,
2008-03,0.488,
2008-04,0.765,
2008-05,0.839,
2008-06,1.051,
2008-07,0.883,
2008-08,0.911,
2008-09,0.956,
2008-10,1.003,
2008-11,1.038,
2008-12,1.025,
2009-01,1.751,
2009-02,1.615,
2009-03,1.648,
2009-04,1.595,
2009-05,1.533,
2009-06,1.405,
2009-07,1.498,
2009-08,1.529,
2009-09,2.319,
2009-10,2.202,
2009-11,2.120,
2009-12,1.799,
2010-01,1.836,
2010-02,1.804,
2010-03,1.813,
2010-04,1.968,
2010-05,1.915,
2010-06,2.353,
2010-07,2.122,
2010-08,2.185,
2010-09,2.083,
2010-10,2.000,
2010-11,2.160,
2010-12,2.124,
2011-01,1.997,
2011-02,2.164,
2011-03,1.928,
2011-04,1.909,
2011-05,1.990,
2011-06,1.811,
2011-07,1.878,
2011-08,2.329,
2011-09,2.358,
2011-10,2.140,
2011-11,2.458,
2011-12,2.582,
2012-01,2.397,
2012-02,2.335,
2012-03,2.296,
2012-04,2.729,
2012-05,3.527,
2012-06,2.894,
2012-07,2.760,
2012-08,3.151,
2012-09,2.836,
2012-10,3.045,
2012-11,2.653,
2012-12,2.702,
2013-01,2.886,
2013-02,2.961,
2013-03,3.000,
2013-04,2.736,
2013-05,2.580,
2013-06,2.514,
2013-07,2.464,
2013-08,2.649,
2013-09,2.927,
2013-10,3.775,
2013-11,3.543,
2013-12,3.401,
2014-01,3.846,
2014-02,3.912,
2014-03,3.897,
2014-04,4.576,
2014-05,4.303,
2014-06,4.825,
2014-07,4.799,
2014-08,4.977,
2014-09,5.574,
2014-10,5.094,
2014-11,4.751,
2014-12,4.665,
