"",BBK01.OUN105,BBK01.OUN105_FLAGS
2008-02,12.849,
2008-03,12.450,
2008-04,12.905,
2008-05,13.212,
2008-06,13.086,
2008-07,13.134,
2008-08,14.386,
2008-09,15.015,
2008-10,16.477,
2008-11,16.449,
2008-12,15.248,
2009-01,16.510,
2009-02,16.858,
2009-03,15.949,
2009-04,15.671,
2009-05,15.179,
2009-06,14.480,
2009-07,14.779,
2009-08,14.714,
2009-09,14.267,
2009-10,13.988,
2009-11,14.064,
2009-12,14.466,
2010-01,14.955,
2010-02,15.104,
2010-03,15.192,
2010-04,15.493,
2010-05,16.685,
2010-06,16.696,
2010-07,15.823,
2010-08,16.322,
2010-09,15.244,
2010-10,14.981,
2010-11,15.842,
2010-12,15.325,
2011-01,14.889,
2011-02,14.829,
2011-03,14.385,
2011-04,13.837,
2011-05,14.137,
2011-06,13.942,
2011-07,14.120,
2011-08,13.942,
2011-09,14.618,
2011-10,14.163,
2011-11,14.753,
2011-12,15.175,
2012-01,14.879,
2012-02,14.497,
2012-03,14.613,
2012-04,14.644,
2012-05,15.358,
2012-06,14.988,
2012-07,15.171,
2012-08,14.730,
2012-09,14.346,
2012-10,14.185,
2012-11,14.580,
2012-12,14.489,
2013-01,13.868,
2013-02,14.206,
2013-03,14.591,
2013-04,14.368,
2013-05,14.314,
2013-06,14.426,
2013-07,14.229,
2013-08,14.377,
2013-09,14.812,
2013-10,14.857,
2013-11,14.937,
2013-12,14.968,
2014-01,15.462,
2014-02,15.303,
2014-03,15.427,
2014-04,15.716,
2014-05,16.061,
2014-06,16.412,
2014-07,16.623,
2014-08,16.756,
2014-09,17.303,
2014-10,15.462,
2014-11,15.568,
2014-12,15.874,Provisional value
