"",BBK01.QUW423,BBK01.QUW423_FLAGS
"","Foreign branches: Claims on non-residents, total / Remaining European countries / US Dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:03,
2001-12,2.296,
2002-01,1.515,
2002-02,2.271,
2002-03,2.274,
2002-04,1.884,
2002-05,1.761,
2002-06,1.589,
2002-07,1.308,
2002-08,1.338,
2002-09,1.473,
2002-10,1.053,
2002-11,0.850,
2002-12,0.824,
2003-01,0.922,
2003-02,1.024,
2003-03,0.944,
2003-04,0.880,
2003-05,0.801,
2003-06,0.905,
2003-07,1.044,
2003-08,1.148,
2003-09,1.212,
2003-10,1.085,
2003-11,1.065,
2003-12,0.996,
2004-01,1.108,
2004-02,1.016,
2004-03,1.063,
2004-04,1.152,
2004-05,0.452,
2004-06,0.458,
2004-07,0.561,
2004-08,0.386,
2004-09,0.349,
2004-10,0.419,
2004-11,0.412,
2004-12,0.522,
2005-01,0.499,
2005-02,0.599,
2005-03,0.584,
2005-04,0.845,
2005-05,0.941,
2005-06,1.139,
2005-07,1.112,
2005-08,1.130,
2005-09,1.185,
2005-10,1.165,
2005-11,1.282,
2005-12,1.388,
2006-01,1.494,
2006-02,1.446,
2006-03,1.441,
2006-04,1.486,
2006-05,1.447,
2006-06,1.492,
2006-07,2.279,
2006-08,4.347,
2006-09,1.481,
2006-10,1.442,
2006-11,5.392,
2006-12,5.273,
2007-01,1.249,
2007-02,1.239,
2007-03,0.882,
2007-04,0.857,
2007-05,0.828,
2007-06,0.751,
2007-07,0.705,
2007-08,0.815,
2007-09,0.760,
2007-10,0.744,
2007-11,0.918,
2007-12,1.252,
2008-01,1.242,
2008-02,1.611,
2008-03,1.486,
2008-04,1.302,
2008-05,1.253,
2008-06,1.546,
2008-07,1.508,
2008-08,1.508,
2008-09,1.687,
2008-10,1.119,
2008-11,1.117,
2008-12,1.085,
2009-01,1.207,
2009-02,1.272,
2009-03,1.154,
2009-04,1.164,
2009-05,1.098,
2009-06,1.060,
2009-07,1.087,
2009-08,1.048,
2009-09,1.001,
2009-10,1.034,
2009-11,1.538,
2009-12,1.452,
2010-01,1.500,
2010-02,1.131,
2010-03,1.499,
2010-04,1.499,
2010-05,1.593,
2010-06,1.527,
2010-07,1.471,
2010-08,1.540,
2010-09,1.483,
2010-10,1.372,
2010-11,1.162,
2010-12,1.113,
2011-01,1.114,
2011-02,1.001,
2011-03,0.965,
2011-04,0.990,
2011-05,1.002,
2011-06,0.960,
2011-07,1.094,
2011-08,1.077,
2011-09,1.150,
2011-10,1.101,
2011-11,1.104,
2011-12,1.054,
2012-01,0.776,
2012-02,0.698,
2012-03,0.778,
2012-04,0.865,
2012-05,0.907,
2012-06,0.884,
2012-07,0.836,
2012-08,0.819,
2012-09,0.840,
2012-10,0.878,
2012-11,0.967,
2012-12,1.098,
2013-01,1.005,
2013-02,1.022,
2013-03,1.053,
2013-04,1.054,
2013-05,1.037,
2013-06,1.040,
2013-07,0.895,
2013-08,0.932,
2013-09,0.870,
2013-10,0.882,
2013-11,0.871,
2013-12,0.886,
2014-01,0.887,
2014-02,0.867,
2014-03,0.904,
2014-04,0.897,
2014-05,0.743,
2014-06,0.702,
2014-07,0.721,
2014-08,0.727,
2014-09,0.647,
2014-10,0.614,
2014-11,0.627,
