"",BBK01.QUW297,BBK01.QUW297_FLAGS
"","Foreign branches in Hong Kong: Liabilities to non-residents, total / All countries / Pound Sterling",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:46,
2001-12,0.374,
2002-01,0.346,
2002-02,0.350,
2002-03,0.303,
2002-04,0.209,
2002-05,0.216,
2002-06,0.361,
2002-07,0.246,
2002-08,0.303,
2002-09,0.244,
2002-10,0.227,
2002-11,0.283,
2002-12,0.543,
2003-01,0.423,
2003-02,0.248,
2003-03,0.303,
2003-04,0.268,
2003-05,0.201,
2003-06,0.379,
2003-07,0.582,
2003-08,0.478,
2003-09,0.475,
2003-10,0.297,
2003-11,0.377,
2003-12,0.423,
2004-01,0.446,
2004-02,0.311,
2004-03,0.443,
2004-04,0.509,
2004-05,0.696,
2004-06,0.600,
2004-07,0.748,
2004-08,0.597,
2004-09,0.777,
2004-10,0.477,
2004-11,0.629,
2004-12,0.684,
2005-01,0.848,
2005-02,0.709,
2005-03,0.765,
2005-04,0.530,
2005-05,0.654,
2005-06,0.490,
2005-07,0.414,
2005-08,0.391,
2005-09,0.404,
2005-10,0.440,
2005-11,0.308,
2005-12,0.298,
2006-01,0.326,
2006-02,0.268,
2006-03,0.313,
2006-04,0.242,
2006-05,0.221,
2006-06,0.164,
2006-07,0.290,
2006-08,0.305,
2006-09,0.179,
2006-10,0.349,
2006-11,0.271,
2006-12,0.203,
2007-01,0.268,
2007-02,0.218,
2007-03,0.310,
2007-04,0.244,
2007-05,0.526,
2007-06,0.538,
2007-07,0.645,
2007-08,0.711,
2007-09,0.593,
2007-10,0.538,
2007-11,0.495,
2007-12,0.416,
2008-01,0.204,
2008-02,0.432,
2008-03,0.276,
2008-04,0.113,
2008-05,0.433,
2008-06,0.150,
2008-07,1.668,
2008-08,0.727,
2008-09,0.486,
2008-10,0.157,
2008-11,0.151,
2008-12,0.067,
2009-01,0.444,
2009-02,0.136,
2009-03,0.068,
2009-04,0.258,
2009-05,0.269,
2009-06,0.731,
2009-07,0.376,
2009-08,0.172,
2009-09,0.116,
2009-10,0.142,
2009-11,0.277,
2009-12,0.084,
2010-01,0.049,
2010-02,0.033,
2010-03,0.080,
2010-04,0.083,
2010-05,0.088,
2010-06,0.044,
2010-07,0.040,
2010-08,0.066,
2010-09,0.069,
2010-10,0.064,
2010-11,0.066,
2010-12,0.071,
2011-01,0.087,
2011-02,0.038,
2011-03,0.078,
2011-04,0.082,
2011-05,0.073,
2011-06,0.045,
2011-07,0.167,
2011-08,0.077,
2011-09,0.079,
2011-10,0.056,
2011-11,0.116,
2011-12,0.074,
2012-01,0.255,
2012-02,0.375,
2012-03,0.212,
2012-04,0.105,
2012-05,0.024,
2012-06,0.043,
2012-07,0.021,
2012-08,0.025,
2012-09,0.200,
2012-10,0.081,
2012-11,0.152,
2012-12,0.269,
2013-01,0.227,
2013-02,0.178,
2013-03,0.161,
2013-04,0.084,
2013-05,0.041,
2013-06,0.045,
2013-07,0.099,
2013-08,0.219,
2013-09,0.131,
2013-10,0.045,
2013-11,0.148,
2013-12,0.037,
2014-01,0.175,
2014-02,0.368,
2014-03,1.422,
2014-04,0.341,
2014-05,0.327,
2014-06,0.281,
2014-07,0.266,
2014-08,0.085,
2014-09,0.158,
2014-10,0.271,
2014-11,0.081,
