"",BBK01.OUP347,BBK01.OUP347_FLAGS
"",Lending to the Federal Government and its special funds / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:24,
1999-01,6.485,
1999-02,6.396,
1999-03,6.469,
1999-04,7.952,
1999-05,9.044,
1999-06,7.910,
1999-07,7.405,
1999-08,7.317,
1999-09,7.116,
1999-10,7.429,
1999-11,7.418,
1999-12,6.312,
2000-01,6.782,
2000-02,7.990,
2000-03,7.239,
2000-04,8.011,
2000-05,9.735,
2000-06,4.640,
2000-07,5.812,
2000-08,4.687,
2000-09,5.434,
2000-10,5.421,
2000-11,4.632,
2000-12,6.476,
2001-01,9.516,
2001-02,11.012,
2001-03,7.316,
2001-04,9.128,
2001-05,6.833,
2001-06,9.137,
2001-07,9.079,
2001-08,6.852,
2001-09,6.716,
2001-10,5.370,
2001-11,6.414,
2001-12,4.772,
2002-01,3.917,
2002-02,4.738,
2002-03,6.633,
2002-04,7.290,
2002-05,15.893,
2002-06,12.704,
2002-07,13.352,
2002-08,13.119,
2002-09,13.325,
2002-10,14.734,
2002-11,12.824,
2002-12,13.581,
2003-01,12.209,
2003-02,14.759,
2003-03,15.454,
2003-04,15.393,
2003-05,12.628,
2003-06,14.639,
2003-07,13.300,
2003-08,13.802,
2003-09,11.973,
2003-10,10.907,
2003-11,11.384,
2003-12,11.075,
2004-01,10.655,
2004-02,10.197,
2004-03,10.935,
2004-04,9.511,
2004-05,9.594,
2004-06,9.502,
2004-07,10.207,
2004-08,10.231,
2004-09,9.886,
2004-10,9.630,
2004-11,8.968,
2004-12,9.880,
2005-01,9.513,
2005-02,9.309,
2005-03,9.659,
2005-04,9.371,
2005-05,8.945,
2005-06,8.035,
2005-07,8.049,
2005-08,7.703,
2005-09,7.399,
2005-10,7.161,
2005-11,6.902,
2005-12,8.250,
2006-01,8.095,
2006-02,8.838,
2006-03,9.194,
2006-04,8.486,
2006-05,7.886,
2006-06,7.531,
2006-07,7.635,
2006-08,7.342,
2006-09,7.796,
2006-10,7.685,
2006-11,9.002,
2006-12,7.795,
2007-01,8.429,
2007-02,7.871,
2007-03,6.662,
2007-04,6.931,
2007-05,7.862,
2007-06,6.942,
2007-07,6.282,
2007-08,6.404,
2007-09,5.672,
2007-10,1.515,
2007-11,1.862,
2007-12,2.043,
2008-01,0.741,
2008-02,0.812,
2008-03,0.165,
2008-04,0.966,
2008-05,1.270,
2008-06,1.532,
2008-07,1.124,
2008-08,1.752,
2008-09,-0.145,
2008-10,-0.056,
2008-11,-0.222,
2008-12,2.755,
2009-01,3.368,
2009-02,1.818,
2009-03,0.004,
2009-04,0.488,
2009-05,1.412,
2009-06,1.274,
2009-07,1.921,
2009-08,2.989,
2009-09,2.941,
2009-10,2.843,
2009-11,2.743,
2009-12,2.944,
2010-01,3.855,
2010-02,3.178,
2010-03,3.071,
2010-04,2.792,
2010-05,2.982,
2010-06,2.794,
2010-07,2.475,
2010-08,2.869,
2010-09,3.249,
2010-10,3.086,
2010-11,3.555,
2010-12,4.554,
2011-01,4.755,
2011-02,5.699,
2011-03,6.029,
2011-04,5.574,
2011-05,4.955,
2011-06,5.154,
2011-07,5.256,
2011-08,5.415,
2011-09,5.390,
2011-10,5.700,
2011-11,7.229,
2011-12,8.943,
2012-01,9.884,
2012-02,8.202,
2012-03,6.861,
2012-04,6.723,
2012-05,5.774,
2012-06,6.001,
2012-07,6.475,
2012-08,6.715,
2012-09,7.345,
2012-10,7.036,
2012-11,7.221,
2012-12,5.501,
2013-01,5.469,
2013-02,6.019,
2013-03,5.939,
2013-04,6.030,
2013-05,5.853,
2013-06,6.067,
2013-07,6.352,
2013-08,6.590,
2013-09,7.026,
2013-10,6.461,
2013-11,6.606,
2013-12,6.425,
2014-01,6.370,
2014-02,6.197,
2014-03,6.782,
2014-04,6.983,
2014-05,7.748,
2014-06,10.380,
2014-07,12.372,
2014-08,12.619,
2014-09,12.366,
2014-10,12.109,
2014-11,12.244,
2014-12,11.802,Provisional value
