"",BBK01.RU5770,BBK01.RU5770_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Libya / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:32,
1982-06,0.147,
1982-07,0.140,
1982-08,0.137,
1982-09,0.141,
1982-10,0.125,
1982-11,0.150,
1982-12,0.134,
1983-01,0.167,
1983-02,0.145,
1983-03,0.143,
1983-04,0.153,
1983-05,0.168,
1983-06,0.154,
1983-07,0.160,
1983-08,0.154,
1983-09,0.140,
1983-10,0.137,
1983-11,0.131,
1983-12,0.130,
1984-01,0.121,
1984-02,0.101,
1984-03,0.108,
1984-04,0.100,
1984-05,0.108,
1984-06,0.115,
1984-07,0.104,
1984-08,0.108,
1984-09,0.109,
1984-10,0.096,
1984-11,0.102,
1984-12,0.109,
1985-01,0.125,
1985-02,0.117,
1985-03,0.147,
1985-04,0.102,
1985-05,0.109,
1985-06,0.101,
1985-07,0.099,
1985-08,0.099,
1985-09,0.096,
1985-10,0.102,
1985-11,0.105,
1985-12,0.101,
1986-01,0.132,
1986-02,0.152,
1986-03,0.128,
1986-04,0.131,
1986-05,0.106,
1986-06,0.122,
1986-07,0.093,
1986-08,0.080,
1986-09,0.084,
1986-10,0.089,
1986-11,0.084,
1986-12,0.100,
1987-01,0.083,
1987-02,0.114,
1987-03,0.102,
1987-04,0.106,
1987-05,0.090,
1987-06,0.096,
1987-07,0.083,
1987-08,0.144,
1987-09,0.126,
1987-10,0.090,
1987-11,0.178,
1987-12,0.160,
1988-01,0.180,
1988-02,0.165,
1988-03,0.174,
1988-04,0.169,
1988-05,0.170,
1988-06,0.184,
1988-07,0.155,
1988-08,0.173,
1988-09,0.138,
1988-10,0.140,
1988-11,0.139,
1988-12,0.147,
1989-01,0.076,
1989-02,0.072,
1989-03,0.066,
1989-04,0.065,
1989-05,0.073,
1989-06,0.084,
1989-07,0.068,
1989-08,0.082,
1989-09,0.090,
1989-10,0.072,
1989-11,0.073,
1989-12,0.151,
1990-01,0.065,
1990-02,0.063,
1990-03,0.078,
1990-04,0.087,
1990-05,0.076,
