"",BBK01.QX6481,BBK01.QX6481_FLAGS
"",Banks in Germany: Claims on non-residents / Iraq / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:59,
1995-01,2.242,
1995-02,2.242,
1995-03,2.242,
1995-04,2.242,
1995-05,2.242,
1995-06,2.303,
1995-07,2.303,
1995-08,2.300,
1995-09,2.300,
1995-10,2.300,
1995-11,2.300,
1995-12,2.389,
1996-01,2.389,
1996-02,3.008,
1996-03,3.008,
1996-04,3.007,
1996-05,3.006,
1996-06,3.057,
1996-07,3.057,
1996-08,3.055,
1996-09,3.052,
1996-10,3.052,
1996-11,3.049,
1996-12,3.113,
1997-01,3.113,
1997-02,3.113,
1997-03,3.113,
1997-04,3.095,
1997-05,3.089,
1997-06,3.136,
1997-07,3.136,
1997-08,3.136,
1997-09,3.136,
1997-10,3.137,
1997-11,3.136,
1997-12,3.180,
1998-01,3.181,
1998-02,3.181,
1998-03,3.159,
1998-04,3.158,
1998-05,3.162,
1998-06,3.207,
1998-07,3.210,
1998-08,3.218,
1998-09,3.232,
1998-10,3.259,
1998-11,3.244,
1998-12,3.096,
1999-01,0.223,
1999-02,0.226,
1999-03,0.227,
1999-04,0.227,
1999-05,0.228,
1999-06,0.228,
1999-07,0.229,
1999-08,0.224,
1999-09,0.223,
1999-10,0.225,
1999-11,0.231,
1999-12,0.236,
2000-01,0.237,
2000-02,0.233,
2000-03,0.234,
2000-04,0.233,
2000-05,0.236,
2000-06,0.236,
2000-07,0.237,
2000-08,0.157,
2000-09,0.159,
2000-10,0.161,
2000-11,0.139,
2000-12,0.139,
2001-01,0.141,
2001-02,0.142,
2001-03,0.117,
2001-04,0.117,
2001-05,0.116,
2001-06,0.116,
2001-07,0.117,
2001-08,0.118,
2001-09,0.118,
2001-10,0.119,
2001-11,0.120,
2001-12,0.120,
2002-01,0.121,
2002-02,0.121,
2002-03,0.120,
2002-04,0.120,
2002-05,0.120,
2002-06,0.120,
2002-07,0.122,
2002-08,0.122,
2002-09,0.122,
2002-10,0.122,
2002-11,0.122,
2002-12,0.123,
2003-01,0.125,
2003-02,0.125,
2003-03,0.125,
2003-04,0.128,
2003-05,0.128,
2003-06,0.127,
2003-07,0.131,
2003-08,0.131,
2003-09,0.137,
2003-10,0.164,
2003-11,0.160,
2003-12,0.141,
2004-01,0.140,
2004-02,0.139,
2004-03,0.139,
2004-04,0.140,
2004-05,0.140,
2004-06,0.139,
2004-07,0.139,
2004-08,0.139,
2004-09,0.139,
2004-10,0.140,
2004-11,0.140,
2004-12,0.126,
2005-01,0.127,
2005-02,0.127,
2005-03,0.123,
2005-04,0.123,
2005-05,0.123,
2005-06,0.076,
2005-07,0.076,
2005-08,0.077,
2005-09,0.076,
2005-10,0.077,
2005-11,0.077,
2005-12,0.076,
2006-01,0.057,
2006-02,0.057,
2006-03,0.426,
2006-04,0.381,
2006-05,0.381,
2006-06,0.381,
2006-07,0.379,
2006-08,0.363,
2006-09,0.363,
2006-10,0.364,
2006-11,0.364,
2006-12,0.365,
2007-01,0.372,
2007-02,0.379,
2007-03,0.375,
2007-04,0.370,
2007-05,0.371,
2007-06,0.371,
2007-07,0.371,
2007-08,0.383,
2007-09,0.383,
2007-10,0.383,
2007-11,0.387,
2007-12,0.388,
2008-01,0.388,
2008-02,0.395,
2008-03,0.413,
2008-04,0.395,
2008-05,0.395,
2008-06,0.395,
2008-07,0.395,
2008-08,0.403,
2008-09,0.403,
2008-10,0.403,
2008-11,0.402,
2008-12,0.403,
2009-01,0.398,
2009-02,0.398,
2009-03,0.410,
2009-04,0.417,
2009-05,0.411,
2009-06,0.406,
2009-07,0.407,
2009-08,0.422,
2009-09,0.419,
2009-10,0.414,
2009-11,0.416,
2009-12,0.417,
2010-01,0.417,
2010-02,0.425,
2010-03,0.428,
2010-04,0.442,
2010-05,0.444,
2010-06,0.454,
2010-07,0.462,
2010-08,0.468,
2010-09,0.476,
2010-10,0.479,
2010-11,0.477,
2010-12,0.484,
2011-01,0.484,
2011-02,0.480,
2011-03,0.487,
2011-04,0.487,
2011-05,0.486,
2011-06,0.487,
2011-07,0.492,
2011-08,0.481,
2011-09,0.480,
2011-10,0.477,
2011-11,0.477,
2011-12,0.476,
2012-01,0.475,
2012-02,0.463,
2012-03,0.464,
2012-04,0.459,
2012-05,0.458,
2012-06,0.458,
2012-07,0.457,
2012-08,0.444,
2012-09,0.441,
2012-10,0.434,
2012-11,0.424,
2012-12,0.423,
2013-01,0.480,
2013-02,0.512,
2013-03,0.541,
2013-04,0.564,
2013-05,0.574,
2013-06,0.561,
2013-07,0.569,
2013-08,0.562,
2013-09,0.565,
2013-10,0.569,
2013-11,0.574,
2013-12,0.543,
2014-01,0.516,
2014-02,0.470,
2014-03,0.430,
2014-04,0.411,
2014-05,0.408,
2014-06,0.405,
2014-07,0.402,
2014-08,0.386,
2014-09,0.383,
2014-10,0.378,
2014-11,0.366,
2014-12,0.357,
