"",BBK01.QUK827,BBK01.QUK827_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and household / EU member states / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:00,
2002-03,419.120,
2002-04,455.873,
2002-05,477.447,
2002-06,422.164,
2002-07,427.331,
2002-08,438.488,
2002-09,447.921,
2002-10,454.070,
2002-11,464.305,
2002-12,414.425,
2003-01,417.918,
2003-02,432.396,
2003-03,424.684,
2003-04,458.548,
2003-05,460.765,
2003-06,447.735,
2003-07,403.518,
2003-08,395.243,
2003-09,405.400,
2003-10,391.963,
2003-11,402.259,
2003-12,390.537,
2004-01,422.387,
2004-02,429.875,
2004-03,457.361,
2004-04,469.080,
2004-05,494.998,
2004-06,482.391,
2004-07,492.099,
2004-08,502.669,
2004-09,502.120,
2004-10,494.363,
2004-11,515.321,
2004-12,501.093,
2005-01,526.691,
2005-02,524.531,
2005-03,494.923,
2005-04,545.306,
2005-05,548.116,
2005-06,530.279,
2005-07,528.828,
2005-08,542.515,
2005-09,545.101,
2005-10,554.955,
2005-11,558.417,
2005-12,435.384,
2006-01,475.617,
2006-02,483.087,
2006-03,510.128,
2006-04,545.894,
2006-05,540.426,
2006-06,529.603,
2006-07,496.907,
2006-08,495.115,
2006-09,512.974,
2006-10,524.807,
2006-11,520.422,
2006-12,482.792,
2007-01,551.639,
2007-02,613.102,
2007-03,588.636,
2007-04,595.085,
2007-05,600.485,
2007-06,606.147,
2007-07,628.309,
2007-08,593.280,
2007-09,590.185,
2007-10,581.339,
2007-11,624.294,
2007-12,616.148,
2008-01,628.168,
2008-02,622.115,
2008-03,634.792,
2008-04,628.763,
2008-05,643.234,
2008-06,605.728,
2008-07,618.503,
2008-08,626.528,
2008-09,644.404,
2008-10,635.250,
2008-11,631.235,
2008-12,562.165,
2009-01,584.891,
2009-02,565.814,
2009-03,547.663,
2009-04,561.957,
2009-05,548.217,
2009-06,549.080,
2009-07,556.666,
2009-08,533.210,
2009-09,535.270,
2009-10,540.409,
2009-11,537.898,
2009-12,513.689,
2010-01,540.904,
2010-02,517.167,
2010-03,522.152,
2010-04,581.611,
2010-05,551.476,
2010-06,544.994,
2010-07,555.414,
2010-08,558.514,
2010-09,547.460,
2010-10,562.377,
2010-11,567.243,
2010-12,543.182,
2011-01,543.280,
2011-02,552.394,
2011-03,537.439,
2011-04,530.875,
2011-05,522.446,
2011-06,517.744,
2011-07,524.282,
2011-08,528.846,
2011-09,531.080,
2011-10,531.232,
2011-11,509.221,
2011-12,479.849,
2012-01,499.301,
2012-02,502.185,
2012-03,499.121,
2012-04,507.018,
2012-05,525.835,
2012-06,506.098,
2012-07,510.376,
2012-08,506.493,
2012-09,509.920,
2012-10,496.859,
2012-11,499.360,
2012-12,459.410,
2013-01,483.382,
2013-02,485.934,
2013-03,482.975,
2013-04,490.621,
2013-05,489.341,
2013-06,470.861,
2013-07,466.690,
2013-08,463.833,
2013-09,465.693,
2013-10,463.650,
2013-11,464.912,
2013-12,436.250,
2014-01,462.396,
2014-02,471.959,
2014-03,463.236,
2014-04,472.303,
2014-05,467.906,
2014-06,458.518,
2014-07,472.372,
2014-08,450.460,
2014-09,456.228,
2014-10,444.232,
