"",BBK01.QU2413,BBK01.QU2413_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Mexico / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:30,
1975-12,0.084,
1976-01,0.065,
1976-02,0.050,
1976-03,0.073,
1976-04,0.027,
1976-05,0.044,
1976-06,0.061,
1976-07,0.030,
1976-08,0.028,
1976-09,0.034,
1976-10,0.011,
1976-11,0.021,
1976-12,0.050,
1977-01,0.063,
1977-02,0.065,
1977-03,0.087,
1977-04,0.081,
1977-05,0.064,
1977-06,0.061,
1977-07,0.056,
1977-08,0.062,
1977-09,0.057,
1977-10,0.063,
1977-11,0.071,
1977-12,0.085,
1978-01,0.115,
1978-02,0.113,
1978-03,0.102,
1978-04,0.103,
1978-05,0.095,
1978-06,0.067,
1978-07,0.040,
1978-08,0.037,
1978-09,0.037,
1978-10,0.033,
1978-11,0.039,
1978-12,0.068,
1979-01,0.109,
1979-02,0.100,
1979-03,0.100,
1979-04,0.089,
1979-05,0.056,
1979-06,0.060,
1979-07,0.040,
1979-08,0.040,
1979-09,0.065,
1979-10,0.047,
1979-11,0.038,
1979-12,0.079,
1980-01,0.051,
1980-02,0.047,
1980-03,0.054,
1980-04,0.059,
1980-05,0.066,
1980-06,0.041,
1980-07,0.041,
1980-08,0.039,
1980-09,0.023,
1980-10,0.022,
1980-11,0.035,
1980-12,0.049,
1981-01,0.066,
1981-02,0.073,
1981-03,0.056,
1981-04,0.057,
1981-05,0.043,
1981-06,0.034,
1981-07,0.066,
1981-08,0.040,
1981-09,0.052,
1981-10,0.031,
1981-11,0.037,
1981-12,0.033,
1982-01,0.029,
1982-02,0.025,
1982-03,0.045,
1982-04,0.029,
1982-05,0.025,
1982-06,0.027,
1982-07,0.027,
1982-08,0.023,
1982-09,0.020,
1982-10,0.020,
1982-11,0.021,
1982-12,0.014,
1983-01,0.021,
1983-02,0.017,
1983-03,0.030,
1983-04,0.032,
1983-05,0.043,
1983-06,0.017,
1983-07,0.025,
1983-08,0.016,
