"",BBK01.OUK228,BBK01.OUK228_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than two years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:50,
1999-01,11.426,
1999-02,11.982,
1999-03,12.208,
1999-04,12.530,
1999-05,12.807,
1999-06,13.219,
1999-07,13.820,
1999-08,13.985,
1999-09,14.280,
1999-10,14.618,
1999-11,15.468,
1999-12,15.790,
2000-01,16.791,
2000-02,17.381,
2000-03,17.672,
2000-04,17.974,
2000-05,18.434,
2000-06,19.687,
2000-07,20.000,
2000-08,20.198,
2000-09,20.322,
2000-10,20.441,
2000-11,20.512,
2000-12,20.521,
2001-01,20.850,
2001-02,20.947,
2001-03,21.142,
2001-04,21.248,
2001-05,20.240,
2001-06,20.257,
2001-07,20.290,
2001-08,20.190,
2001-09,19.916,
2001-10,19.808,
2001-11,19.881,
2001-12,19.668,
2002-01,19.592,
2002-02,19.604,
2002-03,19.382,
2002-04,19.326,
2002-05,18.977,
2002-06,18.674,
2002-07,18.880,
2002-08,18.951,
2002-09,18.938,
2002-10,18.829,
2002-11,18.359,
2002-12,18.363,
2003-01,18.397,
2003-02,18.315,
2003-03,18.020,
2003-04,18.266,
2003-05,18.144,
2003-06,17.721,
2003-07,17.561,
2003-08,17.619,
2003-09,17.530,
2003-10,17.479,
2003-11,17.403,
2003-12,17.098,
2004-01,17.032,
2004-02,16.879,
2004-03,16.983,
2004-04,16.581,
2004-05,16.407,
2004-06,16.243,
2004-07,16.176,
2004-08,15.959,
2004-09,15.364,
2004-10,15.286,
2004-11,15.562,
2004-12,15.708,
2005-01,15.676,
2005-02,15.980,
2005-03,16.550,
2005-04,16.552,
2005-05,16.883,
2005-06,16.946,
2005-07,17.040,
2005-08,17.055,
2005-09,17.028,
2005-10,17.163,
2005-11,17.293,
2005-12,17.238,
2006-01,17.778,
2006-02,17.767,
2006-03,17.571,
2006-04,17.728,
2006-05,17.906,
2006-06,17.923,
2006-07,17.986,
2006-08,18.021,
2006-09,18.143,
2006-10,17.999,
2006-11,17.768,
2006-12,17.909,
2007-01,17.940,
2007-02,17.921,
2007-03,17.880,
2007-04,17.770,
2007-05,17.638,
2007-06,17.592,
2007-07,17.909,
2007-08,17.882,
2007-09,17.844,
2007-10,17.613,
2007-11,17.603,
2007-12,17.446,
2008-01,17.357,
2008-02,17.353,
2008-03,17.280,
2008-04,17.747,
2008-05,17.674,
2008-06,17.750,
2008-07,17.654,
2008-08,17.574,
2008-09,17.508,
2008-10,17.445,
2008-11,17.156,
2008-12,16.947,
2009-01,17.301,
2009-02,17.072,
2009-03,16.857,
2009-04,16.683,
2009-05,15.752,
2009-06,15.780,
2009-07,16.307,
2009-08,16.575,
2009-09,16.455,
2009-10,16.163,
2009-11,15.774,
2009-12,15.368,
2010-01,14.752,
2010-02,14.260,
2010-03,14.078,
2010-04,14.796,
2010-05,14.494,
2010-06,14.460,
2010-07,14.169,
2010-08,14.089,
2010-09,13.757,
2010-10,13.658,
2010-11,13.593,
2010-12,13.558,
2011-01,13.447,
2011-02,13.375,
2011-03,13.269,
2011-04,13.195,
2011-05,13.230,
2011-06,13.318,
2011-07,13.418,
2011-08,13.337,
2011-09,13.324,
2011-10,13.323,
2011-11,13.018,
2011-12,12.887,
2012-01,12.710,
2012-02,12.535,
2012-03,12.563,
2012-04,12.438,
2012-05,12.419,
2012-06,12.353,
2012-07,12.333,
2012-08,12.341,
2012-09,12.467,
2012-10,12.330,
2012-11,12.120,
2012-12,12.029,
2013-01,11.927,
2013-02,11.913,
2013-03,11.849,
2013-04,11.856,
2013-05,11.865,
2013-06,11.557,
2013-07,11.622,
2013-08,11.615,
2013-09,11.519,
2013-10,11.406,
2013-11,11.296,
2013-12,11.280,
2014-01,11.167,
2014-02,11.137,
2014-03,11.076,
2014-04,10.807,
2014-05,10.717,
2014-06,10.689,
2014-07,10.468,
2014-08,10.441,
2014-09,10.360,
2014-10,10.119,
2014-11,10.131,
2014-12,10.021,Provisional value
