"",BBK01.QUV754,BBK01.QUV754_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Finland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:22,
2001-12,1.622,
2002-01,1.607,
2002-02,1.628,
2002-03,1.694,
2002-04,1.603,
2002-05,1.640,
2002-06,1.696,
2002-07,1.659,
2002-08,1.662,
2002-09,1.627,
2002-10,1.613,
2002-11,1.829,
2002-12,1.816,
2003-01,1.839,
2003-02,2.521,
2003-03,1.725,
2003-04,1.650,
2003-05,1.681,
2003-06,1.561,
2003-07,1.636,
2003-08,1.640,
2003-09,1.479,
2003-10,1.503,
2003-11,1.528,
2003-12,1.523,
2004-01,1.494,
2004-02,1.493,
2004-03,1.487,
2004-04,1.496,
2004-05,1.499,
2004-06,1.661,
2004-07,1.642,
2004-08,1.644,
2004-09,1.616,
2004-10,1.599,
2004-11,1.615,
2004-12,1.576,
2005-01,1.710,
2005-02,1.687,
2005-03,1.754,
2005-04,2.357,
2005-05,2.078,
2005-06,2.118,
2005-07,1.907,
2005-08,1.955,
2005-09,1.747,
2005-10,1.757,
2005-11,1.751,
2005-12,1.729,
2006-01,1.836,
2006-02,1.840,
2006-03,1.995,
2006-04,1.975,
2006-05,1.968,
2006-06,1.843,
2006-07,1.748,
2006-08,1.730,
2006-09,1.770,
2006-10,1.893,
2006-11,1.873,
2006-12,1.908,
2007-01,1.834,
2007-02,1.775,
2007-03,1.685,
2007-04,1.697,
2007-05,1.842,
2007-06,1.773,
2007-07,1.844,
2007-08,2.153,
2007-09,2.090,
2007-10,2.103,
2007-11,2.318,
2007-12,2.312,
2008-01,2.499,
2008-02,2.484,
2008-03,2.506,
2008-04,2.561,
2008-05,2.554,
2008-06,2.474,
2008-07,2.439,
2008-08,2.467,
2008-09,2.554,
2008-10,2.590,
2008-11,2.583,
2008-12,2.538,
2009-01,2.546,
2009-02,2.530,
2009-03,2.525,
2009-04,2.677,
2009-05,2.735,
2009-06,2.719,
2009-07,2.665,
2009-08,2.668,
2009-09,2.636,
2009-10,2.615,
2009-11,2.505,
2009-12,2.477,
2010-01,2.490,
2010-02,2.466,
2010-03,2.553,
2010-04,2.637,
2010-05,2.653,
2010-06,2.659,
2010-07,2.550,
2010-08,2.532,
2010-09,2.426,
2010-10,2.381,
2010-11,2.459,
2010-12,2.456,
2011-01,2.434,
2011-02,2.435,
2011-03,2.412,
2011-04,2.513,
2011-05,2.519,
2011-06,2.596,
2011-07,2.650,
2011-08,2.657,
2011-09,2.714,
2011-10,2.742,
2011-11,2.741,
2011-12,2.744,
2012-01,2.707,
2012-02,2.680,
2012-03,2.704,
2012-04,2.676,
2012-05,2.709,
2012-06,2.719,
2012-07,2.721,
2012-08,2.746,
2012-09,2.778,
2012-10,2.776,
2012-11,2.714,
2012-12,2.769,
2013-01,2.708,
2013-02,2.656,
2013-03,2.613,
2013-04,2.584,
2013-05,2.613,
2013-06,2.581,
2013-07,2.655,
2013-08,2.597,
2013-09,2.631,
2013-10,2.688,
2013-11,2.698,
2013-12,2.637,
2014-01,2.625,
2014-02,2.673,
2014-03,2.594,
2014-04,2.635,
2014-05,2.577,
2014-06,2.462,
2014-07,2.361,
2014-08,2.361,
2014-09,2.372,
2014-10,2.385,
2014-11,2.326,
2014-12,2.332,
