"",BBK01.RU5743,BBK01.RU5743_FLAGS
2003-07,0.562,
2003-08,0.558,
2003-09,0.565,
2003-10,0.565,
2003-11,0.571,
2003-12,0.501,
2004-01,0.518,
2004-02,0.514,
2004-03,0.508,
2004-04,0.533,
2004-05,0.513,
2004-06,0.497,
2004-07,0.508,
2004-08,0.489,
2004-09,0.491,
2004-10,0.490,
2004-11,0.486,
2004-12,0.456,
2005-01,0.519,
2005-02,0.523,
2005-03,0.546,
2005-04,0.505,
2005-05,0.495,
2005-06,0.493,
2005-07,0.478,
2005-08,0.463,
2005-09,0.488,
2005-10,0.479,
2005-11,0.543,
2005-12,0.510,
2006-01,0.478,
2006-02,0.478,
2006-03,0.475,
2006-04,0.479,
2006-05,0.452,
2006-06,0.455,
2006-07,0.485,
2006-08,0.462,
2006-09,0.462,
2006-10,0.472,
2006-11,0.449,
2006-12,0.476,
2007-01,0.480,
2007-02,0.471,
2007-03,0.506,
2007-04,0.476,
2007-05,0.485,
2007-06,0.481,
2007-07,0.482,
2007-08,0.529,
2007-09,0.531,
2007-10,0.540,
2007-11,0.551,
2007-12,0.538,
2008-01,0.514,
2008-02,0.512,
2008-03,0.501,
2008-04,0.510,
2008-05,0.565,
2008-06,0.541,
2008-07,0.539,
2008-08,0.620,
2008-09,0.630,
2008-10,0.668,
2008-11,0.657,
2008-12,0.627,
2009-01,0.656,
2009-02,0.663,
2009-03,0.652,
2009-04,0.660,
2009-05,0.676,
2009-06,0.639,
2009-07,0.654,
2009-08,0.609,
2009-09,0.621,
2009-10,0.611,
2009-11,0.633,
2009-12,0.626,
2010-01,0.637,
2010-02,0.648,
2010-03,0.643,
2010-04,0.667,
2010-05,0.651,
2010-06,0.690,
2010-07,0.628,
2010-08,0.627,
2010-09,0.574,
2010-10,0.733,
2010-11,0.707,
2010-12,0.648,
2011-01,0.655,
2011-02,0.634,
2011-03,0.636,
2011-04,0.622,
2011-05,0.635,
2011-06,0.600,
2011-07,0.711,
2011-08,0.629,
2011-09,0.630,
2011-10,0.683,
2011-11,0.669,
2011-12,0.644,
2012-01,0.635,
2012-02,0.605,
2012-03,0.600,
2012-04,0.621,
2012-05,0.645,
2012-06,0.648,
2012-07,1.057,
2012-08,1.064,
2012-09,0.900,
2012-10,0.965,
2012-11,0.922,
2012-12,0.897,
2013-01,0.866,
2013-02,0.903,
2013-03,0.928,
2013-04,0.956,
2013-05,0.940,
2013-06,0.959,
2013-07,0.890,
2013-08,0.919,
2013-09,0.867,
2013-10,0.863,
2013-11,0.854,
2013-12,0.797,
2014-01,0.804,
2014-02,0.795,
2014-03,0.780,
2014-04,1.229,
2014-05,1.241,
2014-06,1.246,
2014-07,1.285,
2014-08,1.331,
2014-09,1.333,
2014-10,1.335,
2014-11,1.374,
2014-12,1.989,
