"",BBDR1.A.DEK.N.BBK.BRHTTWK.P.I11.A,BBDR1.A.DEK.N.BBK.BRHTTWK.P.I11.A_FLAGS
"",Residential property price index Deutsche Bundesbank / Re-occupied terraced housing and single-family detached homes; transaction-based property and regional weighting / Germany: Administrative districts / Unadjusted figure,
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:14:00,
2004,102.3,
2005,101.4,
2006,100.6,
2007,100.0,
2008,99.6,
2009,98.4,
2010,99.1,
2011,100.0,
2012,102.1,
2013,105.4,
