"",BBK01.OUU249,BBK01.OUU249_FLAGS
"",Time deposits of resident households / for up and including 1 year / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:59,
1999-01,0.213,
1999-02,0.220,
1999-03,0.225,
1999-04,0.212,
1999-05,0.222,
1999-06,0.209,
1999-07,0.215,
1999-08,0.217,
1999-09,0.218,
1999-10,0.215,
1999-11,0.207,
1999-12,0.207,
2000-01,0.205,
2000-02,0.201,
2000-03,0.194,
2000-04,0.188,
2000-05,0.181,
2000-06,0.176,
2000-07,0.178,
2000-08,0.181,
2000-09,0.184,
2000-10,0.182,
2000-11,0.187,
2000-12,0.186,
2001-01,0.207,
2001-02,0.230,
2001-03,0.255,
2001-04,0.284,
2001-05,0.314,
2001-06,0.387,
2001-07,0.404,
2001-08,0.431,
2001-09,0.473,
2001-10,0.498,
2001-11,0.534,
2001-12,0.504,
2002-01,0.503,
2002-02,0.510,
2002-03,0.509,
2002-04,0.505,
2002-05,0.498,
2002-06,0.493,
2002-07,0.497,
2002-08,0.496,
2002-09,0.502,
2002-10,0.516,
2002-11,0.521,
2002-12,0.524,
2003-01,0.537,
2003-02,0.544,
2003-03,0.542,
2003-04,0.560,
2003-05,0.573,
2003-06,0.583,
2003-07,0.600,
2003-08,0.616,
2003-09,0.633,
2003-10,0.642,
2003-11,0.666,
2003-12,0.672,
2004-01,0.696,
2004-02,0.692,
2004-03,0.703,
2004-04,0.693,
2004-05,0.691,
2004-06,0.702,
2004-07,0.711,
2004-08,0.716,
2004-09,0.716,
2004-10,0.724,
2004-11,0.744,
2004-12,0.722,
2005-01,0.713,
2005-02,0.717,
2005-03,0.709,
2005-04,0.712,
2005-05,0.721,
2005-06,0.733,
2005-07,0.749,
2005-08,0.772,
2005-09,0.799,
2005-10,0.818,
2005-11,0.845,
2005-12,0.872,
2006-01,0.879,
2006-02,0.890,
2006-03,0.898,
2006-04,0.903,
2006-05,0.937,
2006-06,0.969,
2006-07,0.987,
2006-08,1.011,
2006-09,1.029,
2006-10,1.036,
2006-11,1.073,
2006-12,1.117,
2007-01,1.148,
2007-02,1.170,
2007-03,1.176,
2007-04,1.170,
2007-05,1.164,
2007-06,1.162,
2007-07,1.153,
2007-08,1.150,
2007-09,1.152,
2007-10,1.177,
2007-11,1.213,
2007-12,1.219,
2008-01,1.257,
2008-02,1.360,
2008-03,1.458,
2008-04,1.526,
2008-05,1.567,
2008-06,1.584,
2008-07,1.602,
2008-08,1.585,
2008-09,1.581,
2008-10,1.577,
2008-11,1.596,
2008-12,1.667,
2009-01,1.769,
2009-02,1.815,
2009-03,1.786,
2009-04,1.780,
2009-05,1.784,
2009-06,1.791,
2009-07,1.801,
2009-08,1.804,
2009-09,1.799,
2009-10,1.765,
2009-11,1.718,
2009-12,1.625,
2010-01,1.534,
2010-02,1.472,
2010-03,1.427,
2010-04,1.364,
2010-05,1.297,
2010-06,1.225,
2010-07,1.167,
2010-08,1.095,
2010-09,1.046,
2010-10,1.014,
2010-11,1.001,
2010-12,0.956,
2011-01,0.904,
2011-02,0.865,
2011-03,0.842,
2011-04,0.835,
2011-05,0.831,
2011-06,0.823,
2011-07,0.807,
2011-08,0.819,
2011-09,0.812,
2011-10,0.806,
2011-11,0.808,
2011-12,0.797,
2012-01,0.789,
2012-02,0.783,
2012-03,0.782,
2012-04,0.783,
2012-05,0.781,
2012-06,0.779,
2012-07,0.770,
2012-08,0.759,
2012-09,0.752,
2012-10,0.734,
2012-11,0.727,
2012-12,0.705,
2013-01,0.674,
2013-02,0.649,
2013-03,0.633,
2013-04,0.610,
2013-05,0.592,
2013-06,0.573,
2013-07,0.556,
2013-08,0.547,
2013-09,0.538,
2013-10,0.531,
2013-11,0.524,
2013-12,0.522,
2014-01,0.517,
2014-02,0.510,
2014-03,0.511,
2014-04,0.510,
2014-05,0.510,
2014-06,0.507,
2014-07,0.502,
2014-08,0.500,
2014-09,0.498,
2014-10,0.492,
2014-11,0.499,
2014-12,0.498,Provisional value
