"",BBEX3.A.JMD.EUR.CA.AB.A04,BBEX3.A.JMD.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Jamaica / EUR 1 = JMD ... (selling),
unit,JMD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:33,
1999,39.4794,
2000,40.1518,
2001,41.5489,
2002,46.6498,
2003,66.7244,
2004,76.5544,
2005,77.5686,
2006,83.4777,
2007,95.3778,
2008,107.8729,
2009,123.8946,
2010,115.2144,
2011,120.3454,
2012,114.9744,
2013,134.8681,
2014,147.2540,
"","Source: Since January 2000: Bank of Jamaica, Kingston. 1999 - December 1999: National Commercial Bank Jamaica Limited, Kingston.",
"",Methodology: Calculated on the basis of month-end rates.,
