"",BBK01.TUD407,BBK01.TUD407_FLAGS
1993-03,76215,
1993-04,76702,
1993-05,77455,
1993-06,81832,
1993-07,82136,
1993-08,78720,
1993-09,81034,
1993-10,82573,
1993-11,85445,
1993-12,93508,
1994-01,92287,
1994-02,90035,
1994-03,83001,
1994-04,79673,
1994-05,80597,
1994-06,77880,
1994-07,78848,
1994-08,78643,
1994-09,80144,
1994-10,78917,
1994-11,83731,
1994-12,89955,
1995-01,85164,
1995-02,88742,
1995-03,86218,
1995-04,84962,
1995-05,86316,
1995-06,90074,
1995-07,85638,
1995-08,90080,
1995-09,89639,
1995-10,86982,
1995-11,95052,
1995-12,97747,
1996-01,96851,
1996-02,98675,
1996-03,97928,
1996-04,94148,
1996-05,93943,
1996-06,99346,
1996-07,98012,
1996-08,99022,
1996-09,103146,
1996-10,104085,
1996-11,108115,
1996-12,113443,
1997-01,107286,
1997-02,111434,
1997-03,112291,
1997-04,111503,
1997-05,107965,
1997-06,119401,
1997-07,116824,
1997-08,116494,
1997-09,120698,
1997-10,121569,
1997-11,127792,
1997-12,130540,
1998-01,130517,
1998-02,127712,
1998-03,131651,
1998-04,135423,
1998-05,139168,
1998-06,148584,
1998-07,138089,
1998-08,143417,
1998-09,145025,
1998-10,150746,
1998-11,162753,
1998-12,167729,
1999-01,204432,
1999-02,191685,
1999-03,187581,
1999-04,192953,
1999-05,194673,
1999-06,199223,
1999-07,203052,
1999-08,205776,
1999-09,212985,
1999-10,215334,
1999-11,223497,
1999-12,201906,
2000-01,212225,
2000-02,212523,
2000-03,217215,
2000-04,215635,
2000-05,221640,
2000-06,222045,
2000-07,219638,
2000-08,232672,
2000-09,244932,
2000-10,243337,
2000-11,246514,
2000-12,253185,
2001-01,257114,
2001-02,257431,
2001-03,287396,
2001-04,285508,
2001-05,282187,
2001-06,296934,
2001-07,288153,
2001-08,285735,
2001-09,292686,
2001-10,295016,
2001-11,303210,
2001-12,294248,
2002-01,291393,
2002-02,279360,
2002-03,289271,
2002-04,296265,
2002-05,306563,
2002-06,315082,
2002-07,319707,
2002-08,326500,
2002-09,332039,
2002-10,336925,
2002-11,349478,
2002-12,351359,
2003-01,356669,
2003-02,370531,
2003-03,371935,
2003-04,375358,
2003-05,387106,
2003-06,390922,
2003-07,385336,
2003-08,385190,
2003-09,387235,
2003-10,376942,
2003-11,383717,
2003-12,379489,
2004-01,370432,
2004-02,377481,
2004-03,380942,
2004-04,382850,
2004-05,391712,
2004-06,403971,
2004-07,406250,
2004-08,407585,
2004-09,405574,
2004-10,418724,
2004-11,425636,
2004-12,424194,
2005-01,433933,
2005-02,468338,
2005-03,458476,
2005-04,461576,
2005-05,476966,
2005-06,491361,
2005-07,484300,
2005-08,483292,
2005-09,501277,
2005-10,515893,
2005-11,526571,
2005-12,513456,
2006-01,536242,
2006-02,543369,
2006-03,565662,
2006-04,552068,
2006-05,560440,
2006-06,577889,
2006-07,566300,
2006-08,567348,
2006-09,572970,
2006-10,581226,
2006-11,581268,
2006-12,595816,
2007-01,597090,
2007-02,614493,
2007-03,614575,
2007-04,642323,
2007-05,654289,
2007-06,672262,
2007-07,664606,
2007-08,670527,
2007-09,681549,
2007-10,682679,
2007-11,697851,
2007-12,675438,
2008-01,707764,
2008-02,706048,
2008-03,697407,
2008-04,695568,
2008-05,695819,
2008-06,701825,
2008-07,698628,
2008-08,695668,
2008-09,696321,
2008-10,708303,
2008-11,710088,
2008-12,691638,
2009-01,701873,
2009-02,698449,
2009-03,687441,
2009-04,682663,
2009-05,667856,
2009-06,658032,
2009-07,667820,
2009-08,677161,
2009-09,649887,
2009-10,672153,
2009-11,669357,
2009-12,667293,
2010-01,658512,
2010-02,660810,
2010-03,657711,
2010-04,663474,
2010-05,695560,
2010-06,684218,
2010-07,680604,
2010-08,697070,
2010-09,667004,
2010-10,594261,
2010-11,600670,
2010-12,573875,
2011-01,573939,
2011-02,580631,
2011-03,559174,
2011-04,568567,
2011-05,579486,
2011-06,572198,
2011-07,570231,
2011-08,587715,
2011-09,581350,
2011-10,577503,
2011-11,574405,
2011-12,549961,
2012-01,548722,
2012-02,553440,
2012-03,540312,
2012-04,543352,
2012-05,544722,
2012-06,525020,
2012-07,530773,
2012-08,521951,
2012-09,516426,
2012-10,509394,
2012-11,507424,
2012-12,495873,
2013-01,500317,
2013-02,512354,
2013-03,501135,
2013-04,504881,
2013-05,504127,
2013-06,512738,
2013-07,498985,
2013-08,504178,
2013-09,508437,
2013-10,503399,
2013-11,508335,
2013-12,490240,
2014-01,502720,
2014-02,491702,
2014-03,485699,
2014-04,491132,
2014-05,494059,
2014-06,494240,
2014-07,508872,
2014-08,507681,
2014-09,507149,
2014-10,504951,
2014-11,510938,
2014-12,492262,
2015-01,525217,
