"",BBK01.SU0543,BBK01.SU0543_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of more than 3 months and a duration of contract of more than 4 years / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:38,
1996-11,3.45,
1996-12,3.50,
1997-01,3.10,
1997-02,3.00,
1997-03,3.00,
1997-04,3.00,
1997-05,3.00,
1997-06,3.00,
1997-07,3.00,
1997-08,3.00,
1997-09,3.00,
1997-10,3.00,
1997-11,3.00,
1997-12,3.05,
1998-01,3.50,
1998-02,3.25,
1998-03,3.50,
1998-04,3.40,
1998-05,3.40,
1998-06,3.40,
1998-07,3.40,
1998-08,3.40,
1998-09,3.45,
1998-10,3.00,
1998-11,3.10,
1998-12,3.10,
1999-01,2.78,
1999-02,2.82,
1999-03,2.75,
1999-04,2.50,
1999-05,2.50,
1999-06,2.69,
1999-07,2.75,
1999-08,2.75,
1999-09,2.75,
1999-10,2.75,
1999-11,2.75,
1999-12,2.75,
2000-01,2.75,
2000-02,2.75,
2000-03,3.46,
2000-04,3.60,
2000-05,3.60,
2000-06,3.60,
2000-07,4.35,
2000-08,4.20,
2000-09,4.36,
2000-10,4.36,
2000-11,4.36,
2000-12,4.28,
2001-01,4.04,
2001-02,4.08,
2001-03,3.95,
2001-04,3.95,
2001-05,3.95,
2001-06,3.90,
2001-07,3.90,
2001-08,3.84,
2001-09,3.72,
2001-10,3.50,
2001-11,2.93,
2001-12,3.00,
2002-01,3.25,
2002-02,3.25,
2002-03,3.25,
2002-04,3.25,
2002-05,3.25,
2002-06,3.10,
2002-07,3.15,
2002-08,2.85,
2002-09,3.00,
2002-10,2.70,
2002-11,2.75,
2002-12,2.75,
2003-01,2.54,
2003-02,2.50,
2003-03,2.38,
2003-04,2.30,
2003-05,2.25,
2003-06,2.00,
"","General: Up to December 2001, savings deposits of DM 20,000 and more but less than DM 50,000; from January 2002, EUR 10,000 and more but less than EUR 25,000. Total rate of return: rate of return which is paid when savings plans are held until maturity or when savings objektives have been achieved. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
