"",BBFI1.Q.N.DE.W1.S122.S1.K.A.FA.O.F2.S._T.N.N,BBFI1.Q.N.DE.W1.S122.S1.K.A.FA.O.F2.S._T.N.N_FLAGS
"","IIP - Other Investment - Currency and deposits - Deposit taking corporations, except the Central Bank - Short-term original maturity (up to 1 year incl. incl.) - Assets - Changes in positions other than transactions",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:03:07,
2013-01,2340,
2013-04,-3524,
2013-07,8081,
2013-10,-4762,
2014-01,-153,
2014-04,1959,
2014-07,14063,
