"",BBK01.OUZ062,BBK01.OUZ062_FLAGS
"","Balance sheet, total, Big banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:02,
1999-01,1222.818,
1999-02,1193.866,
1999-03,1188.230,
1999-04,1236.147,
1999-05,1231.258,
1999-06,1234.361,
1999-07,1253.334,
1999-08,1259.930,
1999-09,1239.373,
1999-10,1284.837,
1999-11,1314.484,
1999-12,1230.665,
2000-01,1307.721,
2000-02,1332.204,
2000-03,1636.563,
2000-04,1678.441,
2000-05,1684.966,
2000-06,1601.747,
2000-07,1389.529,
2000-08,1427.468,
2000-09,1438.335,
2000-10,1522.218,
2000-11,1536.603,
2000-12,1473.248,
2001-01,1553.610,
2001-02,1618.531,
2001-03,1598.707,
2001-04,1679.247,
2001-05,1729.419,
2001-06,1627.222,
2001-07,1630.953,
2001-08,1651.012,
2001-09,1658.406,
2001-10,1668.520,
2001-11,1679.900,
2001-12,1648.863,
2002-01,1641.459,
2002-02,1649.310,
2002-03,1632.157,
2002-04,1618.797,
2002-05,1627.017,
2002-06,1525.901,
2002-07,1566.235,
2002-08,1580.873,
2002-09,1586.148,
2002-10,1600.783,
2002-11,1636.582,
2002-12,1497.008,
2003-01,1551.604,
2003-02,1546.228,
2003-03,1524.565,
2003-04,1559.844,
2003-05,1606.083,
2003-06,1555.650,
2003-07,1531.601,
2003-08,1524.690,
2003-09,1507.071,
2003-10,1525.359,
2003-11,1507.565,
2003-12,1449.487,
2004-01,1533.044,
2004-02,1557.874,
2004-03,1588.083,
2004-04,1618.234,
2004-05,1591.918,
2004-06,1561.314,
2004-07,1593.042,
2004-08,1606.524,
2004-09,1633.488,
2004-10,1663.934,
2004-11,1705.129,
2004-12,1812.152,
2005-01,1859.905,
2005-02,1898.987,
2005-03,1858.226,
2005-04,1968.590,
2005-05,1976.388,
2005-06,1907.162,
2005-07,2220.479,
2005-08,1934.386,
2005-09,1912.393,
2005-10,1984.090,
2005-11,2040.256,
2005-12,1859.672,
2006-01,1940.894,
2006-02,1951.465,
2006-03,1949.169,
2006-04,2017.889,
2006-05,2040.890,
2006-06,1945.926,
2006-07,1976.342,
2006-08,1997.078,
2006-09,1984.133,
2006-10,2024.838,
2006-11,2066.668,
2006-12,1989.805,
2007-01,2114.384,
2007-02,2173.731,
2007-03,2180.737,
2007-04,2222.782,
2007-05,2283.319,
2007-06,2279.842,
2007-07,2336.305,
2007-08,2273.431,
2007-09,2267.417,
2007-10,2243.910,
2007-11,2287.190,
2007-12,2238.936,
2008-01,2299.125,
2008-02,2274.724,
2008-03,2264.155,
2008-04,2300.986,
2008-05,2301.474,
2008-06,2135.260,
2008-07,2153.895,
2008-08,2173.994,
2008-09,2195.858,
2008-10,2276.904,
2008-11,2187.328,
2008-12,1984.278,
2009-01,2130.891,
2009-02,2102.164,
2009-03,2001.848,
2009-04,2032.699,
2009-05,1950.368,
2009-06,1876.883,
2009-07,1858.786,
2009-08,1853.776,
2009-09,1841.933,
2009-10,1871.557,
2009-11,1885.247,
2009-12,1757.534,
2010-01,1855.326,
2010-02,1851.049,
2010-03,1807.609,
2010-04,1946.464,
2010-05,2123.641,
2010-06,1982.456,
2010-07,1951.329,
2010-08,1987.404,
2010-09,1885.742,
2010-10,1954.971,
2010-11,2018.596,
2010-12,3126.097,
2011-01,2935.974,
2011-02,2903.997,
2011-03,2736.127,
2011-04,2822.589,
2011-05,2867.921,
2011-06,2712.233,
2011-07,2886.331,
2011-08,3100.056,
2011-09,3348.191,
2011-10,3127.316,
2011-11,3172.179,
2011-12,3161.996,
2012-01,3187.459,
2012-02,3180.086,
2012-03,3015.074,
2012-04,3142.340,
2012-05,3491.090,
2012-06,3215.321,
2012-07,3336.704,
2012-08,3289.983,
2012-09,3170.073,
2012-10,3103.622,
2012-11,3129.302,
2012-12,2955.412,
2013-01,2955.164,
2013-02,2981.104,
2013-03,2921.790,
2013-04,2979.630,
2013-05,2922.216,
2013-06,2734.694,
2013-07,2720.380,
2013-08,2669.658,
2013-09,2639.460,
2013-10,2694.615,
2013-11,2662.587,
2013-12,2424.763,
2014-01,2668.146,
2014-02,2610.588,
2014-03,2501.976,
2014-04,2548.841,
2014-05,2608.926,
2014-06,2533.893,
2014-07,2649.756,
2014-08,2703.919,
2014-09,2656.153,
2014-10,2696.397,
2014-11,2727.254,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
