"",BBK01.OUB405,BBK01.OUB405_FLAGS
"",Balances and loans to foreign banks (MFIs) / medium-term / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:54,
1999-01,11.933,
1999-02,12.235,
1999-03,12.960,
1999-04,13.684,
1999-05,14.588,
1999-06,14.687,
1999-07,15.365,
1999-08,15.655,
1999-09,15.445,
1999-10,15.104,
1999-11,15.857,
1999-12,16.909,
2000-01,17.338,
2000-02,17.938,
2000-03,18.981,
2000-04,19.678,
2000-05,17.880,
2000-06,18.375,
2000-07,19.080,
2000-08,19.410,
2000-09,20.455,
2000-10,20.649,
2000-11,19.767,
2000-12,18.339,
2001-01,16.819,
2001-02,16.574,
2001-03,17.120,
2001-04,15.786,
2001-05,15.919,
2001-06,17.900,
2001-07,17.603,
2001-08,18.835,
2001-09,19.041,
2001-10,19.633,
2001-11,20.915,
2001-12,21.510,
2002-01,21.564,
2002-02,23.539,
2002-03,23.372,
2002-04,24.241,
2002-05,23.565,
2002-06,23.001,
2002-07,23.997,
2002-08,25.495,
2002-09,25.939,
2002-10,27.294,
2002-11,29.486,
2002-12,30.944,
2003-01,30.978,
2003-02,29.102,
2003-03,30.538,
2003-04,31.621,
2003-05,30.926,
2003-06,30.240,
2003-07,30.270,
2003-08,31.742,
2003-09,32.433,
2003-10,32.331,
2003-11,30.580,
2003-12,31.496,
2004-01,31.185,
2004-02,31.006,
2004-03,30.287,
2004-04,30.026,
2004-05,28.067,
2004-06,28.271,
2004-07,31.503,
2004-08,31.054,
2004-09,30.835,
2004-10,30.386,
2004-11,29.165,
2004-12,30.477,
2005-01,31.871,
2005-02,35.243,
2005-03,37.302,
2005-04,39.142,
2005-05,39.653,
2005-06,39.945,
2005-07,40.012,
2005-08,40.106,
2005-09,42.618,
2005-10,42.147,
2005-11,38.818,
2005-12,39.686,
2006-01,36.855,
2006-02,36.703,
2006-03,40.910,
2006-04,40.533,
2006-05,42.439,
2006-06,44.746,
2006-07,47.009,
2006-08,46.999,
2006-09,48.806,
2006-10,49.903,
2006-11,51.269,
2006-12,56.158,
2007-01,57.229,
2007-02,56.813,
2007-03,57.213,
2007-04,59.021,
2007-05,58.254,
2007-06,58.615,
2007-07,58.632,
2007-08,58.110,
2007-09,60.180,
2007-10,63.386,
2007-11,62.849,
2007-12,58.248,
2008-01,58.109,
2008-02,58.428,
2008-03,61.656,
2008-04,61.174,
2008-05,62.617,
2008-06,67.288,
2008-07,70.803,
2008-08,77.885,
2008-09,87.849,
2008-10,94.411,
2008-11,93.940,
2008-12,89.037,
2009-01,92.896,
2009-02,92.102,
2009-03,89.370,
2009-04,88.322,
2009-05,85.965,
2009-06,105.116,
2009-07,101.262,
2009-08,99.026,
2009-09,92.571,
2009-10,92.549,
2009-11,96.118,
2009-12,93.189,
2010-01,89.943,
2010-02,90.180,
2010-03,92.173,
2010-04,90.425,
2010-05,94.234,
2010-06,90.674,
2010-07,70.221,
2010-08,71.579,
2010-09,65.478,
2010-10,62.297,
2010-11,65.712,
2010-12,62.686,
2011-01,61.695,
2011-02,63.196,
2011-03,59.960,
2011-04,60.831,
2011-05,61.483,
2011-06,62.934,
2011-07,66.016,
2011-08,72.625,
2011-09,75.241,
2011-10,75.186,
2011-11,76.322,
2011-12,83.908,
2012-01,81.497,
2012-02,78.511,
2012-03,78.770,
2012-04,78.349,
2012-05,77.752,
2012-06,78.702,
2012-07,79.242,
2012-08,77.918,
2012-09,74.404,
2012-10,74.264,
2012-11,75.538,
2012-12,79.101,
2013-01,80.835,
2013-02,78.226,
2013-03,80.420,
2013-04,76.880,
2013-05,79.078,
2013-06,79.952,
2013-07,78.989,
2013-08,80.521,
2013-09,80.264,
2013-10,79.719,
2013-11,79.513,
2013-12,75.401,
2014-01,75.747,
2014-02,75.344,
2014-03,79.488,
2014-04,77.054,
2014-05,78.977,
2014-06,76.994,
2014-07,74.967,
2014-08,76.999,
2014-09,86.574,
2014-10,89.107,
2014-11,92.668,
2014-12,105.934,Provisional value
