"",BBK01.QUY567,BBK01.QUY567_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Curacao / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:19,
2002-03,1.112,
2002-04,0.881,
2002-05,0.897,
2002-06,0.853,
2002-07,0.845,
2002-08,0.842,
2002-09,0.790,
2002-10,0.787,
2002-11,0.803,
2002-12,0.772,
2003-01,0.819,
2003-02,0.843,
2003-03,0.834,
2003-04,0.822,
2003-05,0.824,
2003-06,0.820,
2003-07,1.043,
2003-08,0.962,
2003-09,1.176,
2003-10,1.117,
2003-11,1.198,
2003-12,1.193,
2004-01,0.857,
2004-02,0.381,
2004-03,0.399,
2004-04,0.578,
2004-05,0.327,
2004-06,0.308,
2004-07,0.317,
2004-08,0.292,
2004-09,0.254,
2004-10,0.987,
2004-11,0.723,
2004-12,0.438,
2005-01,0.494,
2005-02,0.693,
2005-03,0.398,
2005-04,0.338,
2005-05,0.360,
2005-06,0.452,
2005-07,0.360,
2005-08,0.432,
2005-09,0.434,
2005-10,0.498,
2005-11,0.551,
2005-12,0.578,
2006-01,0.779,
2006-02,0.942,
2006-03,0.794,
2006-04,0.846,
2006-05,0.527,
2006-06,0.535,
2006-07,1.037,
2006-08,0.784,
2006-09,0.348,
2006-10,0.417,
2006-11,0.463,
2006-12,0.428,
2007-01,0.371,
2007-02,0.467,
2007-03,0.493,
2007-04,0.452,
2007-05,0.633,
2007-06,0.478,
2007-07,0.386,
2007-08,0.537,
2007-09,0.461,
2007-10,0.452,
2007-11,0.420,
2007-12,0.640,
2008-01,0.731,
2008-02,1.060,
2008-03,0.984,
2008-04,0.519,
2008-05,0.459,
2008-06,0.421,
2008-07,0.276,
2008-08,0.364,
2008-09,0.208,
2008-10,0.396,
2008-11,0.396,
2008-12,0.271,
2009-01,0.164,
2009-02,0.200,
2009-03,0.159,
2009-04,0.147,
2009-05,0.152,
2009-06,0.146,
2009-07,0.147,
2009-08,0.201,
2009-09,0.211,
2009-10,0.195,
2009-11,0.188,
2009-12,0.174,
2010-01,0.175,
2010-02,0.176,
2010-03,0.223,
2010-04,0.219,
2010-05,0.193,
2010-06,0.175,
2010-07,0.126,
2010-08,0.125,
2010-09,0.107,
2010-10,0.120,
2010-11,0.123,
2010-12,0.122,
2011-01,0.119,
2011-02,0.122,
2011-03,0.126,
2011-04,0.121,
2011-05,0.107,
2011-06,0.128,
2011-07,0.130,
2011-08,0.129,
2011-09,0.128,
2011-10,0.126,
2011-11,0.129,
2011-12,0.124,
2012-01,0.131,
2012-02,0.132,
2012-03,0.122,
2012-04,0.113,
2012-05,0.116,
2012-06,0.112,
2012-07,0.112,
2012-08,0.117,
2012-09,0.116,
2012-10,0.111,
2012-11,0.113,
2012-12,0.106,
2013-01,0.102,
2013-02,0.097,
2013-03,0.092,
2013-04,0.089,
2013-05,0.078,
2013-06,0.076,
2013-07,0.076,
2013-08,0.075,
2013-09,0.068,
2013-10,0.066,
2013-11,0.161,
2013-12,0.069,
2014-01,0.067,
2014-02,0.067,
2014-03,0.062,
2014-04,0.057,
2014-05,0.058,
2014-06,0.058,
2014-07,0.057,
2014-08,0.058,
2014-09,0.061,
2014-10,0.135,
