"",BBK01.QUX996,BBK01.QUX996_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Qatar / Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:45,
2002-03,0.001,
2002-04,0.001,
2002-05,0.001,
2002-06,0.001,
2002-07,0.001,
2002-08,0.001,
2002-09,0.002,
2002-10,0.001,
2002-11,0.001,
2002-12,0.001,
2003-01,0.001,
2003-02,0.001,
2003-03,0.001,
2003-04,0.001,
2003-05,0.001,
2003-06,0.001,
2003-07,0.001,
2003-08,0.001,
2003-09,0.001,
2003-10,0.001,
2003-11,0.001,
2003-12,0.001,
2004-01,0.001,
2004-02,0.000,
2004-03,0.001,
2004-04,0.001,
2004-05,0.000,
2004-06,0.000,
2004-07,0.001,
2004-08,0.001,
2004-09,0.000,
2004-10,0.000,
2004-11,0.001,
2004-12,0.000,
2005-01,0.001,
2005-02,0.000,
2005-03,0.000,
2005-04,0.001,
2005-05,0.001,
2005-06,0.001,
2005-07,0.001,
2005-08,0.001,
2005-09,0.002,
2005-10,0.001,
2005-11,0.002,
2005-12,0.001,
2006-01,0.001,
2006-02,0.001,
2006-03,0.003,
2006-04,0.002,
2006-05,0.002,
2006-06,0.002,
2006-07,0.002,
2006-08,0.003,
2006-09,0.002,
2006-10,0.003,
2006-11,0.004,
2006-12,0.004,
2007-01,0.001,
2007-02,0.067,
2007-03,0.076,
2007-04,0.103,
2007-05,0.135,
2007-06,0.207,
2007-07,0.250,
2007-08,0.225,
2007-09,0.239,
2007-10,0.437,
2007-11,0.338,
2007-12,0.321,
2008-01,0.424,
2008-02,0.543,
2008-03,0.726,
2008-04,0.959,
2008-05,0.994,
2008-06,0.950,
2008-07,0.770,
2008-08,0.597,
2008-09,0.585,
2008-10,0.483,
2008-11,0.366,
2008-12,0.424,
2009-01,0.318,
2009-02,0.258,
2009-03,0.308,
2009-04,0.332,
2009-05,0.362,
2009-06,0.366,
2009-07,0.390,
2009-08,0.403,
2009-09,0.432,
2009-10,0.425,
2009-11,0.433,
2009-12,0.412,
2010-01,0.395,
2010-02,0.427,
2010-03,0.491,
2010-04,0.833,
2010-05,0.491,
2010-06,0.547,
2010-07,0.481,
2010-08,0.513,
2010-09,0.502,
2010-10,0.495,
2010-11,0.570,
2010-12,0.595,
2011-01,0.585,
2011-02,0.530,
2011-03,0.523,
2011-04,0.716,
2011-05,0.958,
2011-06,0.475,
2011-07,0.325,
2011-08,0.310,
2011-09,0.268,
2011-10,0.261,
2011-11,0.260,
2011-12,0.268,
2012-01,0.221,
2012-02,0.207,
2012-03,0.197,
2012-04,0.271,
2012-05,0.290,
2012-06,0.258,
2012-07,0.247,
2012-08,0.242,
2012-09,0.205,
2012-10,0.187,
2012-11,0.143,
2012-12,0.164,
2013-01,0.135,
2013-02,0.102,
2013-03,0.111,
2013-04,0.078,
2013-05,0.140,
2013-06,0.161,
2013-07,0.102,
2013-08,0.082,
2013-09,0.108,
2013-10,0.077,
2013-11,0.097,
2013-12,0.082,
2014-01,0.249,
2014-02,0.113,
2014-03,0.101,
2014-04,0.104,
2014-05,0.097,
2014-06,0.108,
2014-07,0.160,
2014-08,0.144,
2014-09,0.221,
2014-10,0.176,
