"",BBK01.QUY296,BBK01.QUY296_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign banks / Switzerland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:38,
2002-03,0.475,
2002-04,0.601,
2002-05,0.635,
2002-06,0.449,
2002-07,0.441,
2002-08,0.443,
2002-09,0.441,
2002-10,0.421,
2002-11,1.190,
2002-12,0.398,
2003-01,0.403,
2003-02,0.398,
2003-03,0.435,
2003-04,0.428,
2003-05,0.462,
2003-06,0.466,
2003-07,0.363,
2003-08,0.373,
2003-09,0.375,
2003-10,0.424,
2003-11,0.427,
2003-12,0.430,
2004-01,0.398,
2004-02,0.411,
2004-03,0.333,
2004-04,0.347,
2004-05,0.348,
2004-06,0.380,
2004-07,0.365,
2004-08,0.381,
2004-09,0.411,
2004-10,0.403,
2004-11,0.407,
2004-12,0.613,
2005-01,0.635,
2005-02,0.686,
2005-03,0.635,
2005-04,0.639,
2005-05,0.593,
2005-06,0.640,
2005-07,0.594,
2005-08,0.589,
2005-09,0.665,
2005-10,0.700,
2005-11,0.747,
2005-12,0.569,
2006-01,0.518,
2006-02,0.622,
2006-03,0.617,
2006-04,0.666,
2006-05,0.663,
2006-06,0.629,
2006-07,0.652,
2006-08,0.667,
2006-09,0.680,
2006-10,0.689,
2006-11,0.998,
2006-12,1.029,
2007-01,1.169,
2007-02,1.423,
2007-03,1.455,
2007-04,1.506,
2007-05,1.558,
2007-06,1.693,
2007-07,1.549,
2007-08,1.576,
2007-09,1.938,
2007-10,1.988,
2007-11,2.037,
2007-12,1.662,
2008-01,2.034,
2008-02,3.033,
2008-03,3.130,
2008-04,3.871,
2008-05,4.316,
2008-06,3.469,
2008-07,3.402,
2008-08,4.043,
2008-09,4.388,
2008-10,4.218,
2008-11,4.065,
2008-12,3.977,
2009-01,3.831,
2009-02,3.598,
2009-03,3.751,
2009-04,3.647,
2009-05,3.382,
2009-06,3.317,
2009-07,3.319,
2009-08,3.255,
2009-09,3.301,
2009-10,3.358,
2009-11,3.426,
2009-12,3.562,
2010-01,2.622,
2010-02,2.460,
2010-03,2.577,
2010-04,2.423,
2010-05,5.038,
2010-06,4.096,
2010-07,2.818,
2010-08,2.615,
2010-09,2.105,
2010-10,2.155,
2010-11,2.172,
2010-12,2.190,
2011-01,2.023,
2011-02,2.395,
2011-03,2.399,
2011-04,2.219,
2011-05,2.220,
2011-06,2.304,
2011-07,2.254,
2011-08,1.901,
2011-09,1.964,
2011-10,1.995,
2011-11,1.984,
2011-12,1.959,
2012-01,2.151,
2012-02,2.133,
2012-03,2.011,
2012-04,1.949,
2012-05,1.988,
2012-06,2.009,
2012-07,2.006,
2012-08,2.010,
2012-09,2.014,
2012-10,2.030,
2012-11,2.052,
2012-12,2.041,
2013-01,1.754,
2013-02,1.818,
2013-03,1.767,
2013-04,1.785,
2013-05,1.879,
2013-06,1.744,
2013-07,1.736,
2013-08,1.627,
2013-09,1.447,
2013-10,1.518,
2013-11,1.604,
2013-12,1.572,
2014-01,1.643,
2014-02,1.701,
2014-03,1.735,
2014-04,1.888,
2014-05,1.868,
2014-06,1.787,
2014-07,1.779,
2014-08,1.795,
2014-09,1.981,
2014-10,1.770,
