"",BBK01.OUN363,BBK01.OUN363_FLAGS
"",Loans to foreign non-banks for up to and including one year / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:19,
1999-01,0.743,
1999-02,0.565,
1999-03,0.766,
1999-04,0.740,
1999-05,0.759,
1999-06,0.832,
1999-07,0.907,
1999-08,0.847,
1999-09,1.003,
1999-10,1.010,
1999-11,0.946,
1999-12,1.013,
2000-01,1.019,
2000-02,1.013,
2000-03,1.004,
2000-04,1.012,
2000-05,1.020,
2000-06,0.976,
2000-07,0.865,
2000-08,0.835,
2000-09,0.899,
2000-10,1.131,
2000-11,1.092,
2000-12,1.641,
2001-01,1.341,
2001-02,1.283,
2001-03,1.456,
2001-04,1.102,
2001-05,1.179,
2001-06,1.526,
2001-07,1.666,
2001-08,1.321,
2001-09,1.311,
2001-10,1.357,
2001-11,1.141,
2001-12,1.026,
2002-01,1.127,
2002-02,1.136,
2002-03,1.454,
2002-04,1.167,
2002-05,1.296,
2002-06,1.160,
2002-07,1.396,
2002-08,1.241,
2002-09,1.178,
2002-10,1.158,
2002-11,1.132,
2002-12,1.010,
2003-01,0.952,
2003-02,1.411,
2003-03,0.954,
2003-04,0.950,
2003-05,0.838,
2003-06,0.868,
2003-07,1.161,
2003-08,0.879,
2003-09,0.805,
2003-10,0.827,
2003-11,0.872,
2003-12,1.011,
2004-01,0.988,
2004-02,1.012,
2004-03,1.129,
2004-04,1.136,
2004-05,0.961,
2004-06,0.950,
2004-07,1.199,
2004-08,1.333,
2004-09,1.457,
2004-10,1.926,
2004-11,1.936,
2004-12,1.956,
2005-01,1.814,
2005-02,2.055,
2005-03,2.221,
2005-04,1.807,
2005-05,1.980,
2005-06,2.445,
2005-07,2.356,
2005-08,2.476,
2005-09,2.659,
2005-10,2.644,
2005-11,2.737,
2005-12,2.391,
2006-01,2.196,
2006-02,2.277,
2006-03,2.253,
2006-04,2.548,
2006-05,2.562,
2006-06,2.886,
2006-07,2.637,
2006-08,2.670,
2006-09,2.596,
2006-10,2.411,
2006-11,3.078,
2006-12,3.240,
2007-01,3.378,
2007-02,3.715,
2007-03,3.655,
2007-04,3.639,
2007-05,3.368,
2007-06,2.176,
2007-07,2.149,
2007-08,6.353,
2007-09,8.832,
2007-10,8.940,
2007-11,9.375,
2007-12,6.527,
2008-01,5.995,
2008-02,5.621,
2008-03,3.638,
2008-04,3.837,
2008-05,3.583,
2008-06,3.601,
2008-07,3.292,
2008-08,3.016,
2008-09,3.360,
2008-10,3.363,
2008-11,2.950,
2008-12,2.878,
2009-01,3.190,
2009-02,3.170,
2009-03,3.020,
2009-04,2.975,
2009-05,2.595,
2009-06,2.472,
2009-07,2.332,
2009-08,2.399,
2009-09,2.184,
2009-10,1.984,
2009-11,2.192,
2009-12,2.001,
2010-01,2.095,
2010-02,2.134,
2010-03,1.979,
2010-04,2.054,
2010-05,1.829,
2010-06,1.957,
2010-07,1.898,
2010-08,1.735,
2010-09,1.819,
2010-10,1.847,
2010-11,2.031,
2010-12,2.127,
2011-01,2.066,
2011-02,1.986,
2011-03,1.868,
2011-04,1.881,
2011-05,1.919,
2011-06,2.160,
2011-07,2.102,
2011-08,2.059,
2011-09,1.522,
2011-10,1.919,
2011-11,2.143,
2011-12,1.386,
2012-01,1.573,
2012-02,1.238,
2012-03,1.554,
2012-04,1.707,
2012-05,1.737,
2012-06,1.973,
2012-07,2.001,
2012-08,2.058,
2012-09,2.104,
2012-10,1.868,
2012-11,2.040,
2012-12,2.003,
2013-01,1.934,
2013-02,1.952,
2013-03,2.651,
2013-04,2.582,
2013-05,2.467,
2013-06,2.618,
2013-07,2.772,
2013-08,3.009,
2013-09,2.857,
2013-10,3.165,
2013-11,3.221,
2013-12,3.122,
2014-01,3.338,
2014-02,3.451,
2014-03,3.606,
2014-04,4.300,
2014-05,4.896,
2014-06,4.586,
2014-07,4.654,
2014-08,4.740,
2014-09,4.163,
2014-10,4.121,
2014-11,4.348,
2014-12,4.331,Provisional value
