"",BBK01.OUU047,BBK01.OUU047_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / Total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:00,
1999-01,0.064,
1999-02,0.067,
1999-03,0.064,
1999-04,0.043,
1999-05,0.045,
1999-06,0.026,
1999-07,0.028,
1999-08,0.028,
1999-09,0.027,
1999-10,0.029,
1999-11,0.029,
1999-12,0.038,
2000-01,0.037,
2000-02,0.035,
2000-03,0.035,
2000-04,0.035,
2000-05,0.034,
2000-06,0.033,
2000-07,0.033,
2000-08,0.037,
2000-09,0.039,
2000-10,0.032,
2000-11,0.033,
2000-12,0.033,
2001-01,0.033,
2001-02,0.035,
2001-03,0.035,
2001-04,0.037,
2001-05,0.040,
2001-06,0.043,
2001-07,0.045,
2001-08,0.045,
2001-09,0.050,
2001-10,0.055,
2001-11,0.059,
2001-12,0.058,
2002-01,0.058,
2002-02,0.056,
2002-03,0.055,
2002-04,0.056,
2002-05,0.056,
2002-06,0.055,
2002-07,0.055,
2002-08,0.055,
2002-09,0.056,
2002-10,0.058,
2002-11,0.059,
2002-12,0.062,
2003-01,0.064,
2003-02,0.068,
2003-03,0.069,
2003-04,0.070,
2003-05,0.071,
2003-06,0.071,
2003-07,0.073,
2003-08,0.074,
2003-09,0.075,
2003-10,0.075,
2003-11,0.078,
2003-12,0.084,
2004-01,0.088,
2004-02,0.091,
2004-03,0.092,
2004-04,0.094,
2004-05,0.095,
2004-06,0.095,
2004-07,0.098,
2004-08,0.100,
2004-09,0.102,
2004-10,0.106,
2004-11,0.116,
2004-12,0.131,
2005-01,0.133,
2005-02,0.133,
2005-03,0.133,
2005-04,0.133,
2005-05,0.136,
2005-06,0.139,
2005-07,0.141,
2005-08,0.143,
2005-09,0.143,
2005-10,0.144,
2005-11,0.143,
2005-12,0.140,
2006-01,0.139,
2006-02,0.140,
2006-03,0.140,
2006-04,0.141,
2006-05,0.144,
2006-06,0.146,
2006-07,0.147,
2006-08,0.149,
2006-09,0.149,
2006-10,0.149,
2006-11,0.145,
2006-12,0.135,
2007-01,0.137,
2007-02,0.137,
2007-03,0.136,
2007-04,0.134,
2007-05,0.134,
2007-06,0.135,
2007-07,0.135,
2007-08,0.132,
2007-09,0.133,
2007-10,0.133,
2007-11,0.131,
2007-12,0.129,
2008-01,0.132,
2008-02,0.162,
2008-03,0.169,
2008-04,0.176,
2008-05,0.179,
2008-06,0.183,
2008-07,0.181,
2008-08,0.179,
2008-09,0.177,
2008-10,0.177,
2008-11,0.183,
2008-12,0.182,
2009-01,0.194,
2009-02,0.203,
2009-03,0.205,
2009-04,0.204,
2009-05,0.208,
2009-06,0.208,
2009-07,0.207,
2009-08,0.206,
2009-09,0.207,
2009-10,0.206,
2009-11,0.206,
2009-12,0.207,
2010-01,0.202,
2010-02,0.202,
2010-03,0.209,
2010-04,0.213,
2010-05,0.212,
2010-06,0.211,
2010-07,0.206,
2010-08,0.202,
2010-09,0.201,
2010-10,0.199,
2010-11,0.201,
2010-12,0.198,
2011-01,0.190,
2011-02,0.189,
2011-03,0.187,
2011-04,0.186,
2011-05,0.185,
2011-06,0.185,
2011-07,0.178,
2011-08,0.194,
2011-09,0.191,
2011-10,0.191,
2011-11,0.189,
2011-12,0.192,
2012-01,0.185,
2012-02,0.184,
2012-03,0.183,
2012-04,0.184,
2012-05,0.188,
2012-06,0.187,
2012-07,0.188,
2012-08,0.187,
2012-09,0.187,
2012-10,0.186,
2012-11,0.186,
2012-12,0.181,
2013-01,0.185,
2013-02,0.182,
2013-03,0.179,
2013-04,0.178,
2013-05,0.176,
2013-06,0.175,
2013-07,0.175,
2013-08,0.173,
2013-09,0.173,
2013-10,0.172,
2013-11,0.169,
2013-12,0.165,
2014-01,0.161,
2014-02,0.157,
2014-03,0.154,
2014-04,0.153,
2014-05,0.151,
2014-06,0.149,
2014-07,0.146,
2014-08,0.146,
2014-09,0.146,
2014-10,0.143,
2014-11,0.143,
2014-12,9.523,Provisional value
