"",BBDR1.A.DE0007.N.BBK.BRWHBBWK.P.I11.A,BBDR1.A.DE0007.N.BBK.BRWHBBWK.P.I11.A_FLAGS
"","Residential property price index Deutsche Bundesbank / Terraced housing, owner-occupied apartments and single-family detached homes (repeat occupancy); housing-stock-based property and regional weighting. / 7 large cities - Bundesbank calculation / Unadjusted figure",
unit,2011=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:12:55,
2004,87.3,
2005,86.4,
2006,87.2,
2007,88.5,
2008,89.9,
2009,90.4,
2010,93.6,
2011,100.0,
2012,108.5,
2013,118.8,
2014,125.8,
