"",BBK01.QUK943,BBK01.QUK943_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Tunisia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:13,
2002-03,0.300,
2002-04,0.293,
2002-05,0.295,
2002-06,0.295,
2002-07,0.282,
2002-08,0.282,
2002-09,0.281,
2002-10,0.281,
2002-11,0.280,
2002-12,0.267,
2003-01,0.269,
2003-02,0.269,
2003-03,0.266,
2003-04,0.266,
2003-05,0.267,
2003-06,0.256,
2003-07,0.256,
2003-08,0.257,
2003-09,0.255,
2003-10,0.254,
2003-11,0.254,
2003-12,0.242,
2004-01,0.242,
2004-02,0.242,
2004-03,0.241,
2004-04,0.229,
2004-05,0.229,
2004-06,0.217,
2004-07,0.217,
2004-08,0.218,
2004-09,0.218,
2004-10,0.218,
2004-11,0.217,
2004-12,0.205,
2005-01,0.205,
2005-02,0.205,
2005-03,0.206,
2005-04,0.206,
2005-05,0.204,
2005-06,0.193,
2005-07,0.193,
2005-08,0.193,
2005-09,0.193,
2005-10,0.193,
2005-11,0.192,
2005-12,0.190,
2006-01,0.182,
2006-02,0.183,
2006-03,0.184,
2006-04,0.182,
2006-05,0.183,
2006-06,0.173,
2006-07,0.174,
2006-08,0.175,
2006-09,0.175,
2006-10,0.174,
2006-11,0.175,
2006-12,0.175,
2007-01,0.167,
2007-02,0.168,
2007-03,0.168,
2007-04,0.168,
2007-05,0.169,
2007-06,0.170,
2007-07,0.162,
2007-08,0.162,
2007-09,0.162,
2007-10,0.163,
2007-11,0.164,
2007-12,0.155,
2008-01,0.155,
2008-02,0.156,
2008-03,0.156,
2008-04,0.156,
2008-05,0.156,
2008-06,0.148,
2008-07,0.148,
2008-08,0.148,
2008-09,0.148,
2008-10,0.148,
2008-11,0.148,
2008-12,0.142,
2009-01,0.142,
2009-02,0.143,
2009-03,0.143,
2009-04,0.143,
2009-05,0.145,
2009-06,0.137,
2009-07,0.138,
2009-08,0.015,
2009-09,0.015,
2009-10,0.015,
2009-11,0.016,
2009-12,0.015,
2010-01,0.015,
2010-02,0.015,
2010-03,0.015,
2010-04,0.016,
2010-05,0.016,
2010-06,0.015,
2010-07,0.015,
2010-08,0.015,
2010-09,0.015,
2010-10,0.015,
2010-11,0.015,
2010-12,0.016,
2011-01,0.016,
2011-02,0.016,
2011-03,0.016,
2011-04,0.016,
2011-05,0.016,
2011-06,0.014,
2011-07,0.017,
2011-08,0.018,
2011-09,0.018,
2011-10,0.018,
2011-11,0.018,
2011-12,0.015,
2012-01,0.015,
2012-02,0.015,
2012-03,0.015,
2012-04,0.015,
2012-05,0.016,
2012-06,0.015,
2012-07,0.013,
2012-08,0.013,
2012-09,0.013,
2012-10,0.013,
2012-11,0.013,
2012-12,0.012,
2013-01,0.012,
2013-02,0.012,
2013-03,0.012,
2013-04,0.012,
2013-05,0.012,
2013-06,0.012,
2013-07,0.011,
2013-08,0.011,
2013-09,0.011,
2013-10,0.011,
2013-11,0.011,
2013-12,0.010,
2014-01,0.010,
2014-02,0.010,
2014-03,0.010,
2014-04,0.010,
2014-05,0.010,
2014-06,0.009,
2014-07,0.009,
2014-08,0.009,
2014-09,0.009,
2014-10,0.009,
