"",BBK01.QUK895,BBK01.QUK895_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Italy / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:43,
2002-03,5.992,
2002-04,4.196,
2002-05,4.100,
2002-06,1.115,
2002-07,1.118,
2002-08,1.104,
2002-09,1.108,
2002-10,1.101,
2002-11,1.125,
2002-12,1.041,
2003-01,0.996,
2003-02,1.451,
2003-03,1.030,
2003-04,0.977,
2003-05,0.927,
2003-06,0.963,
2003-07,0.956,
2003-08,0.973,
2003-09,0.931,
2003-10,0.931,
2003-11,0.988,
2003-12,1.102,
2004-01,1.116,
2004-02,0.866,
2004-03,0.861,
2004-04,0.860,
2004-05,0.840,
2004-06,0.839,
2004-07,0.875,
2004-08,0.876,
2004-09,0.858,
2004-10,0.832,
2004-11,0.817,
2004-12,0.878,
2005-01,0.808,
2005-02,0.926,
2005-03,0.819,
2005-04,0.825,
2005-05,0.831,
2005-06,0.841,
2005-07,0.858,
2005-08,0.865,
2005-09,0.837,
2005-10,0.829,
2005-11,0.843,
2005-12,0.858,
2006-01,0.858,
2006-02,0.811,
2006-03,0.933,
2006-04,1.665,
2006-05,0.901,
2006-06,1.496,
2006-07,1.675,
2006-08,1.528,
2006-09,1.333,
2006-10,1.107,
2006-11,0.925,
2006-12,1.015,
2007-01,1.345,
2007-02,1.087,
2007-03,1.080,
2007-04,1.054,
2007-05,1.052,
2007-06,1.049,
2007-07,1.008,
2007-08,0.978,
2007-09,0.939,
2007-10,1.142,
2007-11,1.153,
2007-12,1.326,
2008-01,4.010,
2008-02,3.974,
2008-03,3.939,
2008-04,3.943,
2008-05,3.748,
2008-06,3.973,
2008-07,3.671,
2008-08,3.598,
2008-09,4.132,
2008-10,4.324,
2008-11,4.316,
2008-12,4.079,
2009-01,4.183,
2009-02,4.190,
2009-03,4.195,
2009-04,4.151,
2009-05,3.994,
2009-06,4.033,
2009-07,3.951,
2009-08,3.930,
2009-09,3.975,
2009-10,3.957,
2009-11,3.927,
2009-12,3.984,
2010-01,3.904,
2010-02,3.925,
2010-03,3.399,
2010-04,3.415,
2010-05,3.519,
2010-06,3.552,
2010-07,3.433,
2010-08,3.387,
2010-09,3.286,
2010-10,3.272,
2010-11,3.367,
2010-12,2.424,
2011-01,2.373,
2011-02,2.380,
2011-03,2.382,
2011-04,2.276,
2011-05,2.340,
2011-06,2.245,
2011-07,2.185,
2011-08,2.166,
2011-09,2.275,
2011-10,2.219,
2011-11,2.267,
2011-12,2.275,
2012-01,2.171,
2012-02,2.137,
2012-03,1.457,
2012-04,1.459,
2012-05,1.523,
2012-06,1.540,
2012-07,1.481,
2012-08,1.432,
2012-09,1.432,
2012-10,1.403,
2012-11,1.391,
2012-12,0.596,
2013-01,0.593,
2013-02,0.588,
2013-03,0.583,
2013-04,0.556,
2013-05,0.553,
2013-06,0.550,
2013-07,0.505,
2013-08,0.497,
2013-09,0.453,
2013-10,0.472,
2013-11,0.430,
2013-12,0.427,
2014-01,0.444,
2014-02,0.424,
2014-03,0.425,
2014-04,0.422,
2014-05,0.422,
2014-06,0.391,
2014-07,0.364,
2014-08,0.362,
2014-09,0.362,
2014-10,0.364,
