"",BBK01.QUV392,BBK01.QUV392_FLAGS
"",Banks in Germany: Long-term liabilities to foreign non- banks / All countries / US dollar,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:06:18,
2001-12,71.410,
2002-01,76.130,
2002-02,74.662,
2002-03,75.374,
2002-04,75.217,
2002-05,74.398,
2002-06,70.506,
2002-07,70.481,
2002-08,70.517,
2002-09,69.641,
2002-10,73.099,
2002-11,70.451,
2002-12,65.940,
2003-01,61.812,
2003-02,60.726,
2003-03,59.089,
2003-04,57.294,
2003-05,53.179,
2003-06,54.743,
2003-07,54.526,
2003-08,56.747,
2003-09,53.506,
2003-10,56.564,
2003-11,53.084,
2003-12,52.263,
2004-01,51.272,
2004-02,50.993,
2004-03,47.451,
2004-04,47.961,
2004-05,47.077,
2004-06,47.948,
2004-07,48.573,
2004-08,48.184,
2004-09,46.840,
2004-10,44.611,
2004-11,42.457,
2004-12,40.730,
2005-01,42.905,
2005-02,42.134,
2005-03,42.565,
2005-04,39.932,
2005-05,42.101,
2005-06,45.719,
2005-07,47.705,
2005-08,46.761,
2005-09,47.190,
2005-10,44.298,
2005-11,45.567,
2005-12,44.316,
2006-01,43.474,
2006-02,43.174,
2006-03,42.552,
2006-04,40.937,
2006-05,39.695,
2006-06,39.358,
2006-07,38.683,
2006-08,38.850,
2006-09,39.243,
2006-10,38.684,
2006-11,37.341,
2006-12,31.851,
2007-01,31.832,
2007-02,31.265,
2007-03,29.205,
2007-04,28.734,
2007-05,29.309,
2007-06,29.234,
2007-07,29.515,
2007-08,29.413,
2007-09,28.301,
2007-10,27.772,
2007-11,28.040,
2007-12,27.062,
2008-01,26.538,
2008-02,26.629,
2008-03,25.011,
2008-04,25.170,
2008-05,27.018,
2008-06,26.363,
2008-07,25.974,
2008-08,27.463,
2008-09,28.018,
2008-10,31.367,
2008-11,31.228,
2008-12,28.483,
2009-01,29.434,
2009-02,29.775,
2009-03,27.646,
2009-04,27.118,
2009-05,11.886,
2009-06,11.797,
2009-07,11.607,
2009-08,11.479,
2009-09,11.115,
2009-10,11.006,
2009-11,10.815,
2009-12,10.718,
2010-01,10.818,
2010-02,11.065,
2010-03,10.969,
2010-04,11.133,
2010-05,12.027,
2010-06,11.857,
2010-07,10.899,
2010-08,11.153,
2010-09,10.345,
2010-10,14.091,
2010-11,15.046,
2010-12,11.286,
2011-01,10.938,
2011-02,10.575,
2011-03,10.306,
2011-04,9.815,
2011-05,10.139,
2011-06,10.012,
2011-07,10.124,
2011-08,10.049,
2011-09,10.769,
2011-10,10.394,
2011-11,10.755,
2011-12,11.075,
2012-01,11.019,
2012-02,10.736,
2012-03,10.865,
2012-04,10.850,
2012-05,11.547,
2012-06,11.618,
2012-07,11.688,
2012-08,11.372,
2012-09,11.303,
2012-10,11.184,
2012-11,11.179,
2012-12,10.847,
2013-01,10.456,
2013-02,10.835,
2013-03,14.553,
2013-04,14.107,
2013-05,13.909,
2013-06,13.448,
2013-07,13.839,
2013-08,13.835,
2013-09,13.494,
2013-10,13.427,
2013-11,13.623,
2013-12,13.462,
2014-01,13.639,
2014-02,13.439,
2014-03,12.890,
2014-04,13.059,
2014-05,13.164,
2014-06,13.176,
2014-07,13.296,
2014-08,13.473,
2014-09,14.074,
2014-10,14.142,
2014-11,14.824,
2014-12,14.420,
