"",BBK01.QUK770,BBK01.QUK770_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Estonia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:16,
2002-03,0.025,
2002-04,0.028,
2002-05,0.027,
2002-06,0.029,
2002-07,0.027,
2002-08,0.033,
2002-09,0.030,
2002-10,0.028,
2002-11,0.061,
2002-12,0.063,
2003-01,0.061,
2003-02,0.060,
2003-03,0.107,
2003-04,0.056,
2003-05,0.117,
2003-06,0.116,
2003-07,0.123,
2003-08,0.134,
2003-09,0.117,
2003-10,0.136,
2003-11,0.125,
2003-12,0.147,
2004-01,0.152,
2004-02,0.126,
2004-03,0.147,
2004-04,0.151,
2004-05,0.163,
2004-06,0.142,
2004-07,0.141,
2004-08,0.134,
2004-09,0.132,
2004-10,0.175,
2004-11,0.214,
2004-12,0.236,
2005-01,0.211,
2005-02,0.211,
2005-03,0.232,
2005-04,0.223,
2005-05,0.243,
2005-06,0.218,
2005-07,0.215,
2005-08,0.216,
2005-09,0.212,
2005-10,0.250,
2005-11,0.239,
2005-12,0.210,
2006-01,0.276,
2006-02,0.217,
2006-03,0.213,
2006-04,0.246,
2006-05,0.274,
2006-06,0.218,
2006-07,0.227,
2006-08,0.253,
2006-09,0.223,
2006-10,0.246,
2006-11,0.431,
2006-12,0.230,
2007-01,0.354,
2007-02,0.467,
2007-03,0.239,
2007-04,0.365,
2007-05,0.230,
2007-06,0.282,
2007-07,0.504,
2007-08,0.142,
2007-09,0.082,
2007-10,0.116,
2007-11,0.125,
2007-12,0.099,
2008-01,0.245,
2008-02,0.294,
2008-03,0.134,
2008-04,0.173,
2008-05,0.200,
2008-06,0.096,
2008-07,0.109,
2008-08,0.245,
2008-09,0.116,
2008-10,0.204,
2008-11,0.135,
2008-12,0.160,
2009-01,0.107,
2009-02,0.195,
2009-03,0.097,
2009-04,0.098,
2009-05,0.097,
2009-06,0.093,
2009-07,0.098,
2009-08,0.097,
2009-09,0.082,
2009-10,0.075,
2009-11,0.082,
2009-12,0.082,
2010-01,0.075,
2010-02,0.076,
2010-03,0.099,
2010-04,0.070,
2010-05,0.086,
2010-06,0.071,
2010-07,0.092,
2010-08,0.073,
2010-09,0.079,
2010-10,0.099,
2010-11,0.087,
2010-12,0.142,
2011-01,0.085,
2011-02,0.069,
2011-03,0.054,
2011-04,0.053,
2011-05,0.053,
2011-06,0.059,
2011-07,0.059,
2011-08,0.059,
2011-09,0.053,
2011-10,0.053,
2011-11,0.053,
2011-12,0.053,
2012-01,0.053,
2012-02,0.054,
2012-03,0.048,
2012-04,0.048,
2012-05,0.048,
2012-06,0.048,
2012-07,0.048,
2012-08,0.048,
2012-09,0.042,
2012-10,0.042,
2012-11,0.042,
2012-12,0.043,
2013-01,0.046,
2013-02,0.042,
2013-03,0.036,
2013-04,0.036,
2013-05,0.036,
2013-06,0.130,
2013-07,0.035,
2013-08,0.035,
2013-09,0.030,
2013-10,0.029,
2013-11,0.030,
2013-12,0.029,
2014-01,0.031,
2014-02,0.030,
2014-03,0.020,
2014-04,0.020,
2014-05,0.020,
2014-06,0.020,
2014-07,0.020,
2014-08,0.019,
2014-09,0.015,
2014-10,0.015,
