"",BBK01.QUK823,BBK01.QUK823_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Tunisia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:12,
2002-03,0.121,
2002-04,0.088,
2002-05,0.086,
2002-06,0.079,
2002-07,0.093,
2002-08,0.099,
2002-09,0.111,
2002-10,0.106,
2002-11,0.101,
2002-12,0.097,
2003-01,0.102,
2003-02,0.095,
2003-03,0.093,
2003-04,0.082,
2003-05,0.101,
2003-06,0.083,
2003-07,0.102,
2003-08,0.102,
2003-09,0.103,
2003-10,0.112,
2003-11,0.112,
2003-12,0.116,
2004-01,0.098,
2004-02,0.106,
2004-03,0.097,
2004-04,0.098,
2004-05,0.090,
2004-06,0.096,
2004-07,0.105,
2004-08,0.115,
2004-09,0.135,
2004-10,0.119,
2004-11,0.125,
2004-12,0.135,
2005-01,0.117,
2005-02,0.114,
2005-03,0.111,
2005-04,0.106,
2005-05,0.099,
2005-06,0.105,
2005-07,0.105,
2005-08,0.102,
2005-09,0.105,
2005-10,0.105,
2005-11,0.133,
2005-12,0.144,
2006-01,0.154,
2006-02,0.134,
2006-03,0.119,
2006-04,0.123,
2006-05,0.124,
2006-06,0.121,
2006-07,0.127,
2006-08,0.129,
2006-09,0.126,
2006-10,0.137,
2006-11,0.137,
2006-12,0.153,
2007-01,0.158,
2007-02,0.148,
2007-03,0.141,
2007-04,0.137,
2007-05,0.135,
2007-06,0.132,
2007-07,0.137,
2007-08,0.140,
2007-09,0.149,
2007-10,0.153,
2007-11,0.152,
2007-12,0.153,
2008-01,0.152,
2008-02,0.149,
2008-03,0.139,
2008-04,0.137,
2008-05,0.127,
2008-06,0.127,
2008-07,0.137,
2008-08,0.146,
2008-09,0.137,
2008-10,0.143,
2008-11,0.150,
2008-12,0.153,
2009-01,0.155,
2009-02,0.154,
2009-03,0.142,
2009-04,0.158,
2009-05,0.127,
2009-06,0.103,
2009-07,0.113,
2009-08,0.068,
2009-09,0.069,
2009-10,0.068,
2009-11,0.078,
2009-12,0.076,
2010-01,0.070,
2010-02,0.075,
2010-03,0.068,
2010-04,0.076,
2010-05,0.075,
2010-06,0.072,
2010-07,0.127,
2010-08,0.062,
2010-09,0.064,
2010-10,0.060,
2010-11,0.053,
2010-12,0.066,
2011-01,0.069,
2011-02,0.062,
2011-03,0.060,
2011-04,0.049,
2011-05,0.057,
2011-06,0.067,
2011-07,0.070,
2011-08,0.073,
2011-09,0.077,
2011-10,1.640,
2011-11,1.265,
2011-12,0.381,
2012-01,0.101,
2012-02,0.061,
2012-03,0.067,
2012-04,0.071,
2012-05,0.091,
2012-06,0.084,
2012-07,0.090,
2012-08,0.078,
2012-09,0.078,
2012-10,0.077,
2012-11,0.080,
2012-12,0.073,
2013-01,0.061,
2013-02,0.074,
2013-03,0.071,
2013-04,0.073,
2013-05,0.082,
2013-06,0.082,
2013-07,0.093,
2013-08,0.084,
2013-09,0.093,
2013-10,0.080,
2013-11,0.085,
2013-12,0.088,
2014-01,0.078,
2014-02,0.089,
2014-03,0.094,
2014-04,0.094,
2014-05,0.083,
2014-06,0.094,
2014-07,0.105,
2014-08,0.091,
2014-09,0.117,
2014-10,0.078,
