"",BBK01.PQ1713,BBK01.PQ1713_FLAGS
"",Lending to financial institutions (excluding MFIs) and insurance / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:21,
1968-10,0.075,
1969-01,0.077,
1969-04,0.076,
1969-07,0.078,
1969-10,0.077,
1970-01,0.082,
1970-04,0.090,
1970-07,0.094,
1970-10,0.105,
1971-01,0.106,
1971-04,0.116,
1971-07,0.127,
1971-10,0.160,
1972-01,0.156,
1972-04,0.163,
1972-07,0.181,
1972-10,0.207,
1973-01,0.201,
1973-04,0.245,
1973-07,0.245,
1973-10,0.280,
1974-01,0.290,
1974-04,0.310,
1974-07,0.330,
1974-10,0.367,
1975-01,0.382,
1975-04,0.410,
1975-07,0.424,
1975-10,0.443,
1976-01,0.441,
1976-04,0.441,
1976-07,0.456,
1976-10,0.476,
1977-01,0.462,
1977-04,0.477,
1977-07,0.475,
1977-10,0.483,
1978-01,0.487,
1978-04,0.481,
1978-07,0.483,
1978-10,0.503,
1979-01,0.522,
1979-04,0.519,
1979-07,0.518,
1979-10,0.538,
1980-01,0.553,
1980-04,0.560,
1980-07,0.566,
1980-10,0.641,
1981-01,0.639,
1981-04,0.663,
1981-07,0.720,
1981-10,0.779,
1982-01,0.808,
1982-04,0.828,
1982-07,0.843,
1982-10,0.873,
1983-01,0.890,
1983-04,0.920,
1983-07,0.906,
1983-10,0.922,
1984-01,0.957,
1984-04,0.956,
1984-07,0.908,
1984-10,0.932,
1985-01,0.899,
1985-04,0.904,
1985-07,0.846,
1985-10,0.929,
1986-01,0.929,
1986-04,0.904,
1986-07,0.856,
1986-10,0.850,
1987-01,0.808,
1987-04,0.816,
1987-07,0.829,
1987-10,0.851,
1988-01,0.823,
1988-04,0.828,
1988-07,0.795,
1988-10,0.815,
1989-01,0.778,
1989-04,0.781,
1989-07,0.787,
1989-10,0.789,
1990-01,0.769,
1990-04,0.787,
1990-07,0.804,
1990-10,0.842,
1991-01,0.840,
1991-04,0.855,
1991-07,0.902,
1991-10,0.932,
1992-01,0.952,
1992-04,0.953,
1992-07,0.966,
1992-10,1.041,
1993-01,1.006,
1993-04,1.017,
1993-07,1.026,
1993-10,1.129,
1994-01,1.101,
1994-04,1.104,
1994-07,1.144,
1994-10,1.201,
1995-01,1.451,
1995-04,1.644,
1995-07,1.758,
1995-10,1.616,
1996-01,1.682,
1996-04,1.819,
1996-07,1.879,
1996-10,2.089,
1997-01,2.086,
1997-04,2.052,
1997-07,2.110,
1997-10,2.205,
1998-01,2.208,
1998-04,2.159,
1998-07,2.198,
1998-10,2.240,
1999-01,1.065,
1999-04,1.082,
1999-07,1.093,
1999-10,1.118,
2000-01,1.107,
2000-04,1.234,
2000-07,1.243,
2000-10,1.243,
2001-01,1.211,
2001-04,1.218,
2001-07,1.201,
2001-10,1.279,
2002-01,1.304,
2002-04,1.290,
2002-07,1.279,
2002-10,1.320,
2003-01,1.350,
2003-04,1.428,
2003-07,1.414,
2003-10,1.593,
2004-01,1.686,
2004-04,1.860,
2004-07,1.829,
2004-10,1.569,
2005-01,1.511,
2005-04,1.574,
2005-07,1.659,
2005-10,1.677,
2006-01,1.662,
2006-04,1.751,
2006-07,1.763,
2006-10,1.898,
2007-01,1.886,
2007-04,1.928,
2007-07,1.948,
2007-10,1.996,
2008-01,1.998,
2008-04,2.148,
2008-07,2.290,
2008-10,3.100,
2009-01,3.127,
2009-04,3.188,
2009-07,3.372,
2009-10,3.649,
2010-01,3.692,
2010-04,3.723,
2010-07,3.722,
2010-10,3.652,
2011-01,3.695,
2011-04,3.774,
2011-07,3.901,
2011-10,3.803,
2012-01,3.888,
2012-04,3.943,
2012-07,4.068,
2012-10,3.960,
2013-01,4.023,
2013-04,4.027,
2013-07,4.114,
2013-10,4.370,
2014-01,4.384,
2014-04,4.509,
2014-07,5.048,
2014-10,5.534,
