"",BBK01.QUY444,BBK01.QUY444_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Ireland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:39,
2002-03,1.040,
2002-04,0.698,
2002-05,0.675,
2002-06,0.582,
2002-07,0.686,
2002-08,0.699,
2002-09,0.555,
2002-10,0.630,
2002-11,0.517,
2002-12,0.470,
2003-01,0.443,
2003-02,0.463,
2003-03,0.437,
2003-04,0.451,
2003-05,0.456,
2003-06,0.532,
2003-07,0.467,
2003-08,0.569,
2003-09,0.494,
2003-10,0.504,
2003-11,0.587,
2003-12,0.640,
2004-01,0.742,
2004-02,0.892,
2004-03,1.138,
2004-04,1.063,
2004-05,0.897,
2004-06,0.920,
2004-07,0.906,
2004-08,0.922,
2004-09,0.928,
2004-10,0.849,
2004-11,0.773,
2004-12,0.682,
2005-01,0.679,
2005-02,0.688,
2005-03,0.718,
2005-04,1.015,
2005-05,0.937,
2005-06,0.929,
2005-07,1.231,
2005-08,1.209,
2005-09,1.303,
2005-10,1.298,
2005-11,1.256,
2005-12,1.151,
2006-01,1.385,
2006-02,1.494,
2006-03,1.405,
2006-04,1.420,
2006-05,1.314,
2006-06,1.459,
2006-07,1.470,
2006-08,0.932,
2006-09,1.415,
2006-10,1.573,
2006-11,1.417,
2006-12,1.971,
2007-01,2.020,
2007-02,1.931,
2007-03,2.162,
2007-04,2.412,
2007-05,2.882,
2007-06,2.999,
2007-07,3.046,
2007-08,2.418,
2007-09,2.630,
2007-10,2.649,
2007-11,2.628,
2007-12,2.440,
2008-01,2.286,
2008-02,2.188,
2008-03,2.115,
2008-04,1.976,
2008-05,2.276,
2008-06,2.003,
2008-07,1.978,
2008-08,2.080,
2008-09,1.991,
2008-10,1.831,
2008-11,1.891,
2008-12,1.831,
2009-01,1.704,
2009-02,1.717,
2009-03,1.720,
2009-04,1.751,
2009-05,1.799,
2009-06,1.311,
2009-07,1.676,
2009-08,1.780,
2009-09,1.718,
2009-10,1.587,
2009-11,1.676,
2009-12,1.412,
2010-01,1.462,
2010-02,1.566,
2010-03,1.680,
2010-04,1.717,
2010-05,1.777,
2010-06,1.731,
2010-07,1.937,
2010-08,1.517,
2010-09,1.516,
2010-10,1.480,
2010-11,1.271,
2010-12,1.128,
2011-01,1.210,
2011-02,1.062,
2011-03,1.150,
2011-04,1.123,
2011-05,1.082,
2011-06,1.110,
2011-07,0.713,
2011-08,0.714,
2011-09,0.690,
2011-10,0.742,
2011-11,0.656,
2011-12,0.582,
2012-01,0.597,
2012-02,0.643,
2012-03,0.644,
2012-04,0.928,
2012-05,0.843,
2012-06,1.054,
2012-07,1.229,
2012-08,1.387,
2012-09,1.503,
2012-10,1.710,
2012-11,1.660,
2012-12,1.708,
2013-01,1.818,
2013-02,1.675,
2013-03,1.691,
2013-04,1.783,
2013-05,2.031,
2013-06,1.847,
2013-07,2.040,
2013-08,1.865,
2013-09,1.969,
2013-10,2.175,
2013-11,1.921,
2013-12,1.767,
2014-01,1.755,
2014-02,1.603,
2014-03,1.635,
2014-04,1.655,
2014-05,1.766,
2014-06,1.979,
2014-07,2.565,
2014-08,2.454,
2014-09,2.049,
2014-10,2.271,
