"",BBK01.OUB335,BBK01.OUB335_FLAGS
"",Deposits and borrowing from foreign general government / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:58,
1999-01,5.613,
1999-02,9.685,
1999-03,8.741,
1999-04,9.508,
1999-05,8.944,
1999-06,8.651,
1999-07,9.143,
1999-08,9.644,
1999-09,10.350,
1999-10,10.937,
1999-11,11.552,
1999-12,12.531,
2000-01,12.485,
2000-02,11.262,
2000-03,11.012,
2000-04,12.574,
2000-05,14.571,
2000-06,12.303,
2000-07,11.746,
2000-08,12.380,
2000-09,11.285,
2000-10,12.641,
2000-11,13.024,
2000-12,14.174,
2001-01,17.695,
2001-02,17.589,
2001-03,14.586,
2001-04,17.404,
2001-05,19.391,
2001-06,14.912,
2001-07,17.875,
2001-08,18.892,
2001-09,16.506,
2001-10,17.297,
2001-11,16.613,
2001-12,15.110,
2002-01,16.507,
2002-02,16.940,
2002-03,19.711,
2002-04,18.793,
2002-05,17.524,
2002-06,16.392,
2002-07,16.965,
2002-08,18.331,
2002-09,20.681,
2002-10,17.426,
2002-11,17.188,
2002-12,18.232,
2003-01,20.647,
2003-02,21.075,
2003-03,17.876,
2003-04,17.765,
2003-05,14.792,
2003-06,14.144,
2003-07,15.512,
2003-08,14.111,
2003-09,15.492,
2003-10,16.388,
2003-11,13.406,
2003-12,14.299,
2004-01,14.754,
2004-02,16.145,
2004-03,14.113,
2004-04,16.424,
2004-05,15.758,
2004-06,16.765,
2004-07,17.583,
2004-08,17.774,
2004-09,18.713,
2004-10,19.193,
2004-11,18.454,
2004-12,16.100,
2005-01,18.399,
2005-02,19.419,
2005-03,14.659,
2005-04,18.214,
2005-05,17.582,
2005-06,17.986,
2005-07,16.978,
2005-08,15.599,
2005-09,15.333,
2005-10,14.350,
2005-11,16.175,
2005-12,16.171,
2006-01,16.809,
2006-02,15.656,
2006-03,15.844,
2006-04,16.266,
2006-05,17.937,
2006-06,17.560,
2006-07,18.197,
2006-08,17.529,
2006-09,17.795,
2006-10,17.262,
2006-11,19.901,
2006-12,17.806,
2007-01,17.823,
2007-02,17.504,
2007-03,15.926,
2007-04,16.378,
2007-05,16.908,
2007-06,19.376,
2007-07,21.128,
2007-08,21.936,
2007-09,18.155,
2007-10,18.857,
2007-11,23.052,
2007-12,22.770,
2008-01,26.129,
2008-02,24.345,
2008-03,19.535,
2008-04,17.691,
2008-05,17.875,
2008-06,16.362,
2008-07,18.762,
2008-08,18.882,
2008-09,17.268,
2008-10,16.304,
2008-11,17.053,
2008-12,7.985,
2009-01,9.113,
2009-02,7.558,
2009-03,6.923,
2009-04,6.712,
2009-05,6.984,
2009-06,5.874,
2009-07,7.187,
2009-08,6.880,
2009-09,7.496,
2009-10,7.724,
2009-11,8.898,
2009-12,5.511,
2010-01,7.291,
2010-02,7.396,
2010-03,7.387,
2010-04,10.619,
2010-05,12.127,
2010-06,11.181,
2010-07,12.494,
2010-08,19.733,
2010-09,10.259,
2010-10,17.932,
2010-11,13.649,
2010-12,10.026,
2011-01,15.468,
2011-02,17.389,
2011-03,10.520,
2011-04,7.921,
2011-05,9.780,
2011-06,10.060,
2011-07,11.095,
2011-08,10.376,
2011-09,9.458,
2011-10,10.087,
2011-11,10.529,
2011-12,9.292,
2012-01,11.432,
2012-02,8.965,
2012-03,9.352,
2012-04,10.975,
2012-05,11.476,
2012-06,9.293,
2012-07,11.189,
2012-08,10.066,
2012-09,10.570,
2012-10,8.636,
2012-11,11.183,
2012-12,8.713,
2013-01,11.018,
2013-02,8.124,
2013-03,7.095,
2013-04,6.837,
2013-05,10.080,
2013-06,11.668,
2013-07,8.411,
2013-08,6.718,
2013-09,6.831,
2013-10,6.411,
2013-11,6.860,
2013-12,4.868,
2014-01,6.664,
2014-02,8.557,
2014-03,8.389,
2014-04,5.295,
2014-05,8.298,
2014-06,4.858,
2014-07,8.440,
2014-08,4.883,
2014-09,4.410,
2014-10,5.437,
2014-11,5.398,
2014-12,4.315,Provisional value
