"",BBK01.OUM406,BBK01.OUM406_FLAGS
"",Balances and loans to foreign banks (MFIs) / long-term / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:03,
1999-01,2.541,
1999-02,2.402,
1999-03,2.184,
1999-04,2.535,
1999-05,2.674,
1999-06,2.699,
1999-07,2.667,
1999-08,2.695,
1999-09,2.707,
1999-10,2.750,
1999-11,2.691,
1999-12,2.759,
2000-01,2.810,
2000-02,3.698,
2000-03,3.777,
2000-04,3.883,
2000-05,3.932,
2000-06,4.303,
2000-07,4.680,
2000-08,5.196,
2000-09,5.662,
2000-10,6.895,
2000-11,7.339,
2000-12,7.532,
2001-01,7.035,
2001-02,7.291,
2001-03,7.526,
2001-04,7.681,
2001-05,8.099,
2001-06,8.331,
2001-07,7.975,
2001-08,8.042,
2001-09,8.554,
2001-10,8.709,
2001-11,8.846,
2001-12,9.518,
2002-01,9.401,
2002-02,9.505,
2002-03,9.525,
2002-04,9.605,
2002-05,9.737,
2002-06,9.764,
2002-07,8.972,
2002-08,8.876,
2002-09,9.557,
2002-10,10.050,
2002-11,9.930,
2002-12,11.221,
2003-01,11.554,
2003-02,11.824,
2003-03,12.320,
2003-04,12.459,
2003-05,13.238,
2003-06,14.876,
2003-07,15.024,
2003-08,15.188,
2003-09,16.029,
2003-10,15.954,
2003-11,15.372,
2003-12,15.586,
2004-01,15.264,
2004-02,14.924,
2004-03,14.998,
2004-04,14.915,
2004-05,14.869,
2004-06,15.691,
2004-07,16.507,
2004-08,15.815,
2004-09,16.048,
2004-10,15.525,
2004-11,15.703,
2004-12,15.731,
2005-01,15.484,
2005-02,15.135,
2005-03,15.671,
2005-04,15.891,
2005-05,15.933,
2005-06,15.925,
2005-07,16.163,
2005-08,16.611,
2005-09,17.455,
2005-10,18.451,
2005-11,17.649,
2005-12,18.267,
2006-01,22.033,
2006-02,21.939,
2006-03,22.171,
2006-04,22.043,
2006-05,23.466,
2006-06,24.659,
2006-07,24.343,
2006-08,24.613,
2006-09,24.387,
2006-10,24.200,
2006-11,25.182,
2006-12,26.856,
2007-01,27.312,
2007-02,27.573,
2007-03,28.160,
2007-04,28.410,
2007-05,28.509,
2007-06,29.651,
2007-07,29.984,
2007-08,29.978,
2007-09,31.591,
2007-10,31.766,
2007-11,31.814,
2007-12,32.087,
2008-01,31.938,
2008-02,32.465,
2008-03,31.938,
2008-04,32.665,
2008-05,32.889,
2008-06,33.073,
2008-07,33.462,
2008-08,33.399,
2008-09,34.955,
2008-10,35.088,
2008-11,34.524,
2008-12,33.192,
2009-01,33.357,
2009-02,33.351,
2009-03,32.613,
2009-04,31.860,
2009-05,32.030,
2009-06,32.112,
2009-07,31.761,
2009-08,31.436,
2009-09,31.031,
2009-10,31.213,
2009-11,31.154,
2009-12,31.382,
2010-01,31.895,
2010-02,30.867,
2010-03,30.967,
2010-04,30.953,
2010-05,30.745,
2010-06,23.435,
2010-07,22.856,
2010-08,22.956,
2010-09,22.859,
2010-10,20.354,
2010-11,20.156,
2010-12,20.267,
2011-01,20.082,
2011-02,19.915,
2011-03,19.834,
2011-04,19.773,
2011-05,19.886,
2011-06,19.645,
2011-07,19.853,
2011-08,19.815,
2011-09,20.552,
2011-10,18.898,
2011-11,19.044,
2011-12,19.088,
2012-01,18.887,
2012-02,18.753,
2012-03,18.961,
2012-04,18.873,
2012-05,18.836,
2012-06,18.761,
2012-07,18.720,
2012-08,18.723,
2012-09,18.955,
2012-10,19.209,
2012-11,19.198,
2012-12,19.768,
2013-01,19.656,
2013-02,19.507,
2013-03,19.501,
2013-04,18.972,
2013-05,18.770,
2013-06,18.535,
2013-07,18.025,
2013-08,17.139,
2013-09,17.089,
2013-10,16.886,
2013-11,16.969,
2013-12,16.985,
2014-01,17.092,
2014-02,17.259,
2014-03,17.151,
2014-04,17.126,
2014-05,17.041,
2014-06,13.878,
2014-07,13.794,
2014-08,13.680,
2014-09,13.840,
2014-10,13.199,
2014-11,13.128,
2014-12,12.565,Provisional value
