"",BBK01.QUX706,BBK01.QUX706_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Liberia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:38,
2002-03,0.814,
2002-04,0.846,
2002-05,0.655,
2002-06,1.048,
2002-07,1.000,
2002-08,0.998,
2002-09,1.100,
2002-10,1.034,
2002-11,0.923,
2002-12,0.898,
2003-01,0.860,
2003-02,0.877,
2003-03,0.833,
2003-04,0.807,
2003-05,0.805,
2003-06,0.812,
2003-07,0.854,
2003-08,0.847,
2003-09,0.770,
2003-10,0.796,
2003-11,0.809,
2003-12,0.773,
2004-01,0.833,
2004-02,0.791,
2004-03,0.888,
2004-04,0.897,
2004-05,0.846,
2004-06,0.980,
2004-07,0.942,
2004-08,0.921,
2004-09,0.801,
2004-10,0.801,
2004-11,0.777,
2004-12,0.823,
2005-01,0.818,
2005-02,0.740,
2005-03,0.823,
2005-04,0.768,
2005-05,0.757,
2005-06,0.779,
2005-07,0.810,
2005-08,0.771,
2005-09,0.788,
2005-10,0.850,
2005-11,0.860,
2005-12,0.929,
2006-01,0.883,
2006-02,0.911,
2006-03,0.870,
2006-04,0.847,
2006-05,0.824,
2006-06,0.756,
2006-07,0.753,
2006-08,0.841,
2006-09,0.663,
2006-10,0.737,
2006-11,0.741,
2006-12,0.772,
2007-01,0.763,
2007-02,0.756,
2007-03,0.771,
2007-04,0.785,
2007-05,0.778,
2007-06,0.798,
2007-07,0.796,
2007-08,0.792,
2007-09,0.790,
2007-10,0.809,
2007-11,0.810,
2007-12,0.834,
2008-01,0.768,
2008-02,0.737,
2008-03,0.760,
2008-04,0.797,
2008-05,0.861,
2008-06,0.985,
2008-07,0.773,
2008-08,0.800,
2008-09,0.860,
2008-10,0.917,
2008-11,0.917,
2008-12,0.823,
2009-01,0.925,
2009-02,0.938,
2009-03,0.919,
2009-04,0.975,
2009-05,0.923,
2009-06,0.869,
2009-07,0.879,
2009-08,0.878,
2009-09,0.854,
2009-10,0.829,
2009-11,0.816,
2009-12,0.888,
2010-01,0.927,
2010-02,0.968,
2010-03,0.997,
2010-04,1.047,
2010-05,1.068,
2010-06,0.956,
2010-07,0.969,
2010-08,1.136,
2010-09,1.031,
2010-10,1.022,
2010-11,1.115,
2010-12,1.057,
2011-01,1.064,
2011-02,1.044,
2011-03,0.948,
2011-04,0.912,
2011-05,0.872,
2011-06,0.922,
2011-07,0.988,
2011-08,0.994,
2011-09,1.094,
2011-10,0.936,
2011-11,0.965,
2011-12,0.945,
2012-01,0.913,
2012-02,0.880,
2012-03,0.892,
2012-04,0.859,
2012-05,0.893,
2012-06,0.812,
2012-07,0.830,
2012-08,0.846,
2012-09,0.856,
2012-10,0.885,
2012-11,0.912,
2012-12,0.914,
2013-01,0.870,
2013-02,0.843,
2013-03,0.912,
2013-04,0.830,
2013-05,0.823,
2013-06,0.815,
2013-07,0.821,
2013-08,0.871,
2013-09,0.820,
2013-10,0.815,
2013-11,0.760,
2013-12,0.743,
2014-01,0.749,
2014-02,0.728,
2014-03,0.777,
2014-04,0.742,
2014-05,0.764,
2014-06,0.778,
2014-07,0.796,
2014-08,0.811,
2014-09,0.823,
2014-10,0.859,
