"",BBK01.OUU237,BBK01.OUU237_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for up to and including 1 year / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:01,
1999-01,0.055,
1999-02,0.054,
1999-03,0.055,
1999-04,0.057,
1999-05,0.063,
1999-06,0.061,
1999-07,0.063,
1999-08,0.063,
1999-09,0.063,
1999-10,0.062,
1999-11,0.059,
1999-12,0.059,
2000-01,0.060,
2000-02,0.057,
2000-03,0.055,
2000-04,0.055,
2000-05,0.052,
2000-06,0.050,
2000-07,0.054,
2000-08,0.051,
2000-09,0.052,
2000-10,0.054,
2000-11,0.055,
2000-12,0.057,
2001-01,0.068,
2001-02,0.075,
2001-03,0.082,
2001-04,0.096,
2001-05,0.106,
2001-06,0.138,
2001-07,0.152,
2001-08,0.161,
2001-09,0.179,
2001-10,0.182,
2001-11,0.194,
2001-12,0.148,
2002-01,0.147,
2002-02,0.147,
2002-03,0.149,
2002-04,0.146,
2002-05,0.146,
2002-06,0.144,
2002-07,0.146,
2002-08,0.145,
2002-09,0.150,
2002-10,0.153,
2002-11,0.155,
2002-12,0.153,
2003-01,0.170,
2003-02,0.158,
2003-03,0.157,
2003-04,0.166,
2003-05,0.170,
2003-06,0.173,
2003-07,0.181,
2003-08,0.185,
2003-09,0.192,
2003-10,0.195,
2003-11,0.210,
2003-12,0.200,
2004-01,0.211,
2004-02,0.202,
2004-03,0.202,
2004-04,0.202,
2004-05,0.199,
2004-06,0.201,
2004-07,0.204,
2004-08,0.204,
2004-09,0.204,
2004-10,0.210,
2004-11,0.231,
2004-12,0.208,
2005-01,0.196,
2005-02,0.193,
2005-03,0.190,
2005-04,0.188,
2005-05,0.194,
2005-06,0.197,
2005-07,0.201,
2005-08,0.205,
2005-09,0.214,
2005-10,0.220,
2005-11,0.225,
2005-12,0.230,
2006-01,0.235,
2006-02,0.237,
2006-03,0.235,
2006-04,0.237,
2006-05,0.246,
2006-06,0.251,
2006-07,0.256,
2006-08,0.260,
2006-09,0.258,
2006-10,0.259,
2006-11,0.273,
2006-12,0.309,
2007-01,0.314,
2007-02,0.316,
2007-03,0.313,
2007-04,0.316,
2007-05,0.311,
2007-06,0.306,
2007-07,0.302,
2007-08,0.303,
2007-09,0.297,
2007-10,0.305,
2007-11,0.326,
2007-12,0.306,
2008-01,0.318,
2008-02,0.334,
2008-03,0.363,
2008-04,0.373,
2008-05,0.379,
2008-06,0.372,
2008-07,0.383,
2008-08,0.368,
2008-09,0.366,
2008-10,0.362,
2008-11,0.359,
2008-12,0.372,
2009-01,0.400,
2009-02,0.408,
2009-03,0.398,
2009-04,0.398,
2009-05,0.399,
2009-06,0.402,
2009-07,0.395,
2009-08,0.396,
2009-09,0.395,
2009-10,0.386,
2009-11,0.380,
2009-12,0.356,
2010-01,0.334,
2010-02,0.317,
2010-03,0.307,
2010-04,0.293,
2010-05,0.277,
2010-06,0.257,
2010-07,0.258,
2010-08,0.227,
2010-09,0.216,
2010-10,0.207,
2010-11,0.215,
2010-12,0.195,
2011-01,0.182,
2011-02,0.174,
2011-03,0.170,
2011-04,0.168,
2011-05,0.167,
2011-06,0.165,
2011-07,0.162,
2011-08,0.160,
2011-09,0.159,
2011-10,0.158,
2011-11,0.162,
2011-12,0.154,
2012-01,0.153,
2012-02,0.151,
2012-03,0.152,
2012-04,0.153,
2012-05,0.152,
2012-06,0.151,
2012-07,0.147,
2012-08,0.145,
2012-09,0.143,
2012-10,0.137,
2012-11,0.139,
2012-12,0.131,
2013-01,0.125,
2013-02,0.119,
2013-03,0.116,
2013-04,0.112,
2013-05,0.108,
2013-06,0.104,
2013-07,0.100,
2013-08,0.098,
2013-09,0.097,
2013-10,0.095,
2013-11,0.094,
2013-12,0.094,
2014-01,0.093,
2014-02,0.091,
2014-03,0.091,
2014-04,0.091,
2014-05,0.092,
2014-06,0.092,
2014-07,0.090,
2014-08,0.090,
2014-09,0.089,
2014-10,0.087,
2014-11,0.091,
2014-12,0.090,Provisional value
