"",BBEX3.A.MZN.EUR.CA.AC.A04,BBEX3.A.MZN.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Mozambique / EUR 1 = MZN ... (middle),
unit,MZN (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:30,
2007,35.072,
2008,35.660,
2009,37.502,
2010,43.745,
2011,40.385,
2012,36.636,
2013,39.816,
2014,40.624,
"",General: Currency conversion with effect from 1 July 2006 at the rate of MZM 1000 (metical (old)) = MZN 1 (metical (new)). The currency conversion did not entail any appreciation or depreciation against other currencies.,
"","Source: Banco de Moçambique, Maputo.",
"",Methodology: Calculated on the basis of month-end buying and selling rates.,
