"",BBK01.OUA121,BBK01.OUA121_FLAGS
"",Deposits and borrowing from domestic self-employed persons / Savings bonds / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:37,
1968-12,0.191,
1969-01,0.233,
1969-02,0.257,
1969-03,0.275,
1969-04,0.290,
1969-05,0.303,
1969-06,0.313,
1969-07,0.334,
1969-08,0.350,
1969-09,0.361,
1969-10,0.373,
1969-11,0.385,
1969-12,0.398,
1970-01,0.419,
1970-02,0.442,
1970-03,0.452,
1970-04,0.473,
1970-05,0.483,
1970-06,0.491,
1970-07,0.503,
1970-08,0.512,
1970-09,0.519,
1970-10,0.528,
1970-11,0.537,
1970-12,0.556,
1971-01,0.595,
1971-02,0.616,
1971-03,0.632,
1971-04,0.650,
1971-05,0.660,
1971-06,0.656,
1971-07,0.673,
1971-08,0.685,
1971-09,0.697,
1971-10,0.714,
1971-11,0.730,
1971-12,0.759,
1972-01,0.813,
1972-02,0.852,
1972-03,0.890,
1972-04,0.908,
1972-05,0.922,
1972-06,0.939,
1972-07,0.970,
1972-08,0.999,
1972-09,1.018,
1972-10,1.043,
1972-11,1.062,
1972-12,1.084,
1973-01,1.164,
1973-02,1.219,
1973-03,1.267,
1973-04,1.299,
1973-05,1.326,
1973-06,1.360,
1973-07,1.413,
1973-08,1.462,
1973-09,1.498,
1973-10,1.530,
1973-11,1.573,
1973-12,1.614,
1974-01,1.650,
1974-02,1.681,
1974-03,1.666,
1974-04,1.657,
1974-05,1.674,
1974-06,1.684,
1974-07,1.712,
1974-08,1.728,
1974-09,1.748,
1974-10,1.768,
1974-11,1.798,
1974-12,1.830,
1975-01,1.984,
1975-02,2.090,
1975-03,2.164,
1975-04,2.230,
1975-05,2.274,
1975-06,2.328,
1975-07,2.374,
1975-08,2.399,
1975-09,2.420,
1975-10,2.443,
1975-11,2.419,
1975-12,2.431,
1976-01,2.480,
1976-02,2.524,
1976-03,2.597,
1976-04,2.636,
1976-05,2.658,
1976-06,2.657,
1976-07,2.668,
1976-08,2.695,
1976-09,2.732,
1976-10,2.729,
1976-11,2.776,
1976-12,2.882,
1977-01,2.989,
1977-02,3.066,
1977-03,3.121,
1977-04,3.222,
1977-05,3.260,
1977-06,3.269,
1977-07,3.319,
1977-08,3.357,
1977-09,3.336,
1977-10,3.345,
1977-11,3.340,
1977-12,3.372,
1978-01,3.515,
1978-02,3.553,
1978-03,3.537,
1978-04,3.553,
1978-05,3.564,
1978-06,3.581,
1978-07,3.590,
1978-08,3.592,
1978-09,3.608,
1978-10,3.611,
1978-11,3.657,
1978-12,3.682,
1979-01,3.661,
1979-02,3.643,
1979-03,3.653,
1979-04,3.608,
1979-05,3.648,
1979-06,3.668,
1979-07,3.723,
1979-08,3.842,
1979-09,3.928,
1979-10,3.989,
1979-11,4.063,
1979-12,4.194,
1980-01,4.362,
1980-02,4.411,
1980-03,4.402,
1980-04,4.471,
1980-05,4.567,
1980-06,4.638,
1980-07,4.726,
1980-08,4.795,
1980-09,4.802,
1980-10,4.801,
1980-11,4.747,
1980-12,4.703,
1981-01,4.762,
1981-02,4.768,
1981-03,4.825,
1981-04,4.818,
1981-05,4.848,
1981-06,4.865,
1981-07,4.892,
1981-08,4.883,
1981-09,4.894,
1981-10,4.930,
1981-11,4.928,
1981-12,4.951,
1982-01,4.930,
1982-02,4.933,
1982-03,4.960,
1982-04,4.965,
1982-05,4.980,
1982-06,4.950,
1982-07,4.929,
1982-08,4.937,
1982-09,4.945,
1982-10,4.997,
1982-11,5.001,
1982-12,5.030,
1983-01,5.052,
1983-02,5.083,
1983-03,5.124,
1983-04,5.121,
1983-05,5.114,
1983-06,5.112,
1983-07,5.142,
1983-08,5.139,
1983-09,5.160,
1983-10,5.193,
1983-11,5.220,
1983-12,5.240,
1984-01,5.261,
1984-02,5.332,
1984-03,5.364,
1984-04,5.348,
1984-05,5.308,
1984-06,5.287,
1984-07,5.295,
1984-08,5.302,
1984-09,5.341,
1984-10,5.362,
1984-11,5.368,
1984-12,5.368,
1985-01,5.323,
1985-02,5.337,
1985-03,5.329,
1985-04,5.358,
1985-05,5.378,
1985-06,5.364,
1985-07,5.378,
1985-08,5.428,
1985-09,5.401,
1985-10,5.388,
1985-11,5.394,
1985-12,5.643,
1986-01,5.708,
1986-02,5.769,
1986-03,5.812,
1986-04,5.788,
1986-05,5.766,
1986-06,5.770,
1986-07,5.926,
1986-08,5.942,
1986-09,5.876,
1986-10,5.910,
1986-11,5.934,
1986-12,5.979,
1987-01,6.033,
1987-02,6.106,
1987-03,6.150,
1987-04,6.165,
1987-05,6.208,
1987-06,6.229,
1987-07,6.225,
1987-08,6.223,
1987-09,6.219,
1987-10,6.086,
1987-11,6.160,
1987-12,6.223,
1988-01,6.423,
1988-02,6.173,
