"",BBK01.PC3654,BBK01.PC3654_FLAGS
"",Lending to domestic enterprises and self-employed persons / Long-term / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:31,
1985-10,1.748,
1986-01,1.827,
1986-04,1.884,
1986-07,1.918,
1986-10,2.034,
1987-01,2.217,
1987-04,2.462,
1987-07,2.648,
1987-10,2.708,
1988-01,2.760,
1988-04,2.918,
1988-07,3.031,
1988-10,3.176,
1989-01,3.169,
1989-04,3.160,
1989-07,3.202,
1989-10,3.302,
1990-01,3.278,
1990-04,3.411,
1990-07,3.446,
1990-10,3.317,
1991-01,3.443,
1991-04,3.640,
1991-07,3.626,
1991-10,3.733,
1992-01,3.762,
1992-04,3.807,
1992-07,3.929,
1992-10,6.896,
1993-01,6.654,
1993-04,6.704,
1993-07,6.968,
1993-10,7.351,
1994-01,7.345,
1994-04,7.452,
1994-07,8.956,
1994-10,9.093,
1995-01,8.952,
1995-04,8.994,
1995-07,9.051,
1995-10,9.168,
1996-01,9.451,
1996-04,9.649,
1996-07,9.679,
1996-10,10.254,
1997-01,10.087,
1997-04,10.370,
1997-07,10.085,
1997-10,10.459,
1998-01,10.537,
1998-04,10.413,
1998-07,10.565,
1998-10,10.910,
1999-01,8.384,
1999-04,8.517,
1999-07,8.967,
1999-10,9.120,
2000-01,9.631,
2000-04,9.494,
2000-07,9.546,
2000-10,9.913,
2001-01,10.692,
2001-04,10.974,
2001-07,11.079,
2001-10,11.382,
2002-01,11.965,
2002-04,17.425,
2002-07,17.543,
2002-10,17.101,
2003-01,17.293,
2003-04,17.310,
2003-07,17.877,
2003-10,18.022,
2004-01,17.760,
2004-04,18.025,
2004-07,17.827,
2004-10,17.956,
2005-01,18.119,
2005-04,18.124,
2005-07,18.946,
2005-10,77.169,
2006-01,76.923,
2006-04,76.032,
2006-07,74.863,
2006-10,73.794,
2007-01,72.482,
2007-04,71.061,
2007-07,72.849,
2007-10,74.669,
2008-01,73.998,
2008-04,74.175,
2008-07,73.904,
2008-10,72.789,
2009-01,71.441,
2009-04,68.326,
2009-07,67.696,
2009-10,67.049,
2010-01,65.296,
2010-04,65.177,
2010-07,66.118,
2010-10,65.264,
2011-01,64.425,
2011-04,63.632,
2011-07,63.426,
2011-10,63.239,
2012-01,62.856,
2012-04,62.858,
2012-07,61.873,
2012-10,56.806,
2013-01,56.683,
2013-04,52.823,
2013-07,53.411,
2013-10,53.591,
2014-01,53.041,
2014-04,52.784,
2014-07,53.109,
2014-10,52.970,
