"",BBK01.RU5830,BBK01.RU5830_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Pakistan / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:13,
1982-06,0.028,
1982-07,0.027,
1982-08,0.035,
1982-09,0.028,
1982-10,0.032,
1982-11,0.029,
1982-12,0.033,
1983-01,0.097,
1983-02,0.099,
1983-03,0.098,
1983-04,0.099,
1983-05,0.074,
1983-06,0.079,
1983-07,0.077,
1983-08,0.035,
1983-09,0.042,
1983-10,0.034,
1983-11,0.039,
1983-12,0.034,
1984-01,0.031,
1984-02,0.030,
1984-03,0.032,
1984-04,0.030,
1984-05,0.031,
1984-06,0.030,
1984-07,0.032,
1984-08,0.029,
1984-09,0.027,
1984-10,0.023,
1984-11,0.031,
1984-12,0.026,
1985-01,0.033,
1985-02,0.035,
1985-03,0.029,
1985-04,0.033,
1985-05,0.035,
1985-06,0.034,
1985-07,0.037,
1985-08,0.037,
1985-09,0.037,
1985-10,0.043,
1985-11,0.039,
1985-12,0.043,
1986-01,0.038,
1986-02,0.041,
1986-03,0.040,
1986-04,0.033,
1986-05,0.036,
1986-06,0.037,
1986-07,0.036,
1986-08,0.036,
1986-09,0.032,
1986-10,0.034,
1986-11,0.036,
1986-12,0.030,
1987-01,0.035,
1987-02,0.034,
1987-03,0.033,
1987-04,0.035,
1987-05,0.035,
1987-06,0.030,
1987-07,0.031,
1987-08,0.032,
1987-09,0.034,
1987-10,0.033,
1987-11,0.029,
1987-12,0.033,
1988-01,0.031,
1988-02,0.035,
1988-03,0.031,
1988-04,0.031,
1988-05,0.037,
1988-06,0.037,
1988-07,0.034,
1988-08,0.038,
1988-09,0.033,
1988-10,0.038,
1988-11,0.031,
1988-12,0.034,
1989-01,0.043,
1989-02,0.033,
1989-03,0.032,
1989-04,0.036,
1989-05,0.036,
1989-06,0.044,
1989-07,0.047,
1989-08,0.039,
1989-09,0.041,
1989-10,0.038,
1989-11,0.040,
1989-12,0.039,
1990-01,0.039,
1990-02,0.039,
1990-03,0.044,
1990-04,0.039,
1990-05,0.047,
1990-06,0.054,
1990-07,0.052,
1990-08,0.052,
1990-09,0.046,
1990-10,0.047,
1990-11,0.049,
1990-12,0.050,
1991-01,0.051,
1991-02,0.052,
1991-03,0.056,
1991-04,0.066,
1991-05,0.060,
1991-06,0.063,
1991-07,0.053,
1991-08,0.063,
1991-09,0.057,
1991-10,0.056,
1991-11,0.053,
1991-12,0.058,
1992-01,0.059,
1992-02,0.065,
1992-03,0.083,
1992-04,0.053,
1992-05,0.052,
1992-06,0.051,
1992-07,0.049,
1992-08,0.059,
1992-09,0.055,
1992-10,0.072,
1992-11,0.076,
1992-12,0.062,
1993-01,0.063,
1993-02,0.058,
1993-03,0.070,
1993-04,0.072,
1993-05,0.074,
1993-06,0.098,
1993-07,0.069,
1993-08,0.070,
1993-09,0.086,
1993-10,0.086,
1993-11,0.088,
1993-12,0.088,
1994-01,0.082,
1994-02,0.075,
1994-03,0.068,
1994-04,0.085,
1994-05,0.115,
1994-06,0.129,
1994-07,0.086,
1994-08,0.076,
1994-09,0.090,
1994-10,0.082,
1994-11,0.116,
1994-12,0.138,
1995-01,0.109,
1995-02,.,No value available
1995-03,0.060,
1995-04,0.077,
1995-05,0.088,
1995-06,0.070,
1995-07,0.072,
1995-08,0.070,
1995-09,0.066,
1995-10,0.074,
1995-11,0.086,
1995-12,0.097,
1996-01,0.097,
1996-02,0.087,
1996-03,0.112,
1996-04,0.098,
1996-05,0.090,
1996-06,0.081,
1996-07,0.109,
1996-08,0.089,
1996-09,0.142,
1996-10,0.080,
1996-11,0.103,
1996-12,0.091,
1997-01,0.090,
1997-02,0.088,
1997-03,0.089,
1997-04,0.092,
1997-05,0.084,
1997-06,0.113,
1997-07,0.080,
1997-08,0.107,
1997-09,0.091,
1997-10,0.096,
1997-11,0.070,
1997-12,0.137,
1998-01,0.089,
1998-02,0.093,
1998-03,0.089,
1998-04,0.088,
1998-05,0.083,
1998-06,0.114,
1998-07,0.065,
1998-08,0.071,
1998-09,0.069,
1998-10,0.082,
1998-11,0.082,
1998-12,0.080,
1999-01,0.088,
1999-02,0.072,
1999-03,0.090,
1999-04,0.075,
1999-05,0.078,
1999-06,0.085,
1999-07,0.088,
1999-08,0.085,
1999-09,0.086,
1999-10,0.096,
1999-11,0.095,
1999-12,0.093,
2000-01,0.098,
2000-02,0.103,
2000-03,0.098,
2000-04,0.097,
2000-05,0.096,
2000-06,0.136,
2000-07,0.139,
2000-08,0.149,
2000-09,0.140,
2000-10,0.140,
2000-11,0.150,
2000-12,0.137,
2001-01,0.134,
2001-02,0.130,
2001-03,0.128,
2001-04,0.135,
2001-05,0.128,
2001-06,0.128,
2001-07,0.119,
2001-08,0.124,
2001-09,0.106,
2001-10,0.085,
2001-11,0.088,
2001-12,0.087,
2002-01,0.106,
2002-02,0.117,
2002-03,0.089,
2002-04,0.090,
2002-05,0.083,
2002-06,0.091,
2002-07,0.323,
2002-08,0.318,
2002-09,0.337,
2002-10,0.352,
2002-11,0.338,
2002-12,0.317,
2003-01,0.360,
2003-02,0.368,
2003-03,0.354,
2003-04,0.341,
2003-05,0.328,
2003-06,0.363,
2003-07,0.359,
2003-08,0.375,
2003-09,0.342,
2003-10,0.350,
2003-11,0.340,
2003-12,0.323,
2004-01,0.336,
2004-02,0.338,
2004-03,0.341,
2004-04,0.488,
2004-05,0.536,
2004-06,0.489,
2004-07,0.374,
2004-08,0.390,
2004-09,0.389,
2004-10,0.360,
2004-11,0.279,
2004-12,0.383,
2005-01,0.369,
2005-02,0.357,
2005-03,0.356,
2005-04,0.378,
2005-05,0.317,
2005-06,0.366,
2005-07,0.421,
2005-08,0.440,
2005-09,0.465,
2005-10,0.439,
2005-11,0.388,
2005-12,0.431,
2006-01,0.390,
2006-02,0.334,
2006-03,0.322,
2006-04,0.379,
2006-05,0.324,
2006-06,0.332,
2006-07,0.285,
2006-08,0.316,
2006-09,0.310,
2006-10,0.326,
2006-11,0.305,
2006-12,0.336,
2007-01,0.308,
2007-02,0.336,
2007-03,0.423,
2007-04,0.397,
2007-05,0.396,
2007-06,0.479,
2007-07,0.433,
2007-08,0.411,
2007-09,0.465,
2007-10,0.435,
2007-11,0.402,
2007-12,0.375,
2008-01,0.351,
2008-02,0.337,
2008-03,0.250,
2008-04,0.294,
2008-05,0.232,
2008-06,0.297,
2008-07,0.241,
2008-08,0.142,
2008-09,0.103,
2008-10,0.093,
2008-11,0.596,
2008-12,0.203,
2009-01,0.745,
2009-02,0.590,
2009-03,0.603,
2009-04,0.259,
2009-05,0.195,
2009-06,0.150,
2009-07,0.157,
2009-08,0.159,
2009-09,0.136,
2009-10,0.219,
2009-11,0.231,
2009-12,0.298,
2010-01,0.259,
2010-02,0.263,
2010-03,0.281,
2010-04,0.315,
2010-05,0.363,
2010-06,0.237,
2010-07,0.214,
2010-08,0.214,
2010-09,0.118,
2010-10,0.190,
2010-11,0.233,
2010-12,0.255,
2011-01,0.393,
2011-02,0.371,
2011-03,0.374,
2011-04,0.229,
2011-05,0.211,
2011-06,0.239,
2011-07,0.240,
2011-08,0.222,
2011-09,0.263,
2011-10,0.296,
2011-11,0.255,
2011-12,0.256,
2012-01,0.262,
2012-02,0.351,
2012-03,0.278,
2012-04,0.305,
2012-05,0.278,
2012-06,0.278,
2012-07,0.201,
2012-08,0.136,
2012-09,0.130,
2012-10,0.138,
2012-11,0.138,
2012-12,0.130,
2013-01,0.118,
2013-02,0.124,
2013-03,0.138,
2013-04,0.142,
2013-05,0.111,
2013-06,0.222,
2013-07,0.113,
2013-08,0.144,
2013-09,0.114,
2013-10,0.154,
2013-11,0.099,
2013-12,0.110,
2014-01,0.143,
2014-02,0.152,
2014-03,0.166,
2014-04,0.176,
2014-05,0.186,
2014-06,0.194,
2014-07,0.288,
2014-08,0.335,
2014-09,0.332,
2014-10,0.333,
2014-11,0.325,
2014-12,0.338,
