"",BBK01.OUB301,BBK01.OUB301_FLAGS
"",Time deposits of local government and local government associations / for more than one year up to and including two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:38,
1999-01,0.105,
1999-02,0.095,
1999-03,0.091,
1999-04,0.111,
1999-05,0.118,
1999-06,0.111,
1999-07,0.117,
1999-08,0.120,
1999-09,0.129,
1999-10,0.144,
1999-11,0.147,
1999-12,0.146,
2000-01,0.180,
2000-02,0.199,
2000-03,0.184,
2000-04,0.194,
2000-05,0.167,
2000-06,0.171,
2000-07,0.182,
2000-08,0.181,
2000-09,0.177,
2000-10,0.157,
2000-11,0.187,
2000-12,0.204,
2001-01,0.197,
2001-02,0.188,
2001-03,0.200,
2001-04,0.208,
2001-05,0.204,
2001-06,0.182,
2001-07,0.176,
2001-08,0.166,
2001-09,0.172,
2001-10,0.167,
2001-11,0.176,
2001-12,0.187,
2002-01,0.213,
2002-02,0.213,
2002-03,0.204,
2002-04,0.200,
2002-05,0.195,
2002-06,0.182,
2002-07,0.169,
2002-08,0.172,
2002-09,0.158,
2002-10,0.151,
2002-11,0.157,
2002-12,0.181,
2003-01,0.173,
2003-02,0.164,
2003-03,0.154,
2003-04,0.187,
2003-05,0.182,
2003-06,0.184,
2003-07,0.199,
2003-08,0.209,
2003-09,0.212,
2003-10,0.209,
2003-11,0.221,
2003-12,0.209,
2004-01,0.196,
2004-02,0.171,
2004-03,0.171,
2004-04,0.163,
2004-05,0.161,
2004-06,0.150,
2004-07,0.148,
2004-08,0.131,
2004-09,0.139,
2004-10,0.138,
2004-11,0.142,
2004-12,0.132,
2005-01,0.158,
2005-02,0.156,
2005-03,0.172,
2005-04,0.160,
2005-05,0.158,
2005-06,0.159,
2005-07,0.153,
2005-08,0.154,
2005-09,0.148,
2005-10,0.148,
2005-11,0.139,
2005-12,0.138,
2006-01,0.139,
2006-02,0.153,
2006-03,0.180,
2006-04,0.188,
2006-05,0.214,
2006-06,0.209,
2006-07,0.174,
2006-08,0.189,
2006-09,0.192,
2006-10,0.199,
2006-11,0.226,
2006-12,0.230,
2007-01,0.277,
2007-02,0.289,
2007-03,0.278,
2007-04,0.237,
2007-05,0.233,
2007-06,0.261,
2007-07,0.266,
2007-08,0.269,
2007-09,0.291,
2007-10,0.297,
2007-11,0.286,
2007-12,0.321,
2008-01,0.298,
2008-02,0.353,
2008-03,0.387,
2008-04,0.407,
2008-05,0.469,
2008-06,0.497,
2008-07,0.475,
2008-08,0.506,
2008-09,0.507,
2008-10,0.514,
2008-11,0.530,
2008-12,0.538,
2009-01,0.571,
2009-02,0.576,
2009-03,0.582,
2009-04,0.653,
2009-05,0.664,
2009-06,0.635,
2009-07,0.741,
2009-08,0.786,
2009-09,0.761,
2009-10,0.755,
2009-11,0.668,
2009-12,0.691,
2010-01,0.716,
2010-02,0.737,
2010-03,0.743,
2010-04,0.713,
2010-05,0.717,
2010-06,0.768,
2010-07,0.704,
2010-08,0.670,
2010-09,0.672,
2010-10,0.652,
2010-11,0.630,
2010-12,0.544,
2011-01,0.504,
2011-02,0.480,
2011-03,0.489,
2011-04,0.514,
2011-05,0.550,
2011-06,0.580,
2011-07,0.657,
2011-08,0.679,
2011-09,0.721,
2011-10,0.735,
2011-11,0.743,
2011-12,0.757,
2012-01,0.765,
2012-02,0.803,
2012-03,0.840,
2012-04,0.834,
2012-05,0.815,
2012-06,0.816,
2012-07,0.799,
2012-08,0.814,
2012-09,0.768,
2012-10,0.755,
2012-11,0.805,
2012-12,0.817,
2013-01,0.784,
2013-02,0.725,
2013-03,0.692,
2013-04,0.707,
2013-05,0.706,
2013-06,0.753,
2013-07,0.771,
2013-08,0.795,
2013-09,0.797,
2013-10,0.847,
2013-11,0.847,
2013-12,0.854,
2014-01,0.896,
2014-02,0.962,
2014-03,0.935,
2014-04,0.950,
2014-05,0.966,
2014-06,0.974,
2014-07,0.961,
2014-08,0.959,
2014-09,0.931,
2014-10,0.969,
2014-11,1.040,
2014-12,1.232,Provisional value
