"",BBK01.QUY362,BBK01.QUY362_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Egypt / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:13,
2002-03,0.000,
2002-04,0.000,
2002-05,0.000,
2002-06,0.000,
2002-07,0.000,
2002-08,0.000,
2002-09,0.000,
2002-10,0.000,
2002-11,0.000,
2002-12,0.000,
2003-01,0.000,
2003-02,0.000,
2003-03,0.000,
2003-04,0.000,
2003-05,0.000,
2003-06,0.000,
2003-07,0.004,
2003-08,0.000,
2003-09,0.010,
2003-10,0.010,
2003-11,0.000,
2003-12,0.000,
2004-01,-0.004,
2004-02,0.000,
2004-03,0.000,
2004-04,0.000,
2004-05,0.000,
2004-06,0.000,
2004-07,0.000,
2004-08,0.000,
2004-09,0.000,
2004-10,0.000,
2004-11,0.000,
2004-12,0.001,
2005-01,0.001,
2005-02,0.002,
2005-03,0.005,
2005-04,0.006,
2005-05,0.052,
2005-06,0.047,
2005-07,0.058,
2005-08,0.100,
2005-09,0.098,
2005-10,0.114,
2005-11,0.149,
2005-12,0.197,
2006-01,0.206,
2006-02,0.165,
2006-03,0.153,
2006-04,0.149,
2006-05,0.121,
2006-06,0.112,
2006-07,0.081,
2006-08,0.105,
2006-09,0.153,
2006-10,0.223,
2006-11,0.279,
2006-12,0.295,
2007-01,0.339,
2007-02,0.321,
2007-03,0.328,
2007-04,0.268,
2007-05,0.124,
2007-06,0.138,
2007-07,0.148,
2007-08,0.036,
2007-09,0.031,
2007-10,0.098,
2007-11,0.088,
2007-12,0.114,
2008-01,0.101,
2008-02,0.152,
2008-03,0.149,
2008-04,0.085,
2008-05,0.086,
2008-06,0.066,
2008-07,0.028,
2008-08,0.021,
2008-09,0.017,
2008-10,0.029,
2008-11,0.000,
2008-12,0.035,
2009-01,0.063,
2009-02,0.031,
2009-03,0.035,
2009-04,0.074,
2009-05,0.068,
2009-06,0.074,
2009-07,0.084,
2009-08,0.092,
2009-09,0.079,
2009-10,0.076,
2009-11,0.036,
2009-12,0.050,
2010-01,0.091,
2010-02,0.113,
2010-03,0.109,
2010-04,0.107,
2010-05,0.154,
2010-06,0.133,
2010-07,0.103,
2010-08,0.114,
2010-09,0.787,
2010-10,0.112,
2010-11,-0.012,
2010-12,0.129,
2011-01,0.085,
2011-02,0.083,
2011-03,0.092,
2011-04,0.085,
2011-05,0.086,
2011-06,0.068,
2011-07,0.037,
2011-08,0.030,
2011-09,0.022,
2011-10,0.023,
2011-11,0.018,
2011-12,0.013,
2012-01,0.011,
2012-02,0.015,
2012-03,0.015,
2012-04,0.036,
2012-05,0.011,
2012-06,0.010,
2012-07,0.020,
2012-08,0.016,
2012-09,0.020,
2012-10,0.020,
2012-11,0.022,
2012-12,0.026,
2013-01,0.029,
2013-02,0.039,
2013-03,0.031,
2013-04,0.028,
2013-05,0.025,
2013-06,0.019,
2013-07,0.021,
2013-08,0.018,
2013-09,0.019,
2013-10,0.017,
2013-11,0.015,
2013-12,0.015,
2014-01,0.018,
2014-02,0.014,
2014-03,0.016,
2014-04,0.017,
2014-05,0.018,
2014-06,0.021,
2014-07,0.025,
2014-08,0.028,
2014-09,0.033,
2014-10,0.028,
