"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,108.67,108.68,108.68,108.68,108.67,107.53,107.53,107.53,107.53,107.43,107.43,107.43,107.43,107.69,107.69,107.69,107.69,107.81,107.81,107.81,107.81,107.85,107.85,107.85,107.70,121.75,121.75,121.75,121.75,121.67,121.67,121.67,121.67,121.79,121.79,121.79,121.79,125.06,125.06,125.06
1991-04,107.11,106.86,106.86,106.86,106.87,106.94,106.94,106.94,106.94,106.85,106.85,106.85,106.85,107.22,107.22,107.22,107.22,107.39,107.39,107.39,107.39,107.42,107.42,107.42,107.28,126.86,126.86,126.86,126.86,126.81,126.81,126.81,126.81,126.78,126.78,126.78,126.78,125.78,125.78,125.78
1991-07,109.63,108.88,108.88,108.88,108.87,109.26,109.26,109.26,109.26,109.21,109.21,109.21,109.21,109.38,109.38,109.38,109.38,109.54,109.54,109.54,109.54,109.57,109.57,109.57,109.43,131.48,131.48,131.48,131.48,131.43,131.43,131.43,131.43,131.42,131.42,131.42,131.42,127.46,127.46,127.46
1991-10,111.64,112.63,112.63,112.63,112.65,110.88,110.88,110.88,110.88,110.75,110.75,110.75,110.75,111.03,111.03,111.03,111.03,110.63,110.63,110.63,110.63,110.60,110.60,110.60,111.03,134.62,134.62,134.62,134.62,134.75,134.75,134.75,134.75,134.96,134.96,134.96,134.96,130.70,130.70,130.70
1992-01,114.66,114.70,114.70,114.70,114.69,115.19,115.19,115.19,115.19,115.22,115.22,115.22,115.22,115.31,115.31,115.31,115.31,115.48,115.48,115.48,115.48,115.51,115.51,115.51,115.37,137.74,137.74,137.74,137.74,137.70,137.70,137.70,137.70,137.66,137.66,137.66,137.66,134.18,134.18,134.18
1992-04,115.56,115.32,115.32,115.32,115.33,115.47,115.47,115.47,115.47,115.46,115.46,115.46,115.46,115.32,115.32,115.32,115.32,115.43,115.43,115.43,115.43,115.47,115.47,115.47,115.34,136.27,136.27,136.27,136.27,136.21,136.21,136.21,136.21,136.26,136.26,136.26,136.26,134.53,134.53,134.53
1992-07,115.42,114.72,114.72,114.72,114.71,115.06,115.06,115.06,115.06,114.95,114.95,114.95,114.95,115.31,115.31,115.31,115.31,115.47,115.47,115.47,115.47,115.50,115.50,115.50,115.38,135.41,135.41,135.41,135.41,135.35,135.35,135.35,135.35,135.31,135.31,135.31,135.31,133.80,133.80,133.80
1992-10,117.36,118.26,118.26,118.26,118.27,117.16,117.16,117.16,117.16,117.07,117.07,117.07,117.07,116.87,116.87,116.87,116.87,116.61,116.61,116.61,116.61,116.58,116.58,116.58,116.97,137.97,137.97,137.97,137.97,138.19,138.19,138.19,138.19,138.10,138.10,138.10,138.10,138.60,138.60,138.60
