"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,206.37,206.37,206.37,206.62,206.62,206.60,206.60,206.50,206.50,206.50,206.50,206.35,206.35,206.35,206.36,206.62,206.62,206.62,206.62,206.92,206.92,206.92,206.92,206.71,206.71,206.71,206.71,209.777,209.644,209.644
1991-04,211.89,211.89,211.89,211.79,211.79,211.77,211.77,211.96,211.96,211.96,211.96,211.91,211.91,211.91,211.86,212.27,212.27,212.35,212.35,211.89,211.89,211.89,211.89,212.06,212.06,212.06,212.06,214.424,214.502,214.502
1991-07,209.58,209.58,209.58,209.59,209.59,209.59,209.59,209.38,209.38,209.38,209.38,209.51,209.51,209.51,209.54,210.67,210.67,210.67,210.67,210.82,210.82,210.82,210.82,210.75,210.75,210.75,210.75,211.616,211.912,211.912
1991-10,220.86,220.86,220.86,220.75,220.75,220.78,220.78,220.57,220.57,220.57,220.57,220.69,220.70,220.70,220.72,221.56,221.56,221.48,221.48,221.47,221.47,221.47,221.47,221.54,221.54,221.54,221.54,222.055,221.813,221.813
1992-01,221.88,221.88,221.88,222.05,222.05,222.04,222.04,221.92,221.92,221.92,221.92,221.79,221.77,221.77,221.76,223.90,223.90,223.90,223.90,224.26,224.26,224.26,224.26,224.02,224.02,224.02,224.02,225.472,225.375,225.375
1992-04,224.65,224.65,224.65,224.55,224.55,224.49,224.49,224.78,224.78,224.78,224.78,224.76,224.77,224.77,224.70,224.89,224.89,224.97,224.97,224.53,224.53,224.53,224.53,224.69,224.69,224.69,224.69,226.730,226.854,226.854
1992-07,224.75,224.75,224.75,224.79,224.79,224.78,224.78,224.52,224.52,224.52,224.52,224.66,224.64,224.64,224.69,224.29,224.29,224.29,224.29,224.45,224.45,224.45,224.45,224.42,224.42,224.42,224.42,227.183,227.504,227.504
1992-10,234.48,234.48,234.48,234.49,234.49,234.55,234.55,235.05,235.05,235.05,235.05,235.08,235.12,235.12,235.15,236.00,236.00,235.92,235.92,235.92,235.92,235.92,235.92,236.01,236.01,236.01,236.01,236.834,236.486,236.486
1993-01,230.99,230.99,230.99,230.99,230.99,230.98,230.98,230.97,230.97,230.97,230.97,230.80,230.80,230.80,230.81,231.56,231.56,231.56,231.56,231.88,231.88,231.88,231.88,231.61,231.61,231.61,231.61,234.673,234.623,234.623
1993-04,232.14,232.14,232.14,232.70,232.70,232.63,232.63,232.93,232.93,232.93,232.93,232.87,232.87,232.87,232.80,233.68,233.68,233.73,233.73,233.30,233.30,233.30,233.30,233.48,233.48,233.48,233.48,236.312,236.461,236.461
1993-07,236.64,236.64,236.64,236.63,236.63,236.66,236.66,236.35,236.35,236.35,236.35,236.51,236.48,236.48,236.50,238.36,238.36,238.35,238.35,238.51,238.51,238.51,238.51,238.50,238.50,238.50,238.50,239.340,239.667,239.667
1993-10,241.71,241.71,241.71,241.76,241.76,241.82,241.82,242.40,242.40,242.40,242.40,242.41,242.44,242.44,242.49,241.55,241.55,241.50,241.50,241.46,241.46,241.46,241.46,241.57,241.57,241.57,241.57,243.996,243.569,243.569
1994-01,243.25,243.25,243.25,242.75,242.75,242.76,242.76,242.69,242.69,242.69,242.69,242.57,242.57,242.57,242.58,244.37,244.37,244.36,244.36,244.68,244.68,244.68,244.68,244.52,244.52,244.52,244.52,245.686,245.709,245.709
1994-04,242.71,242.71,242.71,242.68,242.68,242.60,242.60,242.84,242.84,242.84,242.84,242.78,242.78,242.78,242.70,242.77,242.77,242.82,242.82,242.57,242.57,242.57,242.57,242.70,242.70,242.70,242.70,244.613,244.810,244.810
1994-07,245.45,245.45,245.45,245.66,245.66,245.70,245.70,245.44,245.44,245.44,245.44,245.60,245.57,245.57,245.60,244.68,244.68,244.67,244.67,244.80,244.80,244.80,244.80,244.72,244.72,244.72,244.72,247.798,247.966,247.966
1994-10,248.73,248.73,248.73,248.32,248.32,248.36,248.36,248.54,248.54,248.54,248.54,248.64,248.67,248.67,248.70,249.42,249.42,249.39,249.39,249.45,249.45,249.45,249.45,249.57,249.57,249.57,249.57,250.437,250.047,250.047
1995-01,249.70,249.70,249.70,249.05,249.05,249.08,249.08,249.04,249.04,249.04,249.04,248.88,248.87,248.87,248.88,249.42,249.42,249.42,249.42,249.71,249.71,249.71,249.71,249.58,249.58,249.58,249.58,251.073,251.097,251.097
1995-04,254.10,254.10,254.10,253.95,253.95,253.86,253.86,254.06,254.06,254.06,254.06,253.99,253.99,253.99,253.95,253.80,253.80,253.83,253.83,253.58,253.58,253.58,253.58,253.65,253.65,253.65,253.65,255.247,255.397,255.397
1995-07,254.98,254.98,254.98,254.96,254.96,254.99,254.99,254.76,254.76,254.76,254.76,254.90,254.90,254.90,254.92,254.37,254.37,254.40,254.40,254.56,254.56,254.56,254.56,254.51,254.51,254.51,254.51,256.459,256.518,256.518
1995-10,255.46,255.46,255.46,255.62,255.62,255.64,255.64,255.74,255.74,255.74,255.74,255.84,255.87,255.87,255.86,255.28,255.28,255.22,255.22,255.36,255.36,255.36,255.36,255.49,255.49,255.49,255.49,257.471,257.238,257.238
1996-01,257.54,257.54,257.54,257.67,257.67,257.70,257.70,257.71,257.71,257.71,257.71,257.62,257.62,257.62,257.64,257.07,257.07,257.03,257.03,256.92,256.92,256.92,256.92,256.94,256.94,256.94,256.94,259.147,259.124,259.124
1996-04,259.58,259.58,259.58,259.60,259.60,259.51,259.51,259.67,259.67,259.67,259.67,259.53,259.53,259.53,259.52,258.64,258.64,258.66,258.66,258.42,258.42,258.42,258.42,258.45,258.45,258.45,258.45,260.552,260.702,260.702
1996-07,260.51,260.51,260.51,260.62,260.62,260.65,260.65,260.47,260.47,260.47,260.47,260.58,260.55,260.55,260.56,259.82,259.82,259.91,259.91,260.09,260.09,260.09,260.09,260.05,260.05,260.05,260.05,262.218,262.147,262.147
