"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.235,13.235,13.235
2000-04,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.65,13.749,13.749,13.749
2000-07,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.06,14.172,14.172,14.172
2000-10,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.68,17.772,17.772,17.772
2001-01,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.55,13.498,13.498,13.498
2001-04,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,13.947,13.947,13.947
2001-07,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.423,14.423,14.423
2001-10,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.14,18.070,18.070,18.070
2002-01,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.993,13.993,13.993
2002-04,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.156,14.156,14.156
2002-07,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.953,14.953,14.953
2002-10,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.48,18.473,18.473,18.473
2003-01,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,13.962,13.962,13.962
2003-04,14.36,14.36,14.36,14.36,14.36,14.36,14.36,14.36,14.36,14.36,14.36,14.36,14.076,14.076,14.076
2003-07,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.569,14.569,14.569
2003-10,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.27,18.008,18.008,18.008
2004-01,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,13.932,13.932,13.932
2004-04,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.26,14.077,14.077,14.077
2004-07,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.530,14.530,14.530
2004-10,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.39,18.181,18.181,18.181
2005-01,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,13.94,14.008,14.008,14.008
2005-04,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.09,14.149,14.149,14.149
2005-07,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.47,14.536,14.536,14.536
2005-10,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.078,18.078,18.078
2006-01,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.987,13.987,13.987
2006-04,13.98,13.98,13.98,13.98,13.98,13.98,13.98,13.98,13.98,13.98,13.98,13.98,14.143,14.143,14.143
2006-07,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.673,14.673,14.673
2006-10,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.03,18.143,18.143,18.143
2007-01,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.872,13.872,13.872
2007-04,14.59,14.59,14.59,14.59,14.59,14.59,14.59,14.59,14.59,14.59,14.59,14.59,14.535,14.535,14.535
2007-07,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.379,14.379,14.379
2007-10,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.553,18.553,18.553
2008-01,13.94,13.94,13.94,13.94,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,14.184,14.184,14.184
2008-04,14.68,14.68,14.68,14.68,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.908,14.908,14.908
2008-07,14.63,14.63,14.63,14.63,14.40,14.40,14.40,14.40,14.40,14.40,14.40,14.40,14.867,14.867,14.867
2008-10,18.96,18.96,18.96,18.96,18.56,18.56,18.56,18.56,18.56,18.56,18.56,18.56,19.130,19.130,19.130
2009-01,13.81,13.81,13.81,13.81,13.46,13.46,13.46,13.46,13.47,13.47,13.47,13.47,13.717,13.717,13.717
2009-04,15.03,15.03,15.03,15.03,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.933,14.933,14.933
2009-07,14.92,14.92,14.92,14.92,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.827,14.827,14.827
2009-10,19.16,19.16,19.16,19.16,18.84,18.84,18.84,18.84,18.84,18.84,18.84,18.84,19.000,19.000,19.000
2010-01,14.11,14.11,14.11,14.11,13.97,13.97,13.97,13.97,13.96,13.96,13.96,13.96,13.808,13.808,13.808
2010-04,14.72,14.72,14.72,14.72,14.59,14.59,14.59,14.59,14.57,14.57,14.57,14.57,14.414,14.414,14.414
2010-07,15.22,15.22,15.22,15.22,15.08,15.08,15.08,15.08,15.04,15.04,15.04,15.04,14.860,14.860,14.860
2010-10,19.32,19.32,19.32,19.32,19.13,19.13,19.13,19.13,19.07,19.07,19.07,19.07,18.827,18.827,18.827
2011-01,14.55,14.54,14.54,14.54,14.40,14.40,14.40,14.40,14.35,14.35,14.35,14.35,14.405,14.405,14.405
2011-04,15.28,15.29,15.30,15.30,15.13,15.13,15.13,15.13,15.05,15.05,15.05,15.05,15.092,15.092,15.092
2011-07,,15.51,15.42,15.43,15.25,15.25,15.25,15.25,15.18,15.18,15.18,15.18,15.249,15.249,15.249
2011-10,,,19.43,19.45,19.25,19.25,19.25,19.25,19.12,19.12,19.12,19.12,19.154,19.154,19.154
2012-01,,,,14.92,14.79,14.77,14.77,14.77,14.67,14.67,14.67,14.67,14.742,14.742,14.742
2012-04,,,,,15.47,15.48,15.48,15.47,15.35,15.35,15.35,15.35,15.423,15.423,15.423
2012-07,,,,,,15.62,15.65,15.66,15.55,15.55,15.55,15.55,15.603,15.603,15.603
2012-10,,,,,,,19.71,19.73,19.58,19.58,19.58,19.58,19.607,19.607,19.607
2013-01,,,,,,,,15.33,15.21,15.20,15.17,15.17,15.336,15.336,15.336
2013-04,,,,,,,,,15.77,15.79,15.72,15.73,15.909,15.909,15.909
2013-07,,,,,,,,,,15.54,15.55,15.56,15.825,15.825,15.825
2013-10,,,,,,,,,,,19.88,19.91,20.123,20.123,20.123
2014-01,,,,,,,,,,,,15.31,15.474,15.472,15.470
2014-04,,,,,,,,,,,,,16.263,16.441,16.439
2014-07,,,,,,,,,,,,,,16.102,16.176
2014-10,,,,,,,,,,,,,,,20.542
