"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,0.959,0.959
1994-04,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,0.954,0.954
1994-07,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,0.955,0.955
1994-10,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,0.959,0.959
1995-01,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,0.948,0.948
1995-04,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,1.032,0.946,0.946
1995-07,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,0.948,0.948
1995-10,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,1.039,0.952,0.952
1996-01,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,1.035,0.945,0.945
1996-04,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,1.034,0.943,0.943
1996-07,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,1.029,0.944,0.944
1996-10,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,0.946,0.946
1997-01,1.028,1.028,1.028,1.028,1.028,1.028,1.028,1.028,1.028,1.028,1.028,1.028,0.938,0.938
1997-04,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,0.941,0.941
1997-07,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,1.033,0.948,0.948
1997-10,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,1.043,0.955,0.955
1998-01,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,1.037,0.949,0.949
1998-04,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,0.965,0.965
1998-07,1.067,1.067,1.067,1.067,1.067,1.067,1.067,1.067,1.067,1.067,1.067,1.067,0.978,0.978
1998-10,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,0.997,0.997
1999-01,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,0.964,0.964
1999-04,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,0.980,0.980
1999-07,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.002,1.002
1999-10,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.023,1.023
2000-01,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.049,1.049
2000-04,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.068,1.068
2000-07,1.177,1.177,1.177,1.177,1.177,1.177,1.177,1.177,1.177,1.177,1.177,1.177,1.091,1.091
2000-10,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.203,1.115,1.115
2001-01,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.200,1.118,1.118
2001-04,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.132,1.132
2001-07,1.227,1.227,1.227,1.227,1.227,1.227,1.227,1.227,1.227,1.227,1.227,1.227,1.139,1.139
2001-10,1.237,1.237,1.237,1.237,1.237,1.237,1.237,1.237,1.237,1.237,1.237,1.237,1.155,1.155
2002-01,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.145,1.145
2002-04,1.228,1.228,1.228,1.228,1.228,1.228,1.228,1.228,1.228,1.228,1.228,1.228,1.142,1.142
2002-07,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.223,1.135,1.135
2002-10,1.220,1.220,1.220,1.220,1.220,1.220,1.220,1.220,1.220,1.220,1.220,1.220,1.131,1.131
2003-01,1.205,1.205,1.205,1.205,1.205,1.205,1.205,1.205,1.205,1.205,1.205,1.205,1.120,1.120
2003-04,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.208,1.122,1.122
2003-07,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.118,1.118
2003-10,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.217,1.125,1.125
2004-01,1.211,1.211,1.211,1.211,1.211,1.211,1.211,1.211,1.211,1.211,1.211,1.211,1.127,1.127
2004-04,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.135,1.135
2004-07,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.224,1.143,1.143
2004-10,1.232,1.232,1.232,1.232,1.232,1.232,1.232,1.232,1.232,1.232,1.232,1.232,1.143,1.143
2005-01,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.229,1.143,1.143
2005-04,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.145,1.145
2005-07,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.236,1.151,1.151
2005-10,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.249,1.161,1.161
2006-01,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.233,1.154,1.154
2006-04,1.246,1.246,1.246,1.246,1.246,1.246,1.246,1.246,1.246,1.246,1.246,1.246,1.167,1.167
2006-07,1.255,1.255,1.255,1.255,1.255,1.255,1.255,1.255,1.255,1.255,1.255,1.255,1.175,1.175
2006-10,1.267,1.267,1.267,1.267,1.267,1.267,1.267,1.267,1.267,1.267,1.267,1.267,1.178,1.178
2007-01,1.261,1.261,1.261,1.261,1.261,1.261,1.261,1.261,1.261,1.261,1.261,1.261,1.179,1.179
2007-04,1.271,1.271,1.271,1.271,1.271,1.271,1.271,1.271,1.271,1.271,1.271,1.271,1.186,1.186
2007-07,1.277,1.277,1.277,1.277,1.277,1.277,1.277,1.277,1.277,1.277,1.277,1.277,1.189,1.189
2007-10,1.290,1.290,1.290,1.290,1.290,1.290,1.290,1.290,1.290,1.290,1.290,1.290,1.202,1.202
2008-01,1.256,1.256,1.256,1.256,1.259,1.259,1.259,1.259,1.259,1.259,1.259,1.259,1.203,1.203
2008-04,1.261,1.261,1.261,1.261,1.263,1.263,1.263,1.263,1.263,1.263,1.263,1.263,1.206,1.206
2008-07,1.261,1.261,1.261,1.261,1.262,1.262,1.262,1.262,1.262,1.262,1.262,1.262,1.213,1.213
2008-10,1.257,1.257,1.257,1.257,1.252,1.252,1.252,1.252,1.252,1.252,1.252,1.252,1.210,1.210
2009-01,1.242,1.242,1.242,1.242,1.243,1.243,1.243,1.243,1.234,1.234,1.234,1.234,1.200,1.200
2009-04,1.236,1.236,1.236,1.236,1.237,1.237,1.237,1.237,1.232,1.232,1.232,1.232,1.193,1.193
2009-07,1.235,1.235,1.235,1.235,1.232,1.232,1.232,1.232,1.230,1.230,1.230,1.230,1.184,1.184
2009-10,1.234,1.234,1.234,1.234,1.230,1.230,1.230,1.230,1.228,1.228,1.228,1.228,1.180,1.180
2010-01,1.227,1.227,1.227,1.227,1.226,1.226,1.226,1.226,1.203,1.203,1.203,1.203,1.158,1.158
2010-04,1.216,1.216,1.216,1.216,1.219,1.219,1.219,1.219,1.198,1.198,1.198,1.198,1.160,1.160
2010-07,1.211,1.211,1.211,1.211,1.215,1.215,1.215,1.215,1.193,1.193,1.193,1.193,1.158,1.158
2010-10,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.218,1.203,1.203,1.203,1.203,1.165,1.165
2011-01,1.220,1.219,1.222,1.221,1.225,1.225,1.225,1.225,1.203,1.203,1.203,1.203,1.167,1.167
2011-04,1.216,1.223,1.230,1.230,1.232,1.232,1.232,1.232,1.209,1.209,1.209,1.209,1.176,1.176
2011-07,,1.220,1.233,1.235,1.236,1.236,1.236,1.236,1.213,1.213,1.213,1.213,1.180,1.180
2011-10,,,1.244,1.246,1.248,1.248,1.248,1.248,1.224,1.224,1.224,1.224,1.190,1.190
2012-01,,,,1.254,1.255,1.256,1.256,1.256,1.230,1.230,1.230,1.230,1.182,1.182
2012-04,,,,,1.261,1.264,1.266,1.265,1.238,1.238,1.238,1.238,1.197,1.197
2012-07,,,,,,1.272,1.280,1.281,1.251,1.251,1.251,1.251,1.201,1.201
2012-10,,,,,,,1.292,1.294,1.263,1.263,1.263,1.263,1.210,1.210
2013-01,,,,,,,,1.298,1.265,1.265,1.258,1.258,1.209,1.209
2013-04,,,,,,,,,1.268,1.263,1.253,1.249,1.207,1.207
2013-07,,,,,,,,,,1.261,1.256,1.235,1.196,1.196
2013-10,,,,,,,,,,,1.267,1.244,1.204,1.204
2014-01,,,,,,,,,,,,1.251,1.215,1.225
2014-04,,,,,,,,,,,,,1.220,1.229
2014-07,,,,,,,,,,,,,,1.229
