"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,200.57,201.13,201.13,201.13,201.13,201.13,201.13,201.13,201.13,201.13,201.13,201.13,201.13,204.444,204.444,204.444
1991-04,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.91,210.81,210.81,210.81,210.81,210.81,210.81,210.81,210.81,210.81,210.81,210.81,210.81,213.043,213.043,213.043
1991-07,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,206.58,208.50,208.50,208.50,208.50,208.50,208.50,208.50,208.50,208.50,208.50,208.50,208.50,208.567,208.567,208.567
1991-10,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.06,229.41,229.41,229.41,229.41,229.41,229.41,229.41,229.41,229.41,229.41,229.41,229.41,230.619,230.619,230.619
1992-01,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,216.51,218.76,218.76,218.76,218.76,218.76,218.76,218.76,218.76,218.76,218.76,218.76,218.76,220.507,220.507,220.507
1992-04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,224.04,223.85,223.85,223.85,223.85,223.85,223.85,223.85,223.85,223.85,223.85,223.85,223.85,225.767,225.767,225.767
1992-07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.07,221.60,221.60,221.60,221.60,221.60,221.60,221.60,221.60,221.60,221.60,221.60,221.60,223.471,223.471,223.471
1992-10,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.71,245.88,245.88,245.88,245.88,245.88,245.88,245.88,245.88,245.88,245.88,245.88,245.88,247.445,247.445,247.445
1993-01,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,224.42,225.20,225.20,225.20,225.20,225.20,225.20,225.20,225.20,225.20,225.20,225.20,225.20,228.571,228.571,228.571
1993-04,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.26,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,232.61,235.272,235.272,235.272
1993-07,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,232.97,235.96,235.96,235.96,235.96,235.96,235.96,235.96,235.96,235.96,235.96,235.96,235.96,235.831,235.831,235.831
1993-10,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,253.08,251.34,251.34,251.34,251.34,251.34,251.34,251.34,251.34,251.34,251.34,251.34,251.34,254.595,254.595,254.595
1994-01,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,237.92,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,239.62,241.228,241.228,241.228
1994-04,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.45,241.45,241.45,241.45,241.45,241.45,241.45,241.45,241.45,241.45,241.45,241.45,243.325,243.325,243.325
1994-07,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.08,241.52,241.52,241.52,241.52,241.52,241.52,241.52,241.52,241.52,241.52,241.52,241.52,243.411,243.411,243.411
1994-10,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.91,259.68,259.68,259.68,259.68,259.68,259.68,259.68,259.68,259.68,259.68,259.68,259.68,261.327,261.327,261.327
1995-01,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.54,243.82,243.82,243.82,243.82,243.82,243.82,243.82,243.82,243.82,243.82,243.82,243.82,245.915,245.915,245.915
1995-04,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,253.13,252.64,252.64,252.64,252.64,252.64,252.64,252.64,252.64,252.64,252.64,252.64,252.64,254.151,254.151,254.151
1995-07,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,249.98,251.16,251.16,251.16,251.16,251.16,251.16,251.16,251.16,251.16,251.16,251.16,251.16,251.817,251.817,251.817
1995-10,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,266.69,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,267.945,267.945,267.945
1996-01,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.93,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,251.22,254.135,254.135,254.135
1996-04,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,258.05,256.72,256.72,256.72,256.72,256.72,256.72,256.72,256.72,256.72,256.72,256.72,256.72,258.771,258.771,258.771
1996-07,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,256.35,257.41,257.41,257.41,257.41,257.41,257.41,257.41,257.41,257.41,257.41,257.41,257.41,258.124,258.124,258.124
