"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,93.69,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,96.52,92.02,92.02,92.02
1999-07,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,98.40,93.36,93.36,93.36
1999-10,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,99.28,99.28,99.28
2000-01,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,91.70,94.43,94.43,94.43,94.43,94.43,94.43,94.43,94.43,94.43,94.43,94.43,94.43,90.74,90.74,90.74
2000-04,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,102.96,102.96,102.96,102.96,102.96,102.96,102.96,102.96,102.96,102.96,102.96,102.96,97.29,97.29,97.29
2000-07,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,97.89,97.89,97.89
2000-10,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,107.43,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,111.04,103.83,103.83,103.83
2001-01,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,93.63,93.63,93.63
2001-04,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,99.59,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,97.99,97.99,97.99
2001-07,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,99.24,99.24,99.24,99.24,99.24,99.24,99.24,99.24,99.24,99.24,99.24,99.24,95.02,95.02,95.02
2001-10,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,99.26,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,97.71,97.71,97.71
2002-01,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,82.60,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,85.56,83.90,83.90,83.90
2002-04,92.88,92.88,92.88,92.88,92.88,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,92.86,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,91.92,91.92,91.92
2002-07,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,90.86,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,94.38,90.35,90.35,90.35
2002-10,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,95.08,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,93.67,93.67,93.67
2003-01,83.44,83.44,83.44,83.44,83.44,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,86.23,86.23,86.23,86.23,86.23,86.23,86.23,86.23,86.23,86.23,86.23,86.23,83.96,83.96,83.96
2003-04,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,94.23,89.72,89.72,89.72
2003-07,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,91.90,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,89.79,89.79,89.79
2003-10,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,96.85,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,94.03,94.03,94.03
2004-01,83.71,83.71,83.71,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,86.41,86.41,86.41,86.41,86.41,86.41,86.41,86.41,86.41,86.41,86.41,86.41,84.20,84.20,84.20
2004-04,93.13,93.13,93.13,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,91.26,91.26,91.26
2004-07,94.08,94.08,94.08,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,97.16,91.99,91.99,91.99
2004-10,101.42,101.42,101.42,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,98.25,98.25,98.25
2005-01,83.68,83.68,83.68,83.46,83.46,83.46,83.46,83.43,83.43,83.43,83.43,83.43,83.43,83.43,83.43,86.38,86.38,86.38,86.38,86.38,86.38,86.38,86.38,86.38,86.38,86.38,86.38,83.58,83.58,83.58
2005-04,98.17,98.17,98.17,97.91,97.91,97.91,97.91,97.85,97.85,97.85,97.85,97.85,97.85,97.85,97.85,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,95.00,95.00,95.00
2005-07,96.82,96.82,96.82,96.46,96.46,96.46,96.46,96.37,96.37,96.37,96.37,96.37,96.37,96.37,96.37,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,99.94,93.71,93.71,93.71
2005-10,108.83,108.83,108.83,108.73,108.73,108.73,108.73,108.52,108.52,108.52,108.52,108.52,108.52,108.52,108.52,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,112.66,103.92,103.92,103.92
2006-01,91.17,91.17,91.17,92.52,92.52,92.52,92.52,92.80,92.80,92.80,92.80,92.99,92.99,92.99,92.99,96.50,96.50,96.50,96.50,96.50,96.50,96.50,96.50,96.50,96.50,96.50,96.50,91.32,91.32,91.32
2006-04,104.95,104.95,104.95,106.73,106.73,106.73,106.73,107.00,107.00,107.00,107.00,107.16,107.16,107.16,107.16,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,101.95,101.95,101.95
2006-07,103.51,103.51,103.51,105.04,105.04,105.04,105.04,105.17,105.17,105.17,105.17,105.26,105.26,105.26,105.26,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,100.53,100.53,100.53
2006-10,115.36,115.36,115.36,117.96,117.96,117.96,117.96,117.44,117.44,117.44,117.44,117.47,117.47,117.47,117.47,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,111.19,111.19,111.19
2007-01,100.59,100.73,100.73,100.76,100.76,100.76,100.76,103.17,103.17,103.17,103.17,102.92,102.92,102.92,102.92,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,100.19,100.19,100.19
2007-04,111.72,111.71,111.73,112.23,112.23,112.23,112.23,115.18,115.18,115.18,115.18,114.92,114.92,114.92,114.92,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,118.36,108.76,108.76,108.76
2007-07,109.73,109.52,109.51,110.96,110.96,110.95,110.95,113.59,113.59,113.59,113.59,113.35,113.35,113.35,113.35,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,117.34,107.38,107.38,107.38
2007-10,,122.18,122.39,124.75,124.75,124.75,124.75,126.97,126.97,126.97,126.97,126.49,126.49,126.49,126.49,131.92,131.92,131.92,131.92,131.92,131.92,131.92,131.92,131.92,131.92,131.92,131.92,118.57,118.57,118.57
2008-01,,,105.39,106.42,106.98,107.28,107.28,107.77,107.77,107.77,107.77,107.43,107.43,107.43,107.43,111.32,111.32,111.32,111.32,110.68,110.73,110.73,110.73,110.73,110.73,110.73,110.73,102.86,102.86,102.86
2008-04,,,,123.13,124.27,124.58,124.56,123.87,123.87,123.87,123.87,123.75,123.75,123.75,123.75,127.45,127.45,127.45,127.45,126.78,126.81,126.81,126.81,126.81,126.81,126.81,126.81,115.01,115.01,115.01
2008-07,,,,,118.99,120.00,119.97,120.64,120.64,120.64,120.64,120.49,120.49,120.49,120.49,124.76,124.76,124.76,124.76,124.03,124.06,124.06,124.06,124.06,124.06,124.06,124.06,112.05,112.05,112.05
2008-10,,,,,,124.43,124.43,123.97,123.97,123.97,123.97,123.38,123.38,123.38,123.38,128.13,128.13,128.13,128.13,127.33,127.39,127.39,127.39,127.39,127.39,127.39,127.39,114.75,114.75,114.75
2009-01,,,,,,,93.88,91.80,91.70,91.63,91.57,90.75,90.75,90.75,90.75,93.23,93.23,93.23,93.23,92.86,92.81,92.81,92.81,92.71,92.71,92.71,92.71,88.58,88.58,88.58
2009-04,,,,,,,,103.76,103.41,103.40,103.40,101.17,101.17,101.17,101.17,102.53,102.53,102.53,102.53,101.42,101.35,101.35,101.35,101.14,101.14,101.14,101.14,95.33,95.33,95.33
2009-07,,,,,,,,,104.46,104.01,103.94,101.40,101.40,101.40,101.40,102.75,102.75,102.75,102.75,101.73,101.63,101.63,101.63,101.50,101.50,101.50,101.50,95.37,95.37,95.37
2009-10,,,,,,,,,,107.89,107.67,104.71,104.71,104.71,104.71,106.91,106.91,106.91,106.91,106.58,106.32,106.32,106.32,106.08,106.08,106.08,106.08,98.46,98.46,98.46
2010-01,,,,,,,,,,,91.26,91.11,90.97,91.32,91.23,92.83,92.83,92.83,92.83,92.11,91.89,91.89,91.89,91.75,91.75,91.75,91.75,87.85,87.85,87.85
2010-04,,,,,,,,,,,,108.55,109.15,109.25,109.32,110.27,110.27,110.27,110.27,109.63,109.37,109.37,109.37,108.91,108.91,108.91,108.91,101.40,101.40,101.40
2010-07,,,,,,,,,,,,,109.08,110.97,111.23,112.78,112.78,112.78,112.78,112.14,111.82,111.82,111.82,111.60,111.60,111.60,111.60,102.50,102.50,102.50
2010-10,,,,,,,,,,,,,,118.35,117.85,121.31,121.31,121.31,121.31,119.58,119.05,119.05,119.05,118.74,118.74,118.74,118.74,108.26,108.26,108.26
2011-01,,,,,,,,,,,,,,,105.33,106.29,105.46,105.65,105.82,104.75,104.30,104.30,104.30,104.15,104.15,104.15,104.15,99.37,99.37,99.37
2011-04,,,,,,,,,,,,,,,,119.63,119.21,118.81,119.06,117.68,117.17,117.17,117.17,115.80,115.80,115.80,115.80,108.61,108.61,108.61
2011-07,,,,,,,,,,,,,,,,,120.39,118.72,119.01,118.08,117.52,117.52,117.52,116.64,116.64,116.64,116.64,108.38,108.38,108.38
2011-10,,,,,,,,,,,,,,,,,,125.57,125.29,124.60,123.82,123.82,123.82,122.47,122.47,122.47,122.47,112.87,112.87,112.87
2012-01,,,,,,,,,,,,,,,,,,,107.82,106.73,106.14,106.21,106.23,105.76,105.76,105.76,105.76,100.50,100.50,100.50
2012-04,,,,,,,,,,,,,,,,,,,,115.56,113.04,113.84,113.84,112.70,112.70,112.70,112.70,106.73,106.73,106.73
2012-07,,,,,,,,,,,,,,,,,,,,,111.15,111.81,111.80,110.00,110.00,110.00,110.00,103.40,103.40,103.40
2012-10,,,,,,,,,,,,,,,,,,,,,,116.08,113.64,116.91,116.91,116.91,116.91,108.28,108.28,108.28
2013-01,,,,,,,,,,,,,,,,,,,,,,,97.83,97.10,97.41,97.63,97.12,94.60,94.63,94.63
2013-04,,,,,,,,,,,,,,,,,,,,,,,,111.25,110.88,111.22,111.04,105.30,105.37,105.37
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,111.27,111.56,110.94,104.67,104.76,104.76
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,116.67,117.13,108.75,108.98,108.98
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,77.66,100.23,100.81,101.06
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.63,108.44,108.23
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.04,108.49
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.53
