"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-07,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,105.91,105.91,105.91
1999-10,104.21,104.21,104.21,104.21,104.21,104.21,104.21,104.22,104.22,104.22,104.22,104.22,104.22,104.22,104.22,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,108.56,108.56,108.56
2000-01,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.95,104.95,104.95,104.95,104.95,104.95,104.95,104.95,106.24,106.24,106.24,106.24,106.24,106.24,106.24,106.24,106.24,106.24,106.24,106.24,109.20,109.20,109.20
2000-04,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,97.22,97.22,97.22
2000-07,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,104.34,104.34,104.34
2000-10,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,101.57,104.62,104.62,104.62
2001-01,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,107.92,107.92,107.92
2001-04,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,96.77,96.77,96.77
2001-07,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.62,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,103.77,103.77,103.77
2001-10,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,103.64,103.64,103.64
2002-01,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,101.31,105.07,105.07,105.07
2002-04,93.29,93.29,93.29,93.29,93.29,93.29,93.29,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,97.55,97.55,97.55
2002-07,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,104.79,104.79,104.79
2002-10,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,103.72,103.72,103.72
2003-01,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,105.92,105.92,105.92
2003-04,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,96.27,96.27,96.27
2003-07,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,104.82,104.82,104.82
2003-10,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,104.40,104.40,104.40
2004-01,102.26,102.26,102.26,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,107.25,107.25,107.25
2004-04,92.98,92.98,92.98,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,96.97,96.97,96.97
2004-07,100.09,100.09,100.09,100.03,100.03,100.03,100.03,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,104.27,104.27,104.27
2004-10,102.12,102.12,102.12,102.06,102.06,102.06,102.06,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,106.77,106.77,106.77
2005-01,99.89,99.89,99.89,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,103.31,103.31,103.31
2005-04,95.12,95.12,95.12,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,94.96,96.34,96.34,96.34,96.34,96.34,96.34,96.34,96.34,96.34,96.34,96.34,96.34,99.04,99.04,99.04
2005-07,99.56,99.56,99.56,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,104.01,104.01,104.01
2005-10,100.17,100.17,100.17,99.98,99.98,99.98,99.98,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,104.79,104.79,104.79
2006-01,102.86,102.86,102.86,102.62,102.62,102.62,102.62,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,109.00,109.00,109.00
2006-04,92.51,92.51,92.51,92.29,92.29,92.29,92.29,92.31,92.31,92.31,92.31,92.35,92.35,92.35,92.35,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,97.41,97.41,97.41
2006-07,98.65,98.65,98.65,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.46,98.46,98.46,98.46,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,104.02,104.02,104.02
2006-10,99.64,99.64,99.64,99.47,99.47,99.47,99.47,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,105.34,105.34,105.34
2007-01,102.95,102.95,102.86,102.56,102.56,102.56,102.56,102.48,102.48,102.48,102.48,102.53,102.53,102.53,102.53,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,108.59,108.59,108.59
2007-04,93.11,93.12,92.90,92.76,92.76,92.76,92.76,92.67,92.67,92.67,92.67,92.69,92.69,92.69,92.69,94.24,94.24,94.24,94.24,94.24,94.24,94.24,94.24,94.24,94.24,94.24,94.24,97.71,97.71,97.71
2007-07,99.07,99.28,98.79,98.55,98.55,98.55,98.55,98.46,98.46,98.46,98.46,98.49,98.49,98.49,98.49,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,99.86,104.10,104.10,104.10
2007-10,,99.72,99.22,99.18,99.18,99.18,99.18,99.10,99.10,99.10,99.10,99.12,99.12,99.12,99.12,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,101.02,105.28,105.28,105.28
2008-01,,,100.74,100.36,100.47,100.50,100.50,100.35,100.35,100.35,100.35,100.30,100.30,100.30,100.30,102.22,102.22,102.22,102.22,102.18,102.18,102.18,102.18,102.18,102.18,102.18,102.18,106.23,106.23,106.23
2008-04,,,,96.17,95.90,95.98,95.98,95.84,95.84,95.84,95.84,95.79,95.79,95.79,95.79,97.89,97.89,97.89,97.89,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,101.31,101.31,101.31
2008-07,,,,,99.40,99.48,99.48,99.56,99.56,99.56,99.56,99.50,99.50,99.50,99.50,101.05,101.05,101.05,101.05,101.00,101.00,101.00,101.00,101.00,101.00,101.00,101.00,105.10,105.10,105.10
2008-10,,,,,,93.75,93.34,93.26,93.26,93.26,93.26,92.92,92.92,92.92,92.92,94.61,94.61,94.61,94.61,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,101.52,101.52,101.52
2009-01,,,,,,,89.86,89.87,89.65,91.88,91.88,91.99,91.99,91.99,91.99,94.71,94.71,94.71,94.71,94.65,94.65,94.65,94.65,94.60,94.60,94.60,94.60,99.33,99.33,99.33
2009-04,,,,,,,,81.91,80.80,82.68,82.68,82.84,82.84,82.84,82.84,85.21,85.21,85.21,85.21,85.17,85.17,85.17,85.17,85.12,85.12,85.12,85.12,88.33,88.33,88.33
2009-07,,,,,,,,,88.68,90.99,90.91,91.10,91.10,91.10,91.10,92.78,92.78,92.78,92.78,92.75,92.75,92.75,92.75,92.67,92.67,92.67,92.67,96.91,96.91,96.91
2009-10,,,,,,,,,,93.63,94.08,93.99,93.99,93.99,93.99,96.17,96.17,96.17,96.17,96.38,96.38,96.38,96.38,96.10,96.10,96.10,96.10,99.03,99.03,99.03
2010-01,,,,,,,,,,,94.35,94.88,94.89,94.91,94.91,96.94,96.94,96.94,96.94,96.91,96.91,96.91,96.91,96.61,96.61,96.61,96.61,99.46,99.46,99.46
2010-04,,,,,,,,,,,,89.33,89.67,89.68,89.67,91.12,91.12,91.12,91.12,91.17,91.17,91.17,91.17,91.13,91.13,91.13,91.13,93.49,93.49,93.49
2010-07,,,,,,,,,,,,,97.74,97.71,97.65,99.02,99.02,99.02,99.02,99.06,99.06,99.06,99.06,99.03,99.03,99.03,99.03,101.75,101.75,101.75
2010-10,,,,,,,,,,,,,,100.27,100.27,102.51,102.51,102.51,102.51,102.52,102.52,102.52,102.52,102.47,102.47,102.47,102.47,105.45,105.45,105.45
2011-01,,,,,,,,,,,,,,,100.02,101.82,102.00,101.94,102.19,101.90,101.90,101.90,101.90,101.99,101.99,101.99,101.99,104.93,104.93,104.93
2011-04,,,,,,,,,,,,,,,,93.19,93.50,93.39,93.25,92.94,92.94,92.94,92.94,92.99,92.99,92.99,92.99,95.67,95.67,95.67
2011-07,,,,,,,,,,,,,,,,,100.27,100.21,100.20,99.87,99.87,99.87,99.87,99.92,99.92,99.92,99.92,103.25,103.25,103.25
2011-10,,,,,,,,,,,,,,,,,,101.69,100.80,100.71,100.71,100.71,100.71,100.65,100.65,100.65,100.65,103.72,103.72,103.72
2012-01,,,,,,,,,,,,,,,,,,,103.39,103.12,103.33,102.70,102.68,102.48,102.48,102.48,102.48,105.78,105.78,105.78
2012-04,,,,,,,,,,,,,,,,,,,,92.99,93.17,90.75,90.69,90.56,90.56,90.56,90.56,93.17,93.17,93.17
2012-07,,,,,,,,,,,,,,,,,,,,,94.72,97.08,97.10,97.13,97.13,97.13,97.13,100.17,100.17,100.17
2012-10,,,,,,,,,,,,,,,,,,,,,,97.66,98.91,98.74,98.74,98.74,98.74,101.33,101.33,101.33
2013-01,,,,,,,,,,,,,,,,,,,,,,,99.36,98.99,98.61,98.46,98.49,101.66,101.66,101.66
2013-04,,,,,,,,,,,,,,,,,,,,,,,,92.66,92.66,92.85,92.87,95.27,95.27,95.27
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,100.01,100.19,100.22,103.05,103.05,103.05
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,99.82,99.88,102.28,102.28,102.28
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,102.25,105.06,105.19,105.11
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.37,95.25,95.34
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.43,103.58
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.52
