"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-07,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2900.3887,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2705.2780,2786.1375,2786.1375
1995-10,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2917.2340,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2717.5991,2801.5865,2801.5865
1996-01,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2907.7728,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2724.1809,2790.5638,2790.5638
1996-04,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2666.8680,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2482.4314,2537.5306,2537.5306
1996-07,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2871.5280,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2685.1188,2738.2566,2738.2566
1996-10,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2869.9218,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2685.3406,2730.9411,2730.9411
1997-01,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2824.8339,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2657.6833,2682.2862,2682.2862
1997-04,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2642.5455,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2476.1650,2508.2730,2508.2730
1997-07,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2835.7628,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2661.9225,2709.5832,2709.5832
1997-10,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2853.8840,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2680.2287,2718.0470,2718.0470
1998-01,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2835.4629,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2676.0533,2697.1286,2697.1286
1998-04,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2638.1425,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2470.0565,2501.9131,2501.9131
1998-07,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2854.0719,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2675.9557,2727.4660,2727.4660
1998-10,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2902.3648,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2723.2290,2765.3888,2765.3888
1999-01,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2855.1782,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2688.1176,2727.0098,2727.0098
1999-04,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2656.2168,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2488.6079,2513.0620,2513.0620
1999-07,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2880.1399,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2707.3078,2728.5431,2728.5431
1999-10,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2943.3933,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2769.7221,2776.4893,2776.4893
2000-01,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2939.7864,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2765.1666,2779.9495,2779.9495
2000-04,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2716.5957,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2542.0000,2547.7116,2547.7116
2000-07,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2918.6660,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2726.7841,2758.1102,2758.1102
2000-10,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2943.8322,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2748.9982,2766.6064,2766.6064
2001-01,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2937.0064,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2754.6407,2766.8107,2766.8107
2001-04,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2716.8856,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2529.9775,2532.9798,2532.9798
2001-07,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2918.9489,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2719.8077,2735.5120,2735.5120
2001-10,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2937.4455,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2738.5285,2748.5377,2748.5377
2002-01,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2896.2704,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2714.2574,2728.3841,2728.3841
2002-04,2704.3200,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2703.4560,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2517.8321,2528.2551,2528.2551
2002-07,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2887.6036,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2698.5780,2716.1543,2716.1543
2002-10,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2861.9640,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2681.2437,2689.5806,2689.5806
2003-01,2836.8592,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2837.1966,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2678.5185,2670.4536,2670.4536
2003-04,2610.3762,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2610.6841,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2447.8985,2440.5089,2440.5089
2003-07,2822.1060,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2823.6208,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2646.1305,2648.3951,2648.3951
2003-10,2832.1888,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2832.8496,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2645.6597,2639.5942,2639.5942
2004-01,2832.3147,2836.6950,2836.6950,2836.6950,2836.6950,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2839.2240,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2664.5292,2669.8817,2669.8817
2004-04,2624.2530,2628.0488,2628.0488,2628.0488,2628.0488,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2631.4752,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2445.8375,2450.7673,2450.7673
2004-07,2827.8524,2832.0792,2832.0792,2832.0792,2832.0792,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2836.3872,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2637.2264,2649.8750,2649.8750
2004-10,2876.1160,2880.9108,2880.9108,2880.9108,2880.9108,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2884.3776,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.9543,2688.8525,2688.8525
2005-01,2795.7952,2800.4920,2800.4920,2800.4920,2800.4920,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2806.3860,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2625.2049,2597.6116,2597.6116
2005-04,2631.4266,2626.9560,2626.9560,2626.9560,2626.9560,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2632.0470,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2461.1863,2455.8195,2455.8195
2005-07,2801.0510,2795.7237,2795.7237,2795.7237,2795.7237,2801.7066,2801.7066,2801.7066,2801.7066,2802.2334,2802.2334,2802.2334,2802.2334,2802.2334,2802.2334,2802.2334,2802.2334,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2624.1674,2635.9259,2635.9259
2005-10,2844.9030,2838.6532,2838.6532,2838.6532,2838.6532,2845.5620,2845.5620,2845.5620,2845.5620,2844.5735,2844.5735,2844.5735,2844.5735,2844.5735,2844.5735,2844.5735,2844.5735,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2654.7787,2660.2531,2660.2531
2006-01,2822.2318,2815.6800,2815.6800,2815.6800,2815.6800,2822.4000,2822.4000,2822.4000,2822.4000,2823.2400,2823.2400,2823.2400,2823.2400,2823.2400,2823.2400,2823.2400,2823.2400,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2650.9390,2678.3295,2678.3295
2006-04,2610.1296,2599.4564,2599.4564,2599.4564,2599.4564,2607.1370,2607.1370,2607.1370,2607.1370,2607.0736,2607.0736,2607.0736,2607.0736,2607.0736,2607.0736,2607.0736,2607.0736,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2423.6641,2450.7116,2450.7116
2006-07,2808.3960,2797.5024,2797.5024,2797.5024,2797.5024,2806.1154,2806.1154,2806.1154,2806.1154,2807.1860,2807.1860,2807.1860,2807.1860,2807.1860,2807.1860,2807.1860,2807.1860,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2613.7142,2654.3159,2654.3159
2006-10,2862.4167,2852.5156,2852.5156,2852.5156,2852.5156,2861.2176,2861.2176,2861.2176,2861.2176,2861.4300,2861.4300,2861.4300,2861.4300,2862.3000,2862.3000,2862.3000,2862.3000,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2662.0362,2701.8888,2701.8888
2007-01,2868.6625,2868.5250,2864.9868,2864.9868,2866.6952,2876.9456,2876.9456,2876.9456,2876.9456,2876.4522,2876.4522,2876.4522,2876.4522,2877.3060,2877.3060,2877.3060,2877.3060,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2692.8098,2732.6545,2732.6545
2007-04,,2645.3592,2646.8369,2646.2271,2650.5666,2663.2782,2663.2782,2663.2782,2663.2782,2663.5320,2663.5320,2663.5320,2663.5320,2664.3996,2664.3996,2664.3996,2664.3996,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2469.0630,2507.6875,2507.6875
2007-07,,,2844.7944,2844.4000,2855.4119,2866.4820,2866.4820,2866.4820,2866.4820,2866.0502,2866.0502,2866.0502,2866.0502,2866.0502,2866.0502,2866.0502,2866.0502,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2661.6469,2712.7334,2712.7334
2007-10,,,,2890.1229,2908.9929,2916.4842,2916.4842,2916.4842,2916.4842,2916.7120,2916.7120,2916.7120,2916.7120,2916.7120,2916.7120,2916.7120,2916.7120,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2710.1188,2754.9072,2754.9072
